SPAM_short_name,iso3c,late,early,coef
bana,DMA,21222.66,22704.826666666668,0.934720194590049
bana,DNK,0,0,0
bana,DOM,1235188.1333333333,801457.3,1.541177718804649
bana,DZA,236.74666666666667,223.81333333333333,1.057786250446801
bana,ECU,6430594.473333334,7665386.666666667,0.8389132542128773
bana,EGY,1320803.0833333333,1067902,1.2368204978858859
bana,ESP,409323.3333333333,365203.6666666667,1.120808389108908
bana,EST,0,0,0
bana,ETH,762504.8133333334,256808.66666666666,2.969155298497195
bana,FIN,0,0,0
bana,FJI,7144.996666666667,4570,1.5634566010211526
bana,FRA,212403.33333333334,0,0
bana,FSM,2039.2,2035.9666666666667,1.0015881072054225
bana,GAB,18406.63,16100,1.1432689440993788
bana,GHA,107739.18,70000,1.5391311428571428
bana,GIN,225047.18333333335,192773.47333333333,1.1674177958302079
bana,GNB,8315.883333333333,6599.6866666666665,1.2600421434148894
bana,GNQ,30386.736666666668,27075.746666666666,1.122286193646368
bana,GRC,4933.333333333333,4047.383333333333,1.2188945120921748
bana,GRD,3163.3333333333335,3345.4233333333336,0.9455704161008024
bana,GTM,4079756.276666667,2706399.7,1.5074478011014658
bana,GUY,17321.35,6185.053333333333,2.8005174840852893
bana,HND,527617.55,801729.6666666666,0.6580990724637441
bana,HRV,0,0,0
bana,HTI,265750.92666666664,270190.00666666665,0.9835705248511412
bana,HUN,0,0,0
bana,IDN,8068187.25,6087100.333333333,1.3254565898672828
bana,IND,32039666.666666668,28234866.666666668,1.134755373379958
bana,IRL,0,0,0
bana,IRN,130266.59333333334,102137.7,1.275401671795364
bana,ISR,148012.64,102498,1.4440539327596638
bana,ITA,0,356.11333333333334,0
bana,JAM,63547.333333333336,51024.666666666664,1.2454237819616658
bana,JOR,34712.52333333333,45297,0.76633161872383
bana,JPN,18.26,102.76,0.17769560140132348
bana,KEN,1852561.08,1498748,1.236072428453616
bana,KHM,277017.23333333334,150960.74,1.8350283214916232
bana,KIR,7316.326666666667,6580.783333333334,1.1117713949960364
bana,KOR,0,0,0
bana,KWT,0,0,0
bana,LAO,882709.5900000001,194166.66666666666,4.546143811158799
bana,LBN,83408.08,87701.76666666666,0.9510421872915521
bana,LBR,139785.17666666667,124166.66666666667,1.1257866577181208
bana,LBY,0,0,0
bana,LCA,10614,27994.08,0.3791515920508907
bana,LTU,0,0,0
bana,LUX,0,0,0
bana,LVA,0,0,0
bana,MAR,342340,262156,1.305863684218557
bana,MDG,382803.31666666665,340454.42333333334,1.1243893174266977
bana,MDV,206.37333333333333,2908.2833333333333,0.07096053227276114
bana,MEX,2423184.223333333,2158136.3333333335,1.1228133208760829
bana,MLI,299297,148019.66666666666,2.022008336730029
bana,MLT,0,0,0
bana,MOZ,757763.32,313771.3333333333,2.415017688040335
bana,MUS,8282.333333333334,11133.333333333334,0.7439221556886227
bana,MWI,419429.13,395038.7133333333,1.0617418390741014
bana,MYS,323300.14333333337,306228,1.0557497790317456
bana,NCL,2191,1000.5166666666667,2.1898685679065815
bana,NIC,101752,40511.99333333333,2.511651282196433
bana,NIU,81.54,79.98333333333333,1.0194623879974996
bana,NLD,0,0,0
bana,NPL,283796.3333333333,100544.33333333333,2.8225989861851986
bana,OMN,18437,49053.333333333336,0.37585621092688226
bana,PAK,142852,150414.66666666666,0.9497212151297303
bana,PAN,369783.18,329061,1.1237526780748859
bana,PER,2318767.2533333334,1987667.5,1.1665770322920375
bana,PHL,5982375.476666667,9093191.146666666,0.6578961533058341
bana,PNG,1277713.8233333332,1043333.3333333334,1.2246458370607027
bana,POL,0,0,0
bana,PRI,76532.73000000001,61688.02333333333,1.240641632922047
bana,PRT,26130,20610.666666666668,1.2677901410272998
bana,PRY,93984,66239.33333333333,1.418854859650359
bana,PSE,3147.543333333333,4231.616666666667,0.7438157993201967
bana,PYF,207.15,181.62333333333333,1.1405472865087085
bana,ROU,0,0,0
bana,RWA,2008857,2381160.6666666665,0.8436461378358622
bana,SEN,34474,39000,0.883948717948718
bana,SGP,0,0,0
bana,SLB,317.98,316.88666666666666,1.0034502345738752
bana,SLV,10614.716666666667,0,0
bana,SOM,23610.48,28088.62,0.8405710212890487
bana,STP,5118.996666666667,36933.19666666667,0.13860150565539095
bana,SUR,13002,87185.33333333333,0.1491305877135298
bana,SVK,0,0,0
bana,SVN,0,0,0
bana,SWE,0,0,0
bana,SWZ,15087.42,5750,2.6238991304347827
bana,SYC,1990.2133333333334,1803.6666666666667,1.1034263537238957
bana,SYR,136,224,0.6071428571428571
bana,TGO,24319.886666666665,21077.16,1.1538502657220737
bana,THA,1333412.5066666666,1497106.12,0.8906599798460957
bana,TKL,15.903333333333334,17.086666666666666,0.9307452204447914
bana,TLS,782.28,629.2766666666666,1.2431415964361199
bana,TON,821.17,822.9633333333334,0.9978208830689094
bana,TTO,3419.8233333333333,4266.666666666667,0.8015210937499999
bana,TUR,719970.3333333334,207065.33333333334,3.4770201353518053
bana,TUV,287.74666666666667,276.62666666666667,1.040198582927652
bana,TWN,346457.6666666667,255395,1.3565561842113851
bana,TZA,3478713.6999999997,3101981.6666666665,1.1214488265297076
bana,UGA,0,0,0
bana,USA,3094.2133333333336,8119,0.38110768978117177
bana,VCT,60997.13,55826.166666666664,1.0926261579844576
bana,VEN,523251.05333333334,399878.6666666667,1.3085245524475757
bana,VNM,2269548.3466666667,1623608.1633333333,1.3978424092221808
bana,VUT,16886.103333333333,15600,1.0824425213675213
bana,WSM,22813.053333333333,24934.893333333333,0.914904789379488
bana,XMI,26130,20610.666666666668,1.2677901410272998
bana,YEM,116512.60666666667,131702.33333333334,0.8846662296542456
bana,ZAF,363552.6666666667,385158.6666666667,0.9439036379812302
bana,ZMB,697.9300000000001,686.6666666666666,1.0164029126213594
bana,ZWE,171837.90333333332,97677.91666666667,1.759229815678228
barl,AFG,124675.25666666667,409633.3333333333,0.3043581821140858
barl,ALB,11965.666666666666,6833.333333333333,1.7510731707317073
barl,ARE,0,77.66666666666667,0
barl,ARG,4101338.3333333335,2801882,1.4637798213248572
barl,ARM,65439.6,147313.66666666666,0.44421947726053934
barl,AUS,11198233.986666666,7951925.666666667,1.4082417839502774
barl,AUT,811840,824147.6666666666,0.9850661875723727
barl,AZE,1032450.5,591140.6666666666,1.7465394587413487
barl,BEL,343533.3333333333,388528.6666666667,0.8841904415461407
barl,BGD,151.66666666666666,494.6666666666667,0.30660377358490565
barl,BGR,611180,799657.3333333334,0.7643023761844656
barl,BIH,83161,64357.333333333336,1.2921759758017735
barl,BLR,1183401.3333333333,2022666,0.5850700675906617
barl,BOL,47899.193333333336,49167.41333333333,0.9742060866329896
barl,BRA,415196,261226.33333333334,1.5894109705632025
barl,BTN,1002.2933333333334,2319.3333333333335,0.4321471687266456
barl,CAN,9323779,8348966.666666667,1.1167584411643756
barl,CHE,184931.33333333334,185181.66666666666,0.998648174315312
barl,CHL,187195.78,97825.33333333333,1.9135716038108739
barl,CHN,2015666.6666666667,1975866.6666666667,1.020143059585667
barl,COD,975.38,802.8233333333334,1.2149372838357961
barl,COL,6989.5999999999995,11596.333333333334,0.6027422461122768
barl,CYP,32546.666666666668,43956.666666666664,0.7404261772958217
barl,CZE,1761123.3333333333,1800389,0.978190454025954
barl,DEU,10923933.333333334,10449606,1.0453918868647616
barl,DNK,3747743.3333333335,3208300,1.1681399287265322
barl,DZA,1138749,1655113,0.6880188845112086
barl,ECU,14079.31,21620,0.6512169287696578
barl,EGY,106271.64666666667,129274,0.8220651226593644
barl,ERI,65000,65694.66666666667,0.9894258285807066
barl,ESP,9495140,7912466.333333333,1.2000227994650974
barl,EST,493543.3333333333,308922.3333333333,1.5976291775602713
barl,ETH,2329758.27,1794482.4866666668,1.29828977842388
barl,FIN,1381810,1675166.6666666667,0.8248791165058202
barl,FRA,11720103.333333334,10585252.133333333,1.1072105969423547
barl,GBR,7708666.666666667,5804666.666666667,1.3280119444125416
barl,GEO,52333.333333333336,24500,2.1360544217687076
barl,GGY,7708666.666666667,5804666.666666667,1.3280119444125416
barl,GRC,365743.3333333333,323717.8566666667,1.1298213113709707
barl,GTM,18.14,13.093333333333334,1.3854378818737272
barl,HRV,304630,203309.66666666666,1.4983547265337442
barl,HUN,1526280,998566,1.5284718286022156
barl,IND,1671633.3333333333,1568900,1.0654811226549386
barl,IRL,1444490,1287466.6666666667,1.121963028169014
barl,IRN,3118307.85,2732329.966666667,1.1412632764132111
barl,IRQ,1180417.3333333333,819609.6666666666,1.4402189009483783
barl,ISL,7559,0,0
barl,ISR,12026.666666666666,4833.666666666667,2.4881042686711257
barl,ITA,1106896.6666666667,996460,1.1108290013313797
barl,JOR,62744.333333333336,19002,3.3019857558853456
barl,JPN,226400,170533.33333333334,1.3275996872556683
barl,KAZ,3285378,2141509.7,1.53414107813754
barl,KEN,51283.653333333335,57200.333333333336,0.8965621412462631
barl,KGZ,416717.8666666667,251654.33333333334,1.6559137335207157
barl,KOR,107945,101786.66666666667,1.0605023578726749
barl,KWT,5532.566666666667,2678,2.065932287776948
barl,LBN,30666.666666666668,27270.163333333334,1.1245501646549239
barl,LBY,70000,100376.66666666667,0.6973732275097134
barl,LSO,481.03,646.9033333333333,0.7435886866146926
barl,LTU,598256.6666666666,722666.6666666666,0.8278459409594096
barl,LUX,32703.333333333332,45284.333333333336,0.7221776478988318
barl,LVA,276666.6666666667,243500,1.1362080766598222
barl,MAR,1528853.5066666666,2884520.3333333335,0.5300200137261412
barl,MDA,176074.33333333334,221272.66666666666,0.7957346742631264
barl,MEX,953729.2933333333,559555,1.7044424468253045
barl,MKD,145866.33333333334,134065.33333333334,1.0880242468846035
barl,MLT,0,2119.8966666666665,0
barl,MMR,0,0,0
barl,MNE,975.87,754.3333333333334,1.293685373398144
barl,MNG,5811.306666666667,3509,1.656114752541085
barl,MRT,1438.4433333333334,892.2533333333333,1.612146774458674
barl,NLD,228383.33333333334,239588.33333333334,0.953232280369801
barl,NOR,604266.6666666666,502933.3333333333,1.2014846235418875
barl,NPL,30376.556666666667,27017,1.1243497304166512
barl,NZL,348791.3333333333,370508.6666666667,0.9413850868085856
barl,OMN,2677.6666666666665,2358,1.135566864574498
barl,PAK,47913.333333333336,74700,0.6414100847835787
barl,PER,211188.80666666667,210230,1.0045607509235916
barl,POL,3073856.6666666665,3568990.3333333335,0.8612678599764583
barl,PRK,54595.403333333335,66000,0.8272030808080808
barl,PRT,61106.666666666664,41473,1.473408402253675
barl,PSE,20135.5,8090,2.4889369592088997
barl,QAT,203.2,659,0.3083459787556904
barl,ROU,1667330,1274263,1.3084661486678966
barl,RUS,19807996.266666666,14389594.966666667,1.3765499524171225
barl,RWA,0,0,0
barl,SAU,479163.59,17450,27.459231518624645
barl,SVK,623900,520622,1.198374252336628
barl,SVN,114596.66666666667,76766.33333333333,1.4927984923946698
barl,SWE,1373466.6666666667,1440766.6666666667,0.9532887582999792
barl,SYR,1850413.7433333334,730744.3333333334,2.532231396024054
barl,THA,158984.23,70651.39666666667,2.2502630875096172
barl,TJK,167413.16666666666,97476.33333333333,1.717475011028318
barl,TKM,17885.856666666667,11903.333333333334,1.5025922710725286
barl,TUN,602700,590900,1.0199695379928921
barl,TUR,7216666.666666667,7383333.333333333,0.9774266365688489
barl,TWN,0,0,0
barl,TZA,20356.283333333333,12277,1.6580828649778718
barl,UKR,8663380,9805233.333333334,0.8835465414727509
barl,URY,711100,325790.3333333333,2.1826921404461563
barl,USA,3345586.6666666665,4076030,0.8207953981365855
barl,UZB,130287.66666666667,183788.66666666666,0.7088993517917319
barl,XMI,61106.666666666664,41473,1.473408402253675
barl,YEM,22644.333333333332,30955.333333333332,0.731516378437749
barl,ZAF,421366.6666666667,240666.66666666666,1.7508310249307482
barl,ZMB,9252.443333333335,4020.616666666667,2.3012498082798247
barl,ZWE,55852.62333333334,49079.04,1.1380137698971564
bean,AGO,337223.6666666667,266984,1.2630856780431288
bean,ALB,24320.666666666668,24100,1.0091562932226834
bean,ARG,657095.3333333334,327966.6666666667,2.003543042992174
bean,ARM,2845.2966666666666,4888.133333333333,0.5820824581980851
bean,AUS,177100.90333333332,53419,3.315316710034507
bean,AUT,0,0,0
bean,AZE,7316.333333333333,10309,0.7097034953277072
bean,BDI,579818.83,203165.33333333334,2.8539260142806513
bean,BEL,0,663.2233333333334,0
bean,BEN,134675.15666666668,93671.66666666667,1.4377363130082024
bean,BGD,75074.66666666667,47511,1.580153367991974
bean,BGR,0,1593,0
bean,BIH,11194.333333333334,12720.333333333334,0.8800345902885145
bean,BLR,243728.67666666667,159901,1.5242473572189459
bean,BLZ,8085,6519,1.2402208927749654
bean,BOL,104340.28333333334,65894.33333333333,1.5834485008827266
bean,BRA,2947743,3360344.6666666665,0.8772144801812989
bean,BRB,119.38,219.33333333333334,0.5442857142857143
bean,BTN,1191.3866666666668,0,0
bean,CAN,397389.6666666667,213666.66666666666,1.859858034321373
bean,CHE,0,0,0
bean,CHL,14583.960000000001,25315.166666666668,0.5760957528754173
bean,CHN,1304100.66,1337933.3333333333,0.974712736060591
bean,CIV,37758.41333333333,33238.223333333335,1.1359937309124122
bean,CMR,373842.3666666667,348739.6666666667,1.0719812008766807
bean,COD,261347.66666666666,155866.66666666666,1.6767386655260907
bean,COG,4325.053333333333,3789.883333333333,1.1412101515877797
bean,COL,90975.66666666667,137771.66666666666,0.6603365471855608
bean,CRI,10576.733333333334,12487.666666666666,0.8469743480233831
bean,CUB,80784.8,108079.66666666667,0.7474560432273724
bean,CYP,0,214,0
bean,CZE,0,0,0
bean,DEU,0,0,0
bean,DJI,16437.68666666667,1823.8833333333334,9.01246607513273
bean,DOM,39036.47666666667,32669.73,1.1948821329918144
bean,DZA,2483.2666666666664,985.6666666666666,2.519377747717281
bean,ECU,14778.056666666665,12945,1.1416034504956867
bean,EGY,136832.37333333332,73130.66666666667,1.8710669486581093
bean,ERI,120.82,235.94333333333333,0.5120721077094782
bean,ESP,0,12367.333333333334,0
bean,EST,0,201.66666666666666,0
bean,ETH,552401.8333333334,486045.23,1.1365235151743664
bean,FRA,0,6432.7,0
bean,GEO,5100,8300,0.6144578313253012
bean,GHA,191699.25,194953.37333333335,0.9833081968385876
bean,GRC,0,20843.74,0
bean,GRD,129.99666666666667,117.31666666666666,1.108083534592982
bean,GTM,135494.24,206878.94333333333,0.6549445671794888
bean,HND,130065.58333333333,80963.66666666667,1.6064685393859797
bean,HRV,0,1720,0
bean,HTI,94952.29666666666,86643.57666666666,1.095895394900018
bean,HUN,0,909.6666666666666,0
bean,IDN,204333.33333333334,315762.6666666667,0.6471104880458741
bean,IND,5630000,3883333.3333333335,1.4497854077253218
bean,IRN,154865.51,159333.23333333334,0.9719598777990865
bean,IRQ,6452.173333333333,4290.153333333334,1.5039493537915505
bean,ITA,0,12331.666666666666,0
bean,JAM,123,125.33333333333333,0.9813829787234043
bean,JPN,59566.666666666664,71833.33333333333,0.8292343387470998
bean,KAZ,178291.22666666665,550,324.16586666666666
bean,KEN,729121.89,477878.3333333333,1.5257479553721833
bean,KGZ,88736.78666666667,71019.66666666667,1.249467799999061
bean,KHM,78860.51666666666,64010,1.2320030724365985
bean,KOR,7715.266666666666,6352.333333333333,1.2145563310069791
bean,LAO,4730.4766666666665,4556.666666666667,1.038144111192392
bean,LBN,3231.81,568.3933333333333,5.6858689405224085
bean,LBY,1170.4733333333334,1116.6666666666667,1.0481850746268657
bean,LKA,6493.34,9484.566666666666,0.6846216836474694
bean,LSO,3036.47,6484.333333333333,0.46827790058088725
bean,LTU,0,4833.333333333333,0
bean,LUX,0,0,0
bean,LVA,0,3200,0
bean,MAR,0,0,0
bean,MDA,13661,13437.666666666666,1.0166199488998586
bean,MDG,69347.75333333333,82267.20666666667,0.8429574327753602
bean,MEX,1074760.4033333333,921793.3333333334,1.1659450816885926
bean,MKD,6311.139999999999,7000,0.9015914285714285
bean,MLI,163972.68666666668,194468.66666666666,0.843183066338022
bean,MLT,0,376.6666666666667,0
bean,MMR,2619613.76,3551666.6666666665,0.7375730905678085
bean,MNE,317.3,129,2.4596899224806203
bean,MOZ,394994.24,194849.11,2.027180108751844
bean,MRT,13200.03,10585.06,1.2470434744819587
bean,MWI,226268.73,165095.66666666666,1.3705310052555388
bean,NAM,126.07,122.50666666666666,1.0290868524161951
bean,NER,18530.616666666665,14500,1.2779735632183906
bean,NIC,208324,198737,1.0482396332841897
bean,NLD,0,5046,0
bean,NPL,19319.426666666666,25055.666666666668,0.771060172682161
bean,PAK,204577.66666666666,106935.66666666667,1.9130910485120336
bean,PAN,4972.676666666666,3581,1.3886279437773432
bean,PER,88219.82333333333,93073,0.9478562347118212
bean,PHL,36255.55333333334,29236.396666666667,1.2400828237041068
bean,POL,0,32277.333333333332,0
bean,PRI,4.786666666666667,18.64666666666667,0.25670361101179834
bean,PRK,327956.72,336578.09,0.974385231076687
bean,PRT,0,2036.3333333333333,0
bean,PRY,68235.33333333333,48330.666666666664,1.41184341205032
bean,ROU,0,21586,0
bean,RUS,6336.266666666666,6648,0.9531087043722423
bean,RWA,471654.18666666665,328398.36666666664,1.4362257384349557
bean,SLV,93626.45666666667,72079.66666666667,1.2989302114789654
bean,SOM,26800.103333333333,23160.573333333334,1.1571433464801966
bean,SVK,0,160.33333333333334,0
bean,SVN,0,569,0
bean,SWE,0,0,0
bean,SWZ,804.2466666666667,1068.62,0.7526030456726122
bean,SYR,2289.133333333333,1961,1.167329593744688
bean,TCD,153061.78333333333,73473.33333333333,2.083229062698485
bean,TGO,216570.57333333333,75007.33333333333,2.8873253281901325
bean,THA,90054.84666666666,100666.66666666667,0.8945845695364237
bean,TJK,33201.8,6733,4.931204515075004
bean,TKM,4099.1866666666665,0,0
bean,TLS,10357.84,8520.053333333333,1.2157013101639427
bean,TUN,252.96666666666667,111.66666666666667,2.265373134328358
bean,TUR,269839.3333333333,198212,1.3613672902414249
bean,TWN,12502.386666666667,9775.333333333334,1.2789729250494442
bean,TZA,1266781.06,772399.3333333334,1.6400597532019274
bean,UGA,692933.75,929815,0.7452383000919538
bean,UKR,73070,31533.333333333332,2.3172304439746303
bean,URY,3094.2233333333334,3522.7366666666667,0.8783578297554647
bean,USA,1135175.6666666667,1164992,0.9744064050797488
bean,VEN,90188.45333333334,49489.333333333336,1.822381658000377
bean,VNM,160773.24666666667,184535.39,0.8712325948245844
bean,XMI,0,2036.3333333333333,0
bean,YEM,3031.03,3648.6666666666665,0.830722638406724
bean,ZAF,62942.333333333336,53755,1.1709112330635911
bean,ZMB,50755.60333333333,53122.21333333333,0.9554497101777386
bean,ZWE,14823.346666666666,25764.683333333334,0.5753358764355082
cass,AGO,9486618.333333334,13673256.666666666,0.693808253922438
cass,ARG,196854.44666666666,182266.66666666666,1.080035369422092
cass,ATG,57.43,104.53666666666668,0.5493766142661267
cass,BDI,2459844.4699999997,564430.3333333334,4.358101123787937
cass,BEN,4302033.87,3626263.8666666667,1.1863543382888224
cass,BFA,17082.046666666665,13729.93,1.2441466683855391
cass,BHS,834.87,795.64,1.0493062188929667
cass,BLZ,728.6666666666666,352,2.0700757575757573
cass,BOL,206162.38333333333,261344.33333333334,0.7888534666270425
cass,BRA,17965473.666666668,24906858.333333332,0.7213062934807448
cass,BRB,637.1466666666666,466.3333333333333,1.3662902072909222
cass,BRN,3173.193333333333,3015.366666666667,1.0523407877427842
cass,CAF,800408.3933333333,675988.6666666666,1.1840559358490232
cass,CHN,4945869.753333333,4516666.666666667,1.0950265136531363
cass,CIV,6427471.566666666,2309341.3333333335,2.7832488311241415
cass,CMR,4884580.803333334,3743901.3333333335,1.304676691088013
cass,COD,42831009.666666664,26287265,1.6293444626767624
cass,COG,1623497.6566666665,1183811.1,1.371416146264101
cass,COK,0,27.59,0
cass,COL,1013919.9033333333,2067790.7333333334,0.49033970749006484
cass,COM,65842.66666666667,63882.58,1.0306826472360175
cass,CPV,2537.3333333333335,5085.796666666667,0.49890577615175336
cass,CRI,101168.13333333333,168059,0.6019798602474924
cass,CUB,746472.0333333333,402462.5333333333,1.8547615529594639
cass,DMA,1228.2866666666666,1079.99,1.1373129998117266
cass,DOM,170382.38333333333,185133.82666666666,0.9203201078974439
cass,ECU,76782.05333333333,57278.666666666664,1.3405000116390047
cass,FJI,78038.15333333334,53131.666666666664,1.468769158380125
cass,FSM,9141.699999999999,10516.63,0.869261350831968
cass,GAB,317399.37,259541.89333333334,1.222921532719034
cass,GHA,22293983.496666666,13325184.333333334,1.673071301602757
cass,GIN,2470701.6666666665,1075369.3333333333,2.2975377761686837
cass,GMB,11847.17,9409.39,1.2590794939948287
cass,GNB,51974,52124,0.9971222469495817
cass,GNQ,73765.06666666667,64206.886666666665,1.1488653397823474
cass,GRD,0,216.51333333333335,0
cass,GTM,3066.0233333333335,4166.3966666666665,0.7358932858849254
cass,GUY,65629.33333333333,6689,9.811531369910798
cass,HND,26245.273333333334,22272.333333333332,1.178380052980529
cass,HTI,632266.5233333333,487584.8466666667,1.2967312820645902
cass,IDN,17467000,23333763.333333332,0.7485719191746324
cass,IND,5992333.333333333,8586266.666666666,0.6978974175815644
cass,JAM,27478.666666666668,17672.666666666668,1.5548681579840808
cass,KEN,814651.4366666666,607507.6666666666,1.3409730960871276
cass,KHM,7599619.41,5259522.666666667,1.4449256884401676
cass,LAO,2766966.5233333334,465290,5.946756911460237
cass,LBR,612755.6733333333,494311.27,1.2396150169372697
cass,LCA,1335.77,1206.7966666666666,1.1068724640163077
