"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"CZE","plant-dominant","efficient","soy oil","Soya beans",236,0.0474366658978141,0.0803968461183244,0.0784456649044074
"CZE","plant-dominant","efficient","soy protein concentrate","Soya beans",236,2.99987623076514,2.58651188574228,2.63349242616079
"CZE","plant-dominant","efficient","sunflower meal","Sunflower seed",267,12.2048307414415,6.54211307153543,5.06239564898866
"CZE","plant-dominant","efficient","wheat","Wheat",15,0.06825816948875,0.06825816948875,0.06825816948875
"CZE","plant-dominant","efficient","wheat gluten","Wheat",15,0.102912317075346,0.114665946479661,0.262894870239941
"CZE","plant-dominant","regular","canola oil","Rape or colza seed",270,8.01619901976365,12.6331144754756,13.4334769178732
"CZE","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.252573165418193,0.513636462745677,0.910227198830324
"CZE","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0306834902634116,0.0386312923411474,0.0162372735631991
"CZE","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.431780276107929,0.431780276107929,0.431780276107929
"CZE","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.515737552017804,0.549512464468035,0.231192695732119
"CZE","plant-dominant","regular","linseed oil","Linseed",333,3.36304996620467,5.42576417945603,4.92650176647416
"CZE","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.35276166348687,0.35276166348687,0.35276166348687
"CZE","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.202306688939458,0.251050497548559,0.433334864935887
"CZE","plant-dominant","regular","soy oil","Soya beans",236,0.0616676656671584,0.104515899953822,0.10197936437573
"CZE","plant-dominant","regular","soy protein concentrate","Soya beans",236,3.89983909999468,3.36246545146496,3.42354015400902
"CZE","plant-dominant","regular","sunflower meal","Sunflower seed",267,15.2391661148018,8.16859733256486,6.32099615866334
"CZE","plant-dominant","regular","wheat","Wheat",15,0.0886444904235639,0.0886444904235639,0.0886444904235639
"CZE","plant-dominant","regular","wheat gluten","Wheat",15,0.133648616330912,0.148912642556295,0.34141234641854
"DEU","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,63.6049525306219,80.0802481875821,33.6588505853756
"DEU","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,56.7040921105769,56.7040921105769,56.7040921105769
"DEU","fish-dominant","efficient","soybean meal","Soya beans",236,141.655679892686,107.083364074951,119.568026449835
"DEU","fish-dominant","efficient","wheat","Wheat",15,13908.4945121721,13908.4945121721,13908.4945121721
"DEU","fish-dominant","efficient","wheat gluten","Wheat",15,25830.0612368911,28780.115962089,65984.2358052297
"DEU","fish-dominant","regular","corn gluten meal","Maize (corn)",56,68.4506464250695,86.1810996821507,36.2231239679735
"DEU","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,69.3128894335259,69.3128894335259,69.3128894335259
"DEU","fish-dominant","regular","soybean meal","Soya beans",236,183.499019868198,138.714468539693,154.88694613404
"DEU","fish-dominant","regular","wheat","Wheat",15,14152.9097275786,14152.9097275786,14152.9097275786
"DEU","fish-dominant","regular","wheat gluten","Wheat",15,26283.9752083603,29285.8715085388,67143.7826701801
"DEU","plant-dominant","efficient","canola oil","Rape or colza seed",270,330.663635985533,521.10876438861,554.123258496977
"DEU","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,5.69624065477571,11.5839578445429,20.5282028535183
"DEU","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,11.1308666928588,14.0140434328269,5.89029885244074
"DEU","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,102.067365799038,102.067365799038,102.067365799038
"DEU","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,121.91379803774,129.897757784495,54.6510129134698
"DEU","plant-dominant","efficient","linseed oil","Linseed",333,75.8463073851045,122.366358480999,111.106576193676
"DEU","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,83.3883707508485,83.3883707508485,83.3883707508485
"DEU","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,47.8227282860287,59.3451447071527,102.434850826378
"DEU","plant-dominant","efficient","soy oil","Soya beans",236,3.38856826235306,5.74303012224116,5.60365037009287
"DEU","plant-dominant","efficient","soy protein concentrate","Soya beans",236,214.291733918561,184.763661617903,188.119647229398
"DEU","plant-dominant","efficient","sunflower meal","Sunflower seed",267,814.57623051417,436.634470260535,337.874998226929
"DEU","plant-dominant","efficient","wheat","Wheat",15,12915.0306184455,12915.0306184455,12915.0306184455
"DEU","plant-dominant","efficient","wheat gluten","Wheat",15,19471.892317041,21695.7797252671,49741.9623762501
"DEU","plant-dominant","regular","canola oil","Rape or colza seed",270,389.257489812222,613.449643292297,652.314331469273
"DEU","plant-dominant","regular","coconut oil","Coconuts, in shell",249,6.66119240180791,13.5462977520515,24.005711338053
"DEU","plant-dominant","regular","corn gluten meal","Maize (corn)",56,11.9788631243872,15.0816924443764,6.33904669439537
"DEU","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,124.763200980347,124.763200980347,124.763200980347
"DEU","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,149.022712282081,158.781995934649,66.8032848161051
"DEU","plant-dominant","regular","linseed oil","Linseed",333,88.6947861016484,143.095403925245,129.928197558105
"DEU","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,101.930719755185,101.930719755185,101.930719755185
"DEU","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,58.4566537391182,72.5412099973681,125.212400467022
"DEU","plant-dominant","regular","soy oil","Soya beans",236,4.38950951609792,7.43945035810171,7.25889954695133
"DEU","plant-dominant","regular","soy protein concentrate","Soya beans",236,277.590868009682,239.340567493156,243.687869845364
"DEU","plant-dominant","regular","sunflower meal","Sunflower seed",267,871.227594440812,467.00110428573,361.373203513603
"DEU","plant-dominant","regular","wheat","Wheat",15,13141.9876041802,13141.9876041802,13141.9876041802
"DEU","plant-dominant","regular","wheat gluten","Wheat",15,19814.0736186101,22077.0415987446,50616.0823205973
"DNK","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,3096.11312390842,3898.08493701885,1638.41972813175
"DNK","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,5307.72866515812,5307.72866515812,5307.72866515812
"DNK","fish-dominant","efficient","wheat","Wheat",15,6091.16268106105,6091.16268106105,6091.16268106105
"DNK","fish-dominant","efficient","wheat gluten","Wheat",15,11312.1592648277,12604.1224772003,28897.4996052523
"DNK","fish-dominant","regular","corn gluten meal","Maize (corn)",56,4022.59008380755,5064.54292396695,2128.69836718937
"DNK","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,5838.54307540618,5838.54307540618,5838.54307540618
"DNK","fish-dominant","regular","wheat","Wheat",15,6815.80880677978,6815.80880677978,6815.80880677978
"DNK","fish-dominant","regular","wheat gluten","Wheat",15,12657.9306411624,14103.594581202,32335.3426293786
"DNK","plant-dominant","efficient","canola oil","Rape or colza seed",270,17088.0538021067,26929.887757635,28636.0126234421
"DNK","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,83.9042683290004,170.628940419763,302.3755393989
"DNK","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,541.819796683974,682.164863978299,286.723452423056
"DNK","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,9553.91159728461,9553.91159728461,9553.91159728461
"DNK","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,11411.6166300899,12158.9470331,5115.55228245411
"DNK","plant-dominant","efficient","linseed oil","Linseed",333,1117.19804556857,1802.42731981917,1636.57340815735
"DNK","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,7805.48333111488,7805.48333111488,7805.48333111488
"DNK","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,4476.39766941046,5554.94169778545,9588.30965818334
"DNK","plant-dominant","efficient","wheat","Wheat",15,5656.07963241383,5656.07963241383,5656.07963241383
"DNK","plant-dominant","efficient","wheat gluten","Wheat",15,8527.62775348547,9501.5692520433,21784.2689331902
"DNK","plant-dominant","regular","canola oil","Rape or colza seed",270,22183.8709163228,34960.6316040968,37175.538826915
"DNK","plant-dominant","regular","coconut oil","Coconuts, in shell",249,108.710066361166,221.074372085987,391.771069680926
"DNK","plant-dominant","regular","corn gluten meal","Maize (corn)",56,703.953264666322,886.295011694217,372.522214258139
"DNK","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,10509.3775357311,10509.3775357311,10509.3775357311
"DNK","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,12552.8676121233,13374.9369048091,5627.14755026216
"DNK","plant-dominant","regular","linseed oil","Linseed",333,1447.49100482111,2335.30423959369,2120.41660512535
"DNK","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,8586.09275795026,8586.09275795026,8586.09275795026
"DNK","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,4924.07247323413,6110.47934623917,10547.2156719543
"DNK","plant-dominant","regular","wheat","Wheat",15,6328.96532058122,6328.96532058122,6328.96532058122
"DNK","plant-dominant","regular","wheat gluten","Wheat",15,9542.13232949169,10631.9405304446,24375.8736744547
"DOM","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000116414265410036,0.0000146568512288765,0.00000616047997764988
"DOM","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00226835400539783,0.00226835400539783,0.00226835400539783
"DOM","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000151338545033047,0.0000190539065975394,0.00000800862397094484
"DOM","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00294886020701718,0.00294886020701718,0.00294886020701718
"DOM","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,6.36628895890544,12.9465778213409,22.9429336106009
"DOM","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000203724964467563,0.00000256494896505338,0.00000107808399608873
"DOM","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00408303720971609,0.00408303720971609,0.00408303720971609
"DOM","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.00487696111160533,0.00519634629874789,0.0021862239465817
"DOM","plant-dominant","efficient","linseed oil","Linseed",333,84.7681020770622,136.760302829888,124.176033309014
"DOM","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.00333581471382034,0.00333581471382034,0.00333581471382034
"DOM","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0019130696431066,0.00237400497365999,0.00409773784423228
"DOM","plant-dominant","regular","coconut oil","Coconuts, in shell",249,6.56992125000014,13.3606874102416,23.6767869065662
"DOM","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000264842453807832,0.00000333443365456939,0.00000140150919491535
"DOM","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00530794837263092,0.00530794837263092,0.00530794837263092
"DOM","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.00634004944508693,0.00675525018837225,0.00284209113055621
"DOM","plant-dominant","regular","linseed oil","Linseed",333,87.4794968863656,141.134721580878,128.147931274216
"DOM","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.00433655912796644,0.00433655912796644,0.00433655912796644
"DOM","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.00248699053603858,0.00308620646575798,0.00532705919750196
"DZA","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0122911700141062,0.0122911700141062,0.0122911700141062
"DZA","fish-dominant","efficient","wheat","Wheat",15,0.0148047790921714,0.0148047790921714,0.0148047790921714
"DZA","fish-dominant","efficient","wheat gluten","Wheat",15,0.0274945897426041,0.0306347504895597,0.0702363605066852
"DZA","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0147555027402414,0.0147555027402414,0.0147555027402414
"DZA","fish-dominant","regular","wheat","Wheat",15,0.0191371544670757,0.0191371544670757,0.0191371544670757
"DZA","fish-dominant","regular","wheat gluten","Wheat",15,0.0355404297245691,0.0395995069246953,0.0907898775019482
"DZA","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.0056327853560408,0.00887697798460398,0.00943937293437352
"DZA","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.362668534479199,0.737528006550597,1.30699064445871
"DZA","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0221241060253912,0.0221241060253912,0.0221241060253912
"DZA","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0264260155303283,0.0281566173789881,0.0118461448929058
"DZA","plant-dominant","efficient","linseed oil","Linseed",333,4.82898648636849,7.79082742275879,7.07393904177466
"DZA","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.0180752500207444,0.0180752500207444,0.0180752500207444
"DZA","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0103660469998486,0.0128636441561383,0.0222037620216438
"DZA","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.0000170577430313396,0.00000914340280666924,0.00000707531680961445
"DZA","plant-dominant","efficient","wheat","Wheat",15,0.013747294871302,0.013747294871302,0.013747294871302
"DZA","plant-dominant","efficient","wheat gluten","Wheat",15,0.02072669072904,0.0230938888305912,0.0529474102281166
"DZA","plant-dominant","regular","canola oil","Rape or colza seed",270,0.00732262096285305,0.0115400713799852,0.0122711848146856
"DZA","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.390476154128489,0.794077986317409,1.407204187325
"DZA","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0265599049324344,0.0265599049324344,0.0265599049324344
"DZA","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.0317243308915189,0.0338019118126891,0.0142212517789568
"DZA","plant-dominant","regular","linseed oil","Linseed",333,5.19924915527449,8.3881893252366,7.61633350833188
"DZA","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.0216992687356491,0.0216992687356491,0.0216992687356491
"DZA","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.0124443999014084,0.0154427557651183,0.0266555316522369
"DZA","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.0000221750659407415,0.00001188642364867,0.00000919791185249879
"DZA","plant-dominant","regular","wheat","Wheat",15,0.0177702148622845,0.0177702148622845,0.0177702148622845
"DZA","plant-dominant","regular","wheat gluten","Wheat",15,0.0267920162539059,0.0298519359893857,0.0684415999630071
"ECU","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00114241385075466,0.00143832800845689,0.000604549419177733
"ECU","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1.0698204679635,1.0698204679635,1.0698204679635
"ECU","fish-dominant","efficient","soybean meal","Soya beans",236,1.2655506047068,0.956681837690923,1.06821970211022
"ECU","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00140490764457225,0.00176881435142669,0.000743457460677192
"ECU","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,1.40307143284835,1.40307143284835,1.40307143284835
"ECU","fish-dominant","regular","soybean meal","Soya beans",236,1.64521578611883,1.2436863889982,1.38868561274329
"ECU","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,7.54801134423478,15.3497456517118,27.2016435761368
"ECU","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000199922423882066,0.000251707401479956,0.000105796148356103
"ECU","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1.9256768423343,1.9256768423343,1.9256768423343
"ECU","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,2.30011400612152,2.45074517284258,1.03108558895103
"ECU","plant-dominant","efficient","linseed oil","Linseed",333,100.502914686569,162.146004346378,147.225819335046
"ECU","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,1.57326539406397,1.57326539406397,1.57326539406397
"ECU","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.902258225993313,1.11964847895211,1.93261008099989
"ECU","plant-dominant","efficient","soy oil","Soya beans",236,0.0302734392066729,0.051308180861916,0.0500629633757638
"ECU","plant-dominant","efficient","soy protein concentrate","Soya beans",236,1.91448047582527,1.650676936255,1.680659282344
"ECU","plant-dominant","regular","coconut oil","Coconuts, in shell",249,10.4957912868869,21.3443938170843,37.8248999126756
"ECU","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000245858837800144,0.00030954251149967,0.000130105055618509
"ECU","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2.52552857912703,2.52552857912703,2.52552857912703
"ECU","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,3.01660358062395,3.21415662176668,1.35227057062453
"ECU","plant-dominant","regular","linseed oil","Linseed",333,139.753051256307,225.470066486073,204.722992760449
"ECU","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,2.06334034242404,2.06334034242404,2.06334034242404
"ECU","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,1.18331325661909,1.46842095724739,2.53462153387982
"ECU","plant-dominant","regular","soy oil","Soya beans",236,0.0393554709686748,0.0667006351204909,0.065081852388493
"ECU","plant-dominant","regular","soy protein concentrate","Soya beans",236,2.48882461857285,2.1458800171315,2.1848570670472
"EGY","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.142752395285652,0.179728885708125,0.0755425694455317
"EGY","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,2.36135484901937,2.36135484901937,2.36135484901937
"EGY","fish-dominant","efficient","wheat","Wheat",15,0.0413376519146436,0.0413376519146436,0.0413376519146436
"EGY","fish-dominant","efficient","wheat gluten","Wheat",15,0.0767699249843381,0.0855378283151159,0.196112769012005
"EGY","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.171543916775904,0.21597814138562,0.0907786396163168
"EGY","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2.83442057718006,2.83442057718006,2.83442057718006
"EGY","fish-dominant","regular","wheat","Wheat",15,0.0537389474890366,0.0537389474890366,0.0537389474890366
"EGY","fish-dominant","regular","wheat gluten","Wheat",15,0.0998009024796395,0.111199176809651,0.254946599715606
"EGY","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,27.1838099561562,55.2813913018529,97.9654475524327
"EGY","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0249816691749892,0.0314525549989219,0.0132199496529681
"EGY","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,4.25043872823486,4.25043872823486,4.25043872823486
"EGY","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,5.07691292539164,5.4093926699859,2.27585751827901
"EGY","plant-dominant","efficient","linseed oil","Linseed",333,361.956548325304,583.961253670966,530.226904931741
"EGY","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,3.4725806603226,3.4725806603226,3.4725806603226
"EGY","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,1.99150408953441,2.47133742917034,4.26574207793947
"EGY","plant-dominant","efficient","wheat","Wheat",15,0.038384962492169,0.038384962492169,0.038384962492169
"EGY","plant-dominant","efficient","wheat gluten","Wheat",15,0.057872712680501,0.0644823628837027,0.147838856639819
"EGY","plant-dominant","regular","coconut oil","Coconuts, in shell",249,29.2927024862307,59.5700658238067,105.56550806205
"EGY","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0300201854357832,0.0377961747424835,0.0158862619328554
"EGY","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,5.10195703892412,5.10195703892412,5.10195703892412
"EGY","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,6.09400424093714,6.49309183675735,2.73179500455803
"EGY","plant-dominant","regular","linseed oil","Linseed",333,390.036771892417,629.264378130189,571.361372869037
"EGY","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,4.16826555467657,4.16826555467657,4.16826555467657
"EGY","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,2.39047518557355,2.96643669006573,5.12032620919962
"EGY","plant-dominant","regular","wheat","Wheat",15,0.0499004512398197,0.0499004512398197,0.0499004512398197
"EGY","plant-dominant","regular","wheat gluten","Wheat",15,0.0752345264846513,0.0838270717488136,0.192190513631765
"ERI","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000425643359084173,0.00000535895782933671,0.000002252445077948
"ERI","fish-dominant","efficient","wheat","Wheat",15,0.000111203401018442,0.000111203401018442,0.000111203401018442
"ERI","fish-dominant","efficient","wheat gluten","Wheat",15,0.000206520601891393,0.000230107347268143,0.00052756762629649
"ERI","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000553336366809424,0.00000696664517813773,0.0000029281786013324
"ERI","fish-dominant","regular","wheat","Wheat",15,0.000144564421323975,0.000144564421323975,0.000144564421323975
"ERI","fish-dominant","regular","wheat gluten","Wheat",15,0.00026847678245881,0.000299139551448585,0.000685837914185437
"ERI","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000476944187367585,0.0000096992063634703,0.0000171881906356601
"ERI","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000000744875878397302,0.000000937817620133925,0.0000003941778886409
"ERI","plant-dominant","efficient","linseed oil","Linseed",333,0.0000635058411907021,0.000102456913153625,0.0000930291378217307
"ERI","plant-dominant","efficient","wheat","Wheat",15,0.000103260300945696,0.000103260300945696,0.000103260300945696
"ERI","plant-dominant","efficient","wheat gluten","Wheat",15,0.000155684761425819,0.00017346553870983,0.000397704825977354
"ERI","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000620027443577861,0.0000126089682725114,0.0000223446478263582
"ERI","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000000968338641916493,0.0000012191629061741,0.00000051243125523317
"ERI","plant-dominant","regular","linseed oil","Linseed",333,0.0000825575935479128,0.000133193987099713,0.00012093787916825
"ERI","plant-dominant","regular","wheat","Wheat",15,0.000134238391229405,0.000134238391229405,0.000134238391229405
"ERI","plant-dominant","regular","wheat gluten","Wheat",15,0.000202390189853565,0.00022550520032278,0.00051701627377056
"ESP","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,149.084742077541,187.701470900451,78.8935587324168
"ESP","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,9.31497805910902,9.31497805910902,9.31497805910902
"ESP","fish-dominant","efficient","wheat","Wheat",15,7.55202174946884,7.55202174946884,7.55202174946884
"ESP","fish-dominant","efficient","wheat gluten","Wheat",15,14.0251832490136,15.6270012910252,35.8280605774458
"ESP","fish-dominant","regular","corn gluten meal","Maize (corn)",56,163.39277637458,205.715648916411,86.46517020941
"ESP","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,11.7838404174451,11.7838404174451,11.7838404174451
"ESP","fish-dominant","regular","wheat","Wheat",15,9.06999821175687,9.06999821175687,9.06999821175687
"ESP","fish-dominant","regular","wheat gluten","Wheat",15,16.8442823932628,18.7680701230356,43.0295960669083
"ESP","plant-dominant","efficient","canola oil","Rape or colza seed",270,131.294180503919,206.912828409125,220.021651022142
"ESP","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,496.365652611981,1009.4164105436,1788.81044953655
"ESP","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,26.0898298635696,32.847757407579,13.8063727781729
"ESP","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,16.7669605063962,16.7669605063962,16.7669605063962
"ESP","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,20.0272028270844,21.3387556109787,8.97771161214128
"ESP","plant-dominant","efficient","linseed oil","Linseed",333,6609.18387144559,10662.9022659444,9681.73424267452
"ESP","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,13.6984971457486,13.6984971457486,13.6984971457486
"ESP","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,7.85600559201965,9.74883293755556,16.8273285475606
"ESP","plant-dominant","efficient","sunflower meal","Sunflower seed",267,84.7378589973977,45.4217405177489,35.1480965021866
"ESP","plant-dominant","efficient","wheat","Wheat",15,7.01259162450678,7.01259162450678,7.01259162450678
"ESP","plant-dominant","efficient","wheat gluten","Wheat",15,10.5728304492564,11.7803548193882,27.0088456660745
"ESP","plant-dominant","regular","canola oil","Rape or colza seed",270,154.919244745165,244.144706050173,259.612329145975
"ESP","plant-dominant","regular","coconut oil","Coconuts, in shell",249,507.493567922006,1032.04630096807,1828.91340807807
"ESP","plant-dominant","regular","corn gluten meal","Maize (corn)",56,28.5937358655514,36.000238560372,15.1314047866467
"ESP","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,21.2109127514012,21.2109127514012,21.2109127514012
"ESP","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,25.335256897507,26.994426528009,11.3571841264686
"ESP","plant-dominant","regular","linseed oil","Linseed",333,6757.35374984635,10901.951589261,9898.7869701139
"ESP","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,17.3291770844781,17.3291770844781,17.3291770844781
"ESP","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,9.93817866531514,12.3326851511098,21.2872808715278
"ESP","plant-dominant","regular","sunflower meal","Sunflower seed",267,109.295924005721,58.5855148876009,45.3344435380025
"ESP","plant-dominant","regular","wheat","Wheat",15,8.42214119663138,8.42214119663138,8.42214119663138
"ESP","plant-dominant","regular","wheat gluten","Wheat",15,12.6979974964596,14.1482374773653,32.4376954965924
"EST","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,3058.20645079227,3058.20645079227,3058.20645079227
"EST","fish-dominant","efficient","wheat","Wheat",15,2572.10801237807,2572.10801237807,2572.10801237807
"EST","fish-dominant","efficient","wheat gluten","Wheat",15,4776.77202298785,5322.32779029211,12202.512749079
"EST","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,3058.26535824292,3058.26535824292,3058.26535824292
"EST","fish-dominant","regular","wheat","Wheat",15,2616.3901448508,2616.3901448508,2616.3901448508
"EST","fish-dominant","regular","wheat gluten","Wheat",15,4859.01026900862,5413.95847731566,12412.5946287879
"EST","plant-dominant","efficient","canola oil","Rape or colza seed",270,269.642674094331,424.942888881453,451.864858842616
"EST","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0372403080937145,0.0757324321811619,0.134207215812477
"EST","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,5504.77161142609,5504.77161142609,5504.77161142609
"EST","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,6575.14386920339,7005.74060907845,2947.47828619462
"EST","plant-dominant","efficient","linseed oil","Linseed",333,0.495860344738733,0.799994446568504,0.726381376675383
"EST","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,4497.36242763569,4497.36242763569,4497.36242763569
"EST","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,2579.21025970433,3200.64562558726,5524.59108193252
"EST","plant-dominant","efficient","wheat","Wheat",15,2388.38601149392,2388.38601149392,2388.38601149392
"EST","plant-dominant","efficient","wheat gluten","Wheat",15,3600.9512173293,4012.21633422021,9198.81730315185
"EST","plant-dominant","regular","canola oil","Rape or colza seed",270,323.574434784785,509.93655046429,542.243236498818
"EST","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0383231305338578,0.0779344756445518,0.138109508579369
"EST","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,5504.87764483725,5504.87764483725,5504.87764483725
"EST","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,6575.27052022228,7005.87555429089,2947.5350607893
"EST","plant-dominant","regular","linseed oil","Linseed",333,0.510278289593246,0.823255584380642,0.747502094924731
"EST","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,4497.44905623959,4497.44905623959,4497.44905623959
"EST","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,2579.2599406868,3200.70727671424,5524.69749710813
