iso3c_producing,SPAM_super,tonnes_producing_crop
BRN,bana,1553.701711654663
BRN,barl,0
BRN,cass,2907.3069615364075
BRN,cnut,451.5843030810356
BRN,coco,4.600000023841858
BRN,maiz,7.500000298023224
BRN,ocer,0
BRN,ofib,1.2000000476837158
BRN,oilp,20559.299926757812
BRN,ooil,163.79999542236328
BRN,opul,0
BRN,orts,475.09386545419693
BRN,othr,427.3623158633709
BRN,plnt,0
BRN,pota,0
BRN,rape,0
BRN,rice,2596.003927707672
BRN,sorg,0
BRN,soyb,0
BRN,spis,48.793335516005754
BRN,sugb,0
BRN,sugc,0
BRN,sunf,0
BRN,swpo,254.07643827795982
BRN,teas,0
BRN,tnut,0
BRN,toba,0
BRN,vege,9383.859614022076
BRN,whea,0
BRN,xcof,0.20000000298023224
BRN,xfru,6082.936384439468
BRN,xmil,0
BRN,xoil,0
BRN,xpul,0
BRN,yams,0
BTN,bana,0
BTN,barl,1002.1492848098278
BTN,cass,0
BTN,cnut,0
BTN,coco,0
BTN,maiz,39136.9121642299
BTN,ocer,3553.590637937188
BTN,ofib,5722.446081340313
BTN,oilp,0
BTN,ooil,30.400000512599945
BTN,opul,2033.1784424632788
BTN,orts,31745.460781097412
BTN,othr,0
BTN,plnt,0
BTN,pota,69675.6606707573
BTN,rape,635.2573448773474
BTN,rice,76567.56169041991
BTN,sorg,0
BTN,soyb,164.81661807000637
BTN,spis,38877.26359677315
BTN,sugb,0
BTN,sugc,7989.119914650917
BTN,sunf,0
BTN,swpo,47.24118097126484
BTN,teas,64.5
BTN,tnut,13096.671910628676
BTN,toba,210.06399327516556
BTN,vege,27997.870765522122
BTN,whea,1387.2495812475681
BTN,xcof,0
BTN,xfru,21650.313677847385
BTN,xmil,1324.929773107171
BTN,xoil,0.10000000149011612
BTN,xpul,34.40000081807375
BTN,yams,0
BWA,bana,0
BWA,barl,0
BWA,cass,0
BWA,cnut,0
BWA,coco,0
BWA,maiz,45222.54204772413
BWA,ocer,4069.070107728243
BWA,ofib,0
BWA,oilp,0
BWA,ooil,0
BWA,opul,10316.57450042665
BWA,orts,103370.72784522176
BWA,othr,0
BWA,plnt,0
BWA,pota,0
BWA,rape,0
BWA,rice,0
BWA,sorg,57049.94928210974
BWA,soyb,0
BWA,spis,0
BWA,sugb,0
BWA,sugc,0
BWA,sunf,705.2889780690894
BWA,swpo,0
BWA,teas,0
BWA,tnut,0
BWA,toba,0
BWA,vege,74093.42818725109
BWA,whea,0
BWA,xcof,0
BWA,xfru,17108.538927786052
BWA,xmil,3336.4204485416412
BWA,xoil,1696.0116713754833
BWA,xpul,0
BWA,yams,0
CAF,bana,139852.7811819911
CAF,barl,0
CAF,cass,808579.7215578258
CAF,cnut,0
CAF,coco,234.8579241335392
CAF,maiz,100444.58550538868
CAF,ocer,139.6000030040741
CAF,ofib,380.88268357515335
CAF,oilp,5061.7696867883205
CAF,ooil,69272.20471948385
CAF,opul,47504.926361739635
CAF,orts,136045.71369166672
CAF,othr,2483.00698441267
CAF,plnt,89066.24267662317
CAF,pota,1271.0639775544405
CAF,rape,0
CAF,rice,12884.51975595951
CAF,sorg,31374.69355753064
CAF,soyb,3.6999999582767487
CAF,spis,248.3006949275732
CAF,sugb,0
CAF,sugc,126613.47767031193
CAF,sunf,0
CAF,swpo,205.00000381469727
CAF,teas,1.3000000342726707
CAF,tnut,0
CAF,toba,493.48319981992245
CAF,vege,99270.12548995018
CAF,whea,1.2000000476837158
CAF,xcof,8028.223340749741
CAF,xfru,80450.4636875391
CAF,xmil,10086.700009308755
CAF,xoil,207210.72244095057
CAF,xpul,58.40000004321337
CAF,yams,484941.01781743765
CAN,bana,0
CAN,barl,9262954.556686893
CAN,cass,0
CAN,cnut,0
CAN,coco,0
CAN,maiz,13225395.695856944
CAN,ocer,4606963.2747104615
CAN,ofib,27946.69011554122
CAN,oilp,0
CAN,ooil,779093.7791558504
CAN,opul,3696466.4622272775
CAN,orts,0
CAN,othr,0
CAN,plnt,0
CAN,pota,4794317.768853113
CAN,rape,17613553.354465775
CAN,rice,0
CAN,sorg,0
CAN,soyb,6013043.045874357
CAN,spis,11989.705209374428
CAN,sugb,1215656.553797245
CAN,sugc,0
CAN,sunf,81969.87770929933
CAN,swpo,0
CAN,teas,0
CAN,tnut,0
CAN,toba,27580.899696350098
CAN,vege,2324869.210899532
CAN,whea,30089722.521678515
CAN,xcof,0
CAN,xfru,903191.1944349706
CAN,xmil,0
CAN,xoil,0
CAN,xpul,2827322.8243799955
CAN,yams,0
CCK,bana,0
CCK,barl,0
CCK,cass,0
CCK,cnut,0
CCK,coco,0
CCK,maiz,0
CCK,ocer,0
CCK,ofib,0
CCK,oilp,0
CCK,ooil,0
CCK,opul,0
CCK,orts,0
CCK,othr,0
CCK,plnt,0
CCK,pota,0
CCK,rape,0
CCK,rice,0
CCK,sorg,0
CCK,soyb,0
CCK,spis,0
CCK,sugb,0
CCK,sugc,0
CCK,sunf,0
CCK,swpo,0
CCK,teas,0
CCK,tnut,0
CCK,toba,0
CCK,vege,0
CCK,whea,0
CCK,xcof,0
CCK,xfru,0
CCK,xmil,0
CCK,xoil,0
CCK,xpul,0
CCK,yams,0
CHE,bana,0
CHE,barl,185379.46016632766
CHE,cass,0
CHE,cnut,0
CHE,coco,0
CHE,maiz,157663.83933842182
CHE,ocer,64117.47200282663
CHE,ofib,0
CHE,oilp,0
CHE,ooil,411.7621085345745
CHE,opul,13852.06681728363
CHE,orts,0
CHE,othr,15.558799879741855
CHE,plnt,0
CHE,pota,425847.34055793285
CHE,rape,77167.20486012101
CHE,rice,7.099999904632568
CHE,sorg,0
CHE,soyb,5343.785759091377
CHE,spis,0
CHE,sugb,1273897.7226329446
CHE,sugc,0
CHE,sunf,13632.952584952116
CHE,swpo,0
CHE,teas,0
CHE,tnut,2217.538425311446
CHE,toba,879.6398578286171
CHE,vege,388526.8108495772
CHE,whea,475195.9016819
CHE,xcof,0
CHE,xfru,397557.1396289021
CHE,xmil,1021.5230469703674
CHE,xoil,0
CHE,xpul,0
CHE,yams,0
CHL,bana,0
CHL,barl,187115.50892844796
CHL,cass,0
CHL,cnut,0
CHL,coco,0
CHL,maiz,786941.8832215369
CHL,ocer,565163.0406697243
CHL,ofib,16977.142025858164
CHL,oilp,0
CHL,ooil,166060.2569987774
CHL,opul,38332.00675880909
CHL,orts,0
CHL,othr,0
CHL,plnt,9
CHL,pota,1148380.9175195545
CHL,rape,159415.57890494168
CHL,rice,163303.00062900782
CHL,sorg,0
CHL,soyb,0
CHL,spis,0
CHL,sugb,1105701.0936751366
CHL,sugc,0
CHL,sunf,3253.166521117091
CHL,swpo,14883.64969086647
CHL,teas,0
CHL,tnut,221612.79700765014
CHL,toba,5908.061878673732
CHL,vege,2241516.403140068
CHL,whea,1327964.7134768665
CHL,xcof,0
CHL,xfru,6524828.088435471
CHL,xmil,0
CHL,xoil,0
CHL,xpul,15690.242444137111
CHL,yams,0
CHN,bana,11572487.056411326
CHN,barl,2203480.1495478377
CHN,cass,4960436.783839375
CHN,cnut,393956.09398573637
CHN,coco,0
CHN,maiz,264702909.21441847
CHN,ocer,1869462.7489327565
CHN,ofib,203941.47778857872
CHN,oilp,665648.5374565125
CHN,ooil,309.3268296942115
CHN,opul,3306691.3973264396
CHN,orts,1975866.2353237495
CHN,othr,561977.0249810666
CHN,plnt,35.30000019073486
CHN,pota,98107640.45924452
CHN,rape,14099056.639240175
CHN,rice,211598860.2419718
CHN,sorg,3039602.252968192
CHN,soyb,18024328.097318843
CHN,spis,749520.9166817702
CHN,sugb,10702397.37880645
CHN,sugc,107806505.83472288
CHN,sunf,2674610.7505672798
CHN,swpo,55527268.312203966
CHN,teas,2952306.052925609
CHN,tnut,2571055.741033446
CHN,toba,2290278.979637578
CHN,vege,565365209.0837903
CHN,whea,134929886.01106685
CHN,xcof,103836.1595736444
CHN,xfru,247293140.65689936
CHN,xmil,2600884.2499729544
CHN,xoil,37988049.36284813
CHN,xpul,1490445.2861572132
CHN,yams,0
CIV,bana,581253.2222294807
CIV,barl,0
CIV,cass,6455117.48750931
CIV,cnut,126838.129275769
CIV,coco,2213052.040438384
CIV,maiz,1142526.1458946764
CIV,ocer,18892.55754046142
CIV,ofib,1.4393334984779358
CIV,oilp,2392323.207799077
CIV,ooil,73802.25148701668
CIV,opul,15635.129842832685
CIV,orts,136465.15965794027
CIV,othr,660146.4615350142
CIV,plnt,2085748.2919809222
CIV,pota,0
CIV,rape,0
CIV,rice,1675906.0744556785
CIV,sorg,72350.68407478929
CIV,soyb,423.1510382294655
CIV,spis,142622.3666044064
CIV,sugb,2.200000047683716
CIV,sugc,2098368.2451126575
CIV,sunf,0
CIV,swpo,58310.87181209028
CIV,teas,0
CIV,tnut,905069.9032574743
CIV,toba,8228.796721696854
CIV,vege,757119.6057940125
CIV,whea,0
CIV,xcof,118839.6200401634
CIV,xfru,421108.9062766284
CIV,xmil,68329.59990386665
CIV,xoil,706862.7067370266
CIV,xpul,37827.57526394725
CIV,yams,7679044.196801513
CMR,bana,1131094.004331097
CMR,barl,0
CMR,cass,4868132.045762882
CMR,cnut,4002.3478761538863
CMR,coco,282534.9498111978
CMR,maiz,2099541.4078472853
CMR,ocer,1422.0999908447266
CMR,ofib,139.880765452981
CMR,oilp,2663751.8766058683
CMR,ooil,90005.67367219925
CMR,opul,46767.92087483406
CMR,orts,1842016.978437513
CMR,othr,60990.142754137516
CMR,plnt,4650442.884569228
CMR,pota,381944.8934876919
CMR,rape,0
CMR,rice,351725.4201439023
CMR,sorg,1192589.3669162467
CMR,soyb,21458.282622098923
CMR,spis,107447.27557764947
CMR,sugb,0
CMR,sugc,1447293.8432519212
CMR,sunf,0
CMR,swpo,410194.35169267654
CMR,teas,5603.432779595256
CMR,tnut,56103.92130416632
CMR,toba,6211.5556767731905
CMR,vege,2842938.695189357
CMR,whea,547.5785703063011
CMR,xcof,36046.92387598008
CMR,xfru,676937.0201696008
CMR,xmil,102105.45828789473
CMR,xoil,991268.7098884806
CMR,xpul,551315.2719670236
CMR,yams,616817.7953061461
COD,bana,828163.1177279055
COD,barl,977.6600336432457
COD,cass,24565850.510607243
COD,cnut,1.3000000268220901
COD,coco,26502.34513092041
COD,maiz,1640722.1995231658
COD,ocer,0
COD,ofib,7787.172068506479
COD,oilp,2076291.9127938747
COD,ooil,65714.77050375938
COD,opul,49264.48873266578
COD,orts,976874.5817841366
COD,othr,15011.550195705146
COD,plnt,2554009.1586871147
COD,pota,105393.37998735905
COD,rape,0
COD,rice,785123.0523992777
COD,sorg,9142.690958887339
COD,soyb,25759.85276144743
COD,spis,42657.56864719093
COD,sugb,0
COD,sugc,2136442.564059198
COD,sunf,65.19999901205301
COD,swpo,576749.9969601482
COD,teas,4382.567986428738
COD,tnut,0
COD,toba,3706.186471402645
COD,vege,622869.3239599466
COD,whea,9392.223924130201
COD,xcof,53658.41713273525
COD,xfru,1051468.2718724012
COD,xmil,41054.75293624401
COD,xoil,500853.610882543
COD,xpul,346168.98010218143
COD,yams,114325.33112734556
COG,bana,84700.99833367765
COG,barl,0
COG,cass,1632106.172818303
COG,cnut,2944.8059924542904
COG,coco,10031.999999701977
COG,maiz,13783.470112621784
COG,ocer,2546.3178052529693
COG,ofib,1.100000023841858
COG,oilp,153025.68997979164
COG,ooil,3642.7112202867866
COG,opul,6820.632973656058
COG,orts,61225.992760807276
COG,othr,2462.6116146743298
COG,plnt,90206.58947330713
COG,pota,7249.055969238281
COG,rape,0
COG,rice,1118.9658091664314
COG,sorg,0.8999999910593033
COG,soyb,34.00000034272671
COG,spis,0
COG,sugb,0
COG,sugc,693602.5317897797
COG,sunf,0
COG,swpo,9049.098082602024
COG,teas,0.5000000149011612
COG,tnut,0
COG,toba,482.2485376447439
COG,vege,143178.74169293046
COG,whea,0
COG,xcof,3184.578256160021
COG,xfru,98160.00081522763
COG,xmil,13997.599988475442
COG,xoil,26729.993987098336
COG,xpul,4450.836046040058
COG,yams,16466.29132154584
COK,bana,0
COK,barl,0
COK,cass,0
COK,cnut,0
COK,coco,0
COK,maiz,0
COK,ocer,0
COK,ofib,0
COK,oilp,0
COK,ooil,0
COK,opul,0
COK,orts,0
COK,othr,0
COK,plnt,0
COK,pota,0
COK,rape,0
COK,rice,0
COK,sorg,0
COK,soyb,0
COK,spis,0
COK,sugb,0
COK,sugc,0
COK,sunf,0
COK,swpo,0
COK,teas,0
COK,tnut,0
COK,toba,0
COK,vege,0
COK,whea,0
COK,xcof,0
COK,xfru,0
COK,xmil,0
COK,xoil,0
COK,xpul,0
COK,yams,0
COL,bana,2576153.1975132823
COL,barl,6988.495095036924
COL,cass,1022493.538089633
COL,cnut,150235.97430419922
COL,coco,77186.29510875046
COL,maiz,1486067.0278978795
COL,ocer,0
COL,ofib,15177.15702995658
COL,oilp,7744946.541899696
COL,ooil,0
COL,opul,50483.15617081523
COL,orts,127599.85310383141
COL,othr,0
COL,plnt,2275174.1400842965
COL,pota,2789502.7124370337
COL,rape,0
COL,rice,3255642.0892614275
COL,sorg,6064.986039411277
COL,soyb,118498.95929226279
COL,spis,3107.2235790230334
COL,sugb,30096.219716072083
COL,sugc,28000518.784710974
COL,sunf,0
COL,swpo,13.399999618530273
COL,teas,184.11667251586914
COL,tnut,11371.348078504205
COL,toba,8805.552560552955
COL,vege,2515173.246114135
COL,whea,6315.2654536142945
COL,xcof,761266.6861676425
COL,xfru,6049675.496942401
COL,xmil,0
COL,xoil,43864.64150198549
COL,xpul,92291.9667629078
COL,yams,413953.5037662387
COM,bana,0
COM,barl,0
COM,cass,0
COM,cnut,0
COM,coco,0
COM,maiz,0
COM,ocer,0
COM,ofib,0
COM,oilp,0
COM,ooil,0
COM,opul,0
COM,orts,0
COM,othr,0
COM,plnt,0
COM,pota,0
COM,rape,0
COM,rice,0
COM,sorg,0
COM,soyb,0
COM,spis,0
COM,sugb,0
COM,sugc,0
COM,sunf,0
COM,swpo,0
COM,teas,0
COM,tnut,0
COM,toba,0
COM,vege,0
COM,whea,0
COM,xcof,0
COM,xfru,0
COM,xmil,0
COM,xoil,0
COM,xpul,0
COM,yams,0
CPV,bana,5864.578374862671
CPV,barl,0
CPV,cass,2775.950441598892
CPV,cnut,5954.123152971268
CPV,coco,0
CPV,maiz,1834.617714971304
CPV,ocer,0
CPV,ofib,0
CPV,oilp,0
CPV,ooil,70.42726394534111
CPV,opul,5582.3450165092945
CPV,orts,0
CPV,othr,0
CPV,plnt,0
CPV,pota,2791.1053981781006
CPV,rape,0
CPV,rice,0
CPV,sorg,0
CPV,soyb,0
CPV,spis,1390.8188228607178
CPV,sugb,0
CPV,sugc,24425.70773792267
CPV,sunf,0
CPV,swpo,3881.1790912151337
CPV,teas,0
CPV,tnut,0
CPV,toba,0
CPV,vege,31197.25404548645
CPV,whea,0
CPV,xcof,13.135677814483643
CPV,xfru,2996.441770672798
CPV,xmil,0
CPV,xoil,5.700000151991844
CPV,xpul,0
CPV,yams,0
CRI,bana,2437205.2325960994
CRI,barl,0
CRI,cass,100987.56224167347
CRI,cnut,16551.863594293594
CRI,coco,722.1546163856983
CRI,maiz,11267.812555894256
CRI,ocer,0
CRI,ofib,1235.3317384719849
CRI,oilp,1133206.4648791552
CRI,ooil,0
CRI,opul,0
CRI,orts,16770.214225411415
CRI,othr,0
CRI,plnt,67385.84770143032
CRI,pota,70795.5670671463
CRI,rape,0
CRI,rice,152912.13042458892
CRI,sorg,0
CRI,soyb,0
CRI,spis,4429.061137795448
CRI,sugb,0
CRI,sugc,4536285.965219498
CRI,sunf,0
CRI,swpo,954.265224814415
CRI,teas,0
CRI,tnut,26.996787439100444
CRI,toba,27.066870748996735
CRI,vege,165935.44322046638
CRI,whea,0
CRI,xcof,79851.63632702082
CRI,xfru,3744934.416919604
CRI,xmil,0
CRI,xoil,1068.4353321269155
CRI,xpul,10397.035110913217
CRI,yams,18502.99110609293
CUB,bana,262746.8278841749
CUB,barl,0
CUB,cass,744071.6836826578
CUB,cnut,35044.94952889532
CUB,coco,1621.054752342403
CUB,maiz,267951.9715194106
CUB,ocer,0
CUB,ofib,15825.791416853666
CUB,oilp,0
CUB,ooil,0
CUB,opul,0
CUB,orts,92521.6277988255
CUB,othr,0
CUB,plnt,642346.9343025237
CUB,pota,132991.40502423048
CUB,rape,0
CUB,rice,295119.8471689001
CUB,sorg,3423.739116154611
CUB,soyb,0
CUB,spis,0
CUB,sugb,0
CUB,sugc,13798550.6593014
CUB,sunf,0
CUB,swpo,368466.28951221704
CUB,teas,0
CUB,tnut,0
CUB,toba,25445.346672549844
CUB,vege,1771861.894974351
CUB,whea,0
CUB,xcof,8133.624388203025
CUB,xfru,761601.7093154415
CUB,xmil,0
CUB,xoil,5778.023835532367
CUB,xpul,80940.52436865121
CUB,yams,23758.96051775664
CUW,bana,0
CUW,barl,0
CUW,cass,0
CUW,cnut,0
CUW,coco,0
CUW,maiz,0
CUW,ocer,0
CUW,ofib,0
CUW,oilp,0
CUW,ooil,0
CUW,opul,0
CUW,orts,0
CUW,othr,0
CUW,plnt,0
CUW,pota,0
CUW,rape,0
CUW,rice,0
CUW,sorg,0
CUW,soyb,0
CUW,spis,0
CUW,sugb,0
CUW,sugc,0
CUW,sunf,0
CUW,swpo,0
CUW,teas,0
CUW,tnut,0
CUW,toba,0
CUW,vege,0
CUW,whea,0
CUW,xcof,0
CUW,xfru,0
CUW,xmil,0
CUW,xoil,0
CUW,xpul,0
CUW,yams,0
CXR,bana,0
CXR,barl,0
CXR,cass,0
CXR,cnut,0
CXR,coco,0
CXR,maiz,0
CXR,ocer,0
CXR,ofib,0
CXR,oilp,0
CXR,ooil,0.10000000149011612
CXR,opul,24.200000762939453
CXR,orts,0
CXR,othr,0
CXR,plnt,0
CXR,pota,0
CXR,rape,0
CXR,rice,67250
CXR,sorg,0
CXR,soyb,0
CXR,spis,0
CXR,sugb,0
CXR,sugc,0
CXR,sunf,0
CXR,swpo,0
CXR,teas,0
CXR,tnut,0
CXR,toba,0.6000000238418579
CXR,vege,0
CXR,whea,0
CXR,xcof,0
CXR,xfru,0
CXR,xmil,0
CXR,xoil,34.900001525878906
CXR,xpul,0
CXR,yams,0
CYM,bana,207.70000648498535
CYM,barl,0
CYM,cass,8.000000059604645
CYM,cnut,0
CYM,coco,0
CYM,maiz,0
CYM,ocer,0
CYM,ofib,0
CYM,oilp,0
CYM,ooil,0
CYM,opul,0
CYM,orts,0
CYM,othr,0
CYM,plnt,0
CYM,pota,0
CYM,rape,0
CYM,rice,0
CYM,sorg,0
CYM,soyb,0
CYM,spis,0
CYM,sugb,0
CYM,sugc,0
CYM,sunf,0
CYM,swpo,3
CYM,teas,0
CYM,tnut,0
CYM,toba,0
CYM,vege,61.499998569488525
CYM,whea,0
CYM,xcof,0
CYM,xfru,0
CYM,xmil,0
CYM,xoil,0
CYM,xpul,0
CYM,yams,27.100000202655792
CYP,bana,5648.1421184539795
CYP,barl,33252.1641176343
CYP,cass,0
CYP,cnut,0
CYP,coco,0
CYP,maiz,0
CYP,ocer,858.5561307817698
CYP,ofib,0
CYP,oilp,0
CYP,ooil,38633.033598810434
CYP,opul,437.33124651014805
CYP,orts,6.1000001430511475
CYP,othr,0
CYP,plnt,0
CYP,pota,83852.42709991336
CYP,rape,0
CYP,rice,0
CYP,sorg,0
CYP,soyb,0
CYP,spis,0
CYP,sugb,0
CYP,sugc,0
CYP,sunf,0
CYP,swpo,0
CYP,teas,0
CYP,tnut,662.5170522108674
CYP,toba,0.9000000134110451
CYP,vege,66222.07804712653
CYP,whea,29485.990016937256
CYP,xcof,0
CYP,xfru,133158.53634271026
CYP,xmil,0
CYP,xoil,0
CYP,xpul,10.79999977350235
CYP,yams,0
CZE,bana,0
CZE,barl,1764989.0437808782
CZE,cass,0
CZE,cnut,0
CZE,coco,0
CZE,maiz,816138.5634265542
CZE,ocer,758540.4885626733
CZE,ofib,360.38821421563625
CZE,oilp,0
CZE,ooil,41861.78385233879
CZE,opul,92633.59949588776
CZE,orts,0
CZE,othr,18455.880987375975
CZE,plnt,0
CZE,pota,668781.2102717757
CZE,rape,2285628.798760161
CZE,rice,0
CZE,sorg,0
CZE,soyb,37311.14541634917
CZE,spis,6549.298975676298
CZE,sugb,3856077.4248361588
CZE,sugc,0
CZE,sunf,36952.69732788578
CZE,swpo,0
CZE,teas,0
CZE,tnut,192.78616413008422
CZE,toba,0
CZE,vege,265427.8320631981
CZE,whea,4901951.298347309
CZE,xcof,0
CZE,xfru,241399.62313891947
CZE,xmil,0
CZE,xoil,0
CZE,xpul,0
CZE,yams,0
DEU,bana,0
DEU,barl,10945365.96938724
DEU,cass,0
DEU,cnut,0
DEU,coco,0
DEU,maiz,3993384.3645985276
DEU,ocer,6127194.034985565
DEU,ofib,0
DEU,oilp,0
DEU,ooil,15109.441724821925
DEU,opul,851917.5290632397
DEU,orts,0
DEU,othr,91350.70351992548
DEU,plnt,0
DEU,pota,11256266.211495072
DEU,rape,6570150.177249074
DEU,rice,0
DEU,sorg,3.5999999344348907
DEU,soyb,96954.7019238919
DEU,spis,0
DEU,sugb,30085279.75230956
DEU,sugc,0
DEU,sunf,67954.2584354505
DEU,swpo,0
DEU,teas,0
DEU,tnut,51321.53570060432
DEU,toba,0.30000001192092896
DEU,vege,3808337.377544403
DEU,whea,22329383.683051854
DEU,xcof,0
DEU,xfru,3488699.725965515
DEU,xmil,4
DEU,xoil,0
DEU,xpul,0
DEU,yams,0
DJI,bana,0
DJI,barl,0
DJI,cass,0
DJI,cnut,0
DJI,coco,0
DJI,maiz,15.537010461091995
DJI,ocer,0
DJI,ofib,0
DJI,oilp,0
DJI,ooil,0
DJI,opul,0
DJI,orts,0
DJI,othr,0
DJI,plnt,0
DJI,pota,0
DJI,rape,0
DJI,rice,0
DJI,sorg,0
DJI,soyb,0
DJI,spis,479.4857583642006
DJI,sugb,0
DJI,sugc,0
DJI,sunf,0
DJI,swpo,0
DJI,teas,0
DJI,tnut,0
DJI,toba,0
DJI,vege,32799.20252990723
DJI,whea,0
DJI,xcof,0
DJI,xfru,0
DJI,xmil,0
DJI,xoil,0
DJI,xpul,8508.799285888672
DJI,yams,0
DMA,bana,21198.70687866211
DMA,barl,0
DMA,cass,1318.3732223510742
DMA,cnut,8297.504486083984
DMA,coco,998.25
DMA,maiz,192.38821744918823
DMA,ocer,0
DMA,ofib,0
DMA,oilp,0
DMA,ooil,0
DMA,opul,94.64257225394249
DMA,orts,19535.14324951172
DMA,othr,0
DMA,plnt,5308.354385375977
DMA,pota,124.39999771118164
DMA,rape,0
DMA,rice,0
DMA,sorg,0
DMA,soyb,0
DMA,spis,302.0884189605713
DMA,sugb,0
DMA,sugc,4904.208869934082
DMA,sunf,0
DMA,swpo,2347.8123092651367
DMA,teas,0
DMA,tnut,0
DMA,toba,0
DMA,vege,7158.45654296875
DMA,whea,0
DMA,xcof,231.7968602180481
DMA,xfru,24815.313800811768
DMA,xmil,0
DMA,xoil,0
DMA,xpul,0
DMA,yams,14310.585235595703
DNK,bana,0
DNK,barl,3741871.6515979767
DNK,cass,0
DNK,cnut,0
DNK,coco,0
DNK,maiz,40130.61630153656
DNK,ocer,1066277.7469115257
DNK,ofib,0
DNK,oilp,0
DNK,ooil,244.82552703469992
DNK,opul,130342.58456999063
DNK,orts,0
DNK,othr,0
DNK,plnt,0
DNK,pota,2509843.63476038
DNK,rape,1284408.0257017612
DNK,rice,0
DNK,sorg,0
DNK,soyb,0
DNK,spis,0
DNK,sugb,2501551.733894348
DNK,sugc,0
DNK,sunf,0
DNK,swpo,0
DNK,teas,0
DNK,tnut,0
DNK,toba,0
DNK,vege,302154.79941892624
DNK,whea,4275958.888370514
DNK,xcof,0
DNK,xfru,50761.52634871006
DNK,xmil,0
DNK,xoil,0
DNK,xpul,0
DNK,yams,0
DOM,bana,1106055.9521158934
DOM,barl,0
DOM,cass,172400.09968054295
DOM,cnut,427948.7686690092
DOM,coco,74843.1649441272
DOM,maiz,52631.69523996115
DOM,ocer,0
DOM,ofib,59.18687405064702
DOM,oilp,253138.4256004095
DOM,ooil,0
DOM,opul,14162.384994193912
DOM,orts,17756.534251734614
DOM,othr,70.47955908253789
DOM,plnt,940056.4409322739
DOM,pota,90714.89051294327
DOM,rape,0
DOM,rice,951388.9111544192
DOM,sorg,500.49477987736464
DOM,soyb,0
DOM,spis,1084.1037552207708
DOM,sugb,0
DOM,sugc,5274161.04612565
DOM,sunf,0
DOM,swpo,57766.228028297424
DOM,teas,0
DOM,tnut,854.7248300462961
DOM,toba,9432.528800010681
DOM,vege,824493.3437671661
DOM,whea,0
DOM,xcof,16038.211908176541
DOM,xfru,3174953.1307804435
DOM,xmil,0
DOM,xoil,6633.847142249346
DOM,xpul,62934.37975025177
DOM,yams,31651.436748430133
DZA,bana,279.99602085351944
DZA,barl,1060249.518312633
DZA,cass,0
DZA,cnut,0
DZA,coco,0
DZA,maiz,9360.000018119812
DZA,ocer,65088.27507477254
DZA,ofib,0
DZA,oilp,0
DZA,ooil,1278387.4971864969
DZA,opul,59279.23601438105
DZA,orts,0
DZA,othr,0
DZA,plnt,0
DZA,pota,4680378.378975421
DZA,rape,23128.944020196795
DZA,rice,389.8895034044981
DZA,sorg,525.1503082960844
DZA,soyb,0
DZA,spis,14508.812338160351
DZA,sugb,0
DZA,sugc,0
DZA,sunf,179.3712272271514
DZA,swpo,0
DZA,teas,0
DZA,tnut,59905.91906053573
DZA,toba,12030.419253766537
DZA,vege,7425673.488668263
DZA,whea,2926256.511187643
DZA,xcof,0
DZA,xfru,7058109.179981142
DZA,xmil,0.6000000238418579
DZA,xoil,13781.167830459774
DZA,xpul,57736.72675829381
DZA,yams,0
ECU,bana,6399493.279737145
ECU,barl,14076.835406720638
ECU,cass,78633.91226959229
ECU,cnut,13099.319149076939
ECU,coco,304049.18930947036
ECU,maiz,1494235.3134781122
ECU,ocer,4455.420544847846
ECU,ofib,40381.96046066284
ECU,oilp,2380289.0819199085
ECU,ooil,3069.5062972530723
ECU,opul,3984.114831060171
ECU,orts,25847.819163501263
ECU,othr,21926.393913179636
ECU,plnt,746103.8338977844
ECU,pota,309955.0306096077
ECU,rape,0
ECU,rice,1313245.2876511216
ECU,sorg,12935.046210616827
ECU,soyb,28928.773159045726
ECU,spis,3272.99981341511
ECU,sugb,4541.46155115962
ECU,sugc,10548816.544874191
ECU,sunf,226.95173060894012
ECU,swpo,3939.8776234686375
ECU,teas,1530.1293050348759
ECU,tnut,0
ECU,toba,7123.184479311109
ECU,vege,392201.5278240517
ECU,whea,10207.652650386095
ECU,xcof,6167.136643594131
ECU,xfru,921687.4735524058
ECU,xmil,0
ECU,xoil,26408.96454064548
ECU,xpul,17638.373299479485
ECU,yams,0
EGY,bana,1320791.2099906206
EGY,barl,106399.51697578281
EGY,cass,0
EGY,cnut,0
EGY,coco,0
EGY,maiz,7561985.345020473
EGY,ocer,92251.16823855042
EGY,ofib,9837.296655774117
EGY,oilp,0
EGY,ooil,925492.0836277008
EGY,opul,120425.37419843674
EGY,orts,133507.92090946436
EGY,othr,0
EGY,plnt,0
EGY,pota,6295107.740146637
EGY,rape,0
EGY,rice,4816576.478717655
EGY,sorg,760473.5135236979
EGY,soyb,38205.32162068784
EGY,spis,60323.48420199752
EGY,sugb,14128242.277827263
EGY,sugc,12660272.83222711
EGY,sunf,21544.923038065434
EGY,swpo,496660.17473840714
EGY,teas,0
EGY,tnut,18639.04926146567
EGY,toba,0
EGY,vege,15599236.09869337
EGY,whea,8886720.006598353
EGY,xcof,0
EGY,xfru,13299605.749898076
EGY,xmil,0
EGY,xoil,429603.51483882964
EGY,xpul,151068.944016546
EGY,yams,0
ERI,bana,0.8999999761581421
ERI,barl,51511.784471444786
ERI,cass,0
ERI,cnut,0
ERI,coco,0
