iso3c_producing,SPAM_super,tonnes_producing_crop
CAN,maiz,12364099.109358072
CAN,ocer,3961143.5739321485
CAN,ofib,27994.161776334047
CAN,oilp,0
CAN,orts,0
CAN,othr,0
CAN,plnt,0
CAN,pota,4960827.493676692
CAN,rice,0
CAN,sorg,0
CAN,soyb,5651511.070983738
CAN,spis,12264.228822231293
CAN,sugb,1833382.2815885544
CAN,sugc,0
CAN,swpo,0
CAN,teas,0
CAN,tnut,0
CAN,toba,27642.812518119812
CAN,vege,2351691.596089363
CAN,whea,24064058.09955152
CAN,xcof,0
CAN,xfru,931375.5813705921
CAN,xmil,0
CAN,xoil,14547553.61941463
CAN,xpul,3944542.1560604125
CAN,yams,0
CCK,bana,0
CCK,barl,0
CCK,cass,0
CCK,cnut,0
CCK,coco,0
CCK,maiz,0
CCK,ocer,0
CCK,ofib,0
CCK,oilp,0
CCK,orts,0
CCK,othr,0
CCK,plnt,0
CCK,pota,0
CCK,rice,0
CCK,sorg,0
CCK,soyb,0
CCK,spis,0
CCK,sugb,0
CCK,sugc,0
CCK,swpo,0
CCK,teas,0
CCK,tnut,0
CCK,toba,0
CCK,vege,0
CCK,whea,0
CCK,xcof,0
CCK,xfru,0
CCK,xmil,0
CCK,xoil,0
CCK,xpul,0
CCK,yams,0
CHE,bana,0
CHE,barl,182458.60698500276
CHE,cass,0
CHE,cnut,0
CHE,coco,0
CHE,maiz,108566.38575398922
CHE,ocer,55521.95595186949
CHE,ofib,0
CHE,oilp,0
CHE,orts,0
CHE,othr,14.127346740686335
CHE,plnt,0
CHE,pota,430693.29735279083
CHE,rice,7.099999904632568
CHE,sorg,0
CHE,soyb,5626.359059333801
CHE,spis,0
CHE,sugb,1338436.1037371159
CHE,sugc,0
CHE,swpo,0
CHE,teas,0
CHE,tnut,2013.518669679761
CHE,toba,815.8626784384251
CHE,vege,429763.5398977995
CHE,whea,414725.74386021495
CHE,xcof,0
CHE,xfru,430063.2451527715
CHE,xmil,752.865318775177
CHE,xoil,89765.56474040169
CHE,xpul,10097.437175989151
CHE,yams,0
CHL,bana,0
CHL,barl,158206.09787337482
CHL,cass,0
CHL,cnut,0
CHL,coco,0
CHL,maiz,807219.9307248294
CHL,ocer,616915.0954953879
CHL,ofib,17002.766867786646
CHL,oilp,0
CHL,orts,0
CHL,othr,0
CHL,plnt,9
CHL,pota,1128853.4478926957
CHL,rice,180907.30030193925
CHL,sorg,0
CHL,soyb,0
CHL,spis,0
CHL,sugb,772691.4987145066
CHL,sugc,0
CHL,swpo,14907.374823093414
CHL,teas,0
CHL,tnut,235854.6214698553
CHL,toba,3477.0623709373176
CHL,vege,2286566.8763496876
CHL,whea,1256677.792757243
CHL,xcof,0
CHL,xfru,6474806.676463664
CHL,xmil,0
CHL,xoil,461780.65605433844
CHL,xpul,42778.64137851074
CHL,yams,0
CHN,bana,11710703.872263223
CHN,barl,2190431.3750506267
CHN,cass,4931790.385345072
CHN,cnut,397298.0455340743
CHN,coco,0
CHN,maiz,273563204.9390292
CHN,ocer,2227386.10987892
CHN,ofib,171309.67488276213
CHN,oilp,665814.4840965271
CHN,orts,1980291.2285597473
CHN,othr,343751.74586987495
CHN,plnt,35.30000019073486
CHN,pota,99617852.2243353
CHN,rice,214665462.4609238
CHN,sorg,2521061.6104171723
CHN,soyb,16139358.63539213
CHN,spis,458469.14141538367
CHN,sugb,7658872.325296707
CHN,sugc,109117155.88485798
CHN,swpo,54434674.977443844
CHN,teas,3217666.351334475
CHN,tnut,1572670.8778865002
CHN,toba,2177606.3399395123
CHN,vege,576128704.5526032
CHN,whea,137802214.26055512
CHN,xcof,122525.69232296944
CHN,xfru,251143261.85599014
CHN,xmil,2496414.796978101
CHN,xoil,54714366.72298306
CHN,xpul,5304512.639436722
CHN,yams,0
CIV,bana,572157.9388661385
CIV,barl,0
CIV,cass,6999147.158002198
CIV,cnut,125496.75975191593
CIV,coco,2275633.103907764
CIV,maiz,1128857.2797705233
CIV,ocer,19259.594182014465
CIV,ofib,1.4020937085151672
CIV,oilp,2461843.3313222528
CIV,orts,137412.43226388097
CIV,othr,618394.1143342182
CIV,plnt,2119888.7153324485
CIV,pota,0
CIV,rice,1269474.5347080827
CIV,sorg,68362.3326612711
CIV,soyb,417.1939539015293
CIV,spis,133601.91626592167
CIV,sugb,2.200000047683716
CIV,sugc,2068110.8365476131
CIV,swpo,57519.04426664114
CIV,teas,0
CIV,tnut,847826.8618978858
CIV,toba,8174.664059340954
CIV,vege,790569.4735187292
CIV,whea,0
CIV,xcof,128121.86348001659
CIV,xfru,436405.7388302237
CIV,xmil,66245.69091920555
CIV,xoil,771823.313490577
CIV,xpul,53872.05083820224
CIV,yams,7909567.917090952
CMR,bana,1115388.8297114074
CMR,barl,0
CMR,cass,4892757.508074835
CMR,cnut,3934.436995409429
CMR,coco,269962.890501447
CMR,maiz,2039339.0130531937
CMR,ocer,1422.0999908447266
CMR,ofib,135.30441935360432
CMR,oilp,2457042.888112575
CMR,orts,1870601.2933795452
CMR,othr,42344.21439495869
CMR,plnt,4711726.557333067
CMR,pota,376529.4210373461
CMR,rice,370828.4111940861
CMR,sorg,1190737.5763789788
CMR,soyb,21279.35513406992
CMR,spis,74598.45576138422
CMR,sugb,0
CMR,sugc,1422211.4769324139
CMR,swpo,407885.574501127
CMR,teas,5607.08986403048
CMR,tnut,38951.810245316476
CMR,toba,6222.397432506084
CMR,vege,2892774.73708573
CMR,whea,650.9555689096451
CMR,xcof,25433.394687939435
CMR,xfru,680379.0292830914
CMR,xmil,93349.31114256382
CMR,xoil,1011141.7245651037
CMR,xpul,594174.9610765949
CMR,yams,610416.3443394303
COD,bana,829489.8090056479
COD,barl,981.5127065777779
COD,cass,22022741.638562992
COD,cnut,1.3000000268220901
COD,coco,30762.728704810143
COD,maiz,1518954.6000730842
COD,ocer,0
COD,ofib,7730.564514309168
COD,oilp,2115656.5818210244
COD,orts,979935.3998363987
COD,othr,16228.275111675262
COD,plnt,2100729.2391658723
COD,pota,106690.3308532238
COD,rice,660129.839840889
COD,sorg,9559.840235829353
COD,soyb,26424.836306899786
COD,spis,46115.074445426464
COD,sugb,0
COD,sugc,2037223.284270823
COD,swpo,593290.7672333717
COD,teas,4490.134052947164
COD,tnut,0
COD,toba,3700.148961275816
COD,vege,637982.1616123691
COD,whea,9015.982345297933
COD,xcof,54306.14459760487
COD,xfru,1070938.5648001283
COD,xmil,40830.813697993755
COD,xoil,626204.1620711908
COD,xpul,482601.17330177873
COD,yams,112559.74770069122
COG,bana,84456.50475586951
COG,barl,0
COG,cass,1683739.4696442336
COG,cnut,2974.6961625367403
COG,coco,17555.99995994568
COG,maiz,13402.133355930448
COG,ocer,2546.3069915398955
COG,ofib,1.100000023841858
COG,oilp,153732.28414058685
COG,orts,58871.52867332101
COG,othr,2509.7619621157646
COG,plnt,90791.85654750466
COG,pota,7118.798583984375
COG,rice,973.0062365531921
COG,sorg,0.8999999910593033
COG,soyb,34.00000034272671
COG,spis,0
COG,sugb,0
COG,sugc,717265.1817455292
COG,swpo,8852.870957404375
COG,teas,0.5000000149011612
COG,tnut,0
COG,toba,473.14755903184414
COG,vege,142479.20283585787
COG,whea,0
COG,xcof,3142.0255187153816
COG,xfru,98547.01392175257
COG,xmil,14086.605747878551
COG,xoil,30287.262493930757
COG,xpul,11463.400733180344
COG,yams,16722.153525948524
COK,bana,0
COK,barl,0
COK,cass,0
COK,cnut,0
COK,coco,0
COK,maiz,0
COK,ocer,0
COK,ofib,0
COK,oilp,0
COK,orts,0
COK,othr,0
COK,plnt,0
COK,pota,0
COK,rice,0
COK,sorg,0
COK,soyb,0
COK,spis,0
COK,sugb,0
COK,sugc,0
COK,swpo,0
COK,teas,0
COK,tnut,0
COK,toba,0
COK,vege,0
COK,whea,0
COK,xcof,0
COK,xfru,0
COK,xmil,0
COK,xoil,0
COK,xpul,0
COK,yams,0
COL,bana,2412969.911588967
COL,barl,6208.343109920621
COL,cass,986257.5416290164
COL,cnut,156810.56216855347
COL,coco,67005.95732800663
COL,maiz,1750805.340360865
COL,ocer,0
COL,ofib,15210.993991687894
COL,oilp,7697340.583405092
COL,orts,132823.59632015228
COL,othr,0
COL,plnt,2271052.368337333
COL,pota,2736227.1019168645
COL,rice,3614288.765289858
COL,sorg,4193.124115426093
COL,soyb,141743.56934903562
COL,spis,2666.1110730841756
COL,sugb,36520.908208847046
COL,sugc,25755255.11889881
COL,swpo,13.399999618530273
COL,teas,223.25000762939453
COL,tnut,9757.030948400497
COL,toba,4797.440395236015
COL,vege,2503843.558791116
COL,whea,8009.4052012860775
COL,xcof,514976.41267503053
COL,xfru,6555814.755037919
COL,xmil,0
COL,xoil,34471.38216356188
COL,xpul,150726.73590295762
COL,yams,405806.79410403967
COM,bana,0
COM,barl,0
COM,cass,0
COM,cnut,0
COM,coco,0
COM,maiz,0
COM,ocer,0
COM,ofib,0
COM,oilp,0
COM,orts,0
COM,othr,0
COM,plnt,0
COM,pota,0
COM,rice,0
COM,sorg,0
COM,soyb,0
COM,spis,0
COM,sugb,0
COM,sugc,0
COM,swpo,0
COM,teas,0
COM,tnut,0
COM,toba,0
COM,vege,0
COM,whea,0
COM,xcof,0
COM,xfru,0
COM,xmil,0
COM,xoil,0
COM,xpul,0
COM,yams,0
CPV,bana,5605.4853048324585
CPV,barl,0
CPV,cass,2907.857796192169
CPV,cnut,5875.286341905594
CPV,coco,0
CPV,maiz,1770.012026309967
CPV,ocer,0
CPV,ofib,0
CPV,oilp,0
CPV,orts,0
CPV,othr,0
CPV,plnt,0
CPV,pota,2772.971366405487
CPV,rice,0
CPV,sorg,0
CPV,soyb,0
CPV,spis,1441.997502207756
CPV,sugb,0
CPV,sugc,25412.83820438385
CPV,swpo,4137.283490419388
CPV,teas,0
CPV,tnut,0
CPV,toba,0
CPV,vege,32107.22995185852
CPV,whea,0
CPV,xcof,4.000000059604645
CPV,xfru,3797.3274378180504
CPV,xmil,0
CPV,xoil,114.37875407934189
CPV,xpul,6346.623635195196
CPV,yams,0
CRI,bana,2466651.273052454
CRI,barl,0
CRI,cass,137942.44368869066
CRI,cnut,16839.800417900085
CRI,coco,725.774437725544
CRI,maiz,6861.349743567407
CRI,ocer,0
CRI,ofib,1235.850765272975
CRI,oilp,1152564.5445112884
CRI,orts,24272.776974201202
CRI,othr,0
CRI,plnt,68537.63855105639
CRI,pota,94990.92283439636
CRI,rice,152974.96300667524
CRI,sorg,0
CRI,soyb,0
CRI,spis,5031.649325430393
CRI,sugb,0
CRI,sugc,4697690.8589839935
CRI,swpo,566.1461854875088
CRI,teas,0
CRI,tnut,30.669788538711146
CRI,toba,30.034177027642727
CRI,vege,179864.3509374857
CRI,whea,0
CRI,xcof,92646.87050125003
CRI,xfru,3765114.3223355412
CRI,xmil,0
CRI,xoil,1059.1207758039236
CRI,xpul,11995.817773066461
CRI,yams,20989.505757689476
CUB,bana,241027.550776124
CUB,barl,0
CUB,cass,657498.7863245383
CUB,cnut,28474.33344028145
CUB,coco,1328.243018604815
CUB,maiz,241606.24260151386
CUB,ocer,0
CUB,ofib,15813.372654944658
CUB,oilp,0
CUB,orts,88011.05763188004
CUB,othr,0
CUB,plnt,634398.384258911
CUB,pota,127826.69456636906
CUB,rice,262845.93911485
CUB,sorg,3742.9541635140777
CUB,soyb,0
CUB,spis,0
CUB,sugb,0
CUB,sugc,12365511.033494592
CUB,swpo,313304.82621876895
CUB,teas,0
CUB,tnut,0
CUB,toba,23406.116313956678
CUB,vege,1786668.601165913
CUB,whea,0
CUB,xcof,9548.324094980955
CUB,xfru,571848.7744309753
CUB,xmil,0
CUB,xoil,5751.906979180872
CUB,xpul,76666.98034033924
CUB,yams,17786.81436409615
CUW,bana,0
CUW,barl,0
CUW,cass,0
CUW,cnut,0
CUW,coco,0
CUW,maiz,0
CUW,ocer,0
CUW,ofib,0
CUW,oilp,0
CUW,orts,0
CUW,othr,0
CUW,plnt,0
CUW,pota,0
CUW,rice,0
CUW,sorg,0
CUW,soyb,0
CUW,spis,0
CUW,sugb,0
CUW,sugc,0
CUW,swpo,0
CUW,teas,0
CUW,tnut,0
CUW,toba,0
CUW,vege,0
CUW,whea,0
CUW,xcof,0
CUW,xfru,0
CUW,xmil,0
CUW,xoil,0
CUW,xpul,0
CUW,yams,0
CXR,bana,0
CXR,barl,0
CXR,cass,0
CXR,cnut,0
CXR,coco,0
CXR,maiz,0
CXR,ocer,0
CXR,ofib,0
CXR,oilp,0
CXR,orts,0
CXR,othr,0
CXR,plnt,0
CXR,pota,0
CXR,rice,67250
CXR,sorg,0
CXR,soyb,0
CXR,spis,0
CXR,sugb,0
CXR,sugc,0
CXR,swpo,0
CXR,teas,0
CXR,tnut,0
CXR,toba,0.6000000238418579
CXR,vege,0
CXR,whea,0
CXR,xcof,0
CXR,xfru,0
CXR,xmil,0
CXR,xoil,35.00000152736902
CXR,xpul,24.200000762939453
CXR,yams,0
CYM,bana,207.70000648498535
CYM,barl,0
CYM,cass,8.000000059604645
CYM,cnut,0
CYM,coco,0
CYM,maiz,0
CYM,ocer,0
CYM,ofib,0
CYM,oilp,0
CYM,orts,0
CYM,othr,0
CYM,plnt,0
CYM,pota,0
CYM,rice,0
CYM,sorg,0
CYM,soyb,0
CYM,spis,0
CYM,sugb,0
CYM,sugc,0
CYM,swpo,3
CYM,teas,0
CYM,tnut,0
CYM,toba,0
CYM,vege,61.499998569488525
CYM,whea,0
CYM,xcof,0
CYM,xfru,0
CYM,xmil,0
CYM,xoil,0
CYM,xpul,0
CYM,yams,27.100000202655792
CYP,bana,5904.952388048172
CYP,barl,25087.587631702423
CYP,cass,0
CYP,cnut,0
CYP,coco,0
CYP,maiz,0
CYP,ocer,1136.7036892920732
CYP,ofib,0
CYP,oilp,0
CYP,orts,6.1000001430511475
CYP,othr,0
CYP,plnt,0
CYP,pota,115293.06564855576
CYP,rice,0
CYP,sorg,0
CYP,soyb,0
CYP,spis,0
CYP,sugb,0
CYP,sugc,0
CYP,swpo,0
CYP,teas,0
CYP,tnut,818.1276420354843
CYP,toba,0.9000000134110451
CYP,vege,65482.23907837272
CYP,whea,26256.726741820574
CYP,xcof,0
CYP,xfru,133145.6987068355
CYP,xmil,0
CYP,xoil,38717.47165623307
CYP,xpul,400.2543426975608
CYP,yams,0
CZE,bana,0
CZE,barl,1991867.7411091179
CZE,cass,0
CZE,cnut,0
CZE,coco,0
CZE,maiz,1265759.5510571003
CZE,ocer,860570.503164053
CZE,ofib,1324.3636682033539
CZE,oilp,0
CZE,orts,0
CZE,othr,19575.57315570116
CZE,plnt,0
CZE,pota,754350.657725513
CZE,rice,0
CZE,sorg,0
CZE,soyb,50546.57315841317
CZE,spis,6946.635628476739
CZE,sugb,4544474.929811478
CZE,sugc,0
CZE,swpo,0
CZE,teas,0
CZE,tnut,204.4822254527826
CZE,toba,0
CZE,vege,335405.79599666595
CZE,whea,5348675.233838998
CZE,xcof,0
CZE,xfru,307507.31647467613
CZE,xmil,0
CZE,xoil,2192108.952152081
CZE,xpul,117366.76736354828
CZE,yams,0
DEU,bana,0
DEU,barl,10555743.90630909
DEU,cass,0
DEU,cnut,0
DEU,coco,0
DEU,maiz,4849252.807534568
DEU,ocer,6570752.1228668615
DEU,ofib,0
DEU,oilp,0
DEU,orts,0
DEU,othr,92471.85453283787
DEU,plnt,0
DEU,pota,12565193.51011172
DEU,rice,0
DEU,sorg,3.5999999344348907
DEU,soyb,110252.40010885894
DEU,spis,0
DEU,sugb,35851117.49433446
DEU,sugc,0
DEU,swpo,0
DEU,teas,0
DEU,tnut,51951.406974710524
DEU,toba,0.30000001192092896
DEU,vege,4269904.198489666
DEU,whea,21678221.86348854
DEU,xcof,0
DEU,xfru,3970404.5490065813
DEU,xmil,4
DEU,xoil,6616798.314573504
DEU,xpul,931546.4298923165
DEU,yams,0
DJI,bana,0
DJI,barl,0
DJI,cass,0
DJI,cnut,0
DJI,coco,0
DJI,maiz,15.554551631212234
DJI,ocer,0
DJI,ofib,0
DJI,oilp,0
DJI,orts,0
DJI,othr,0
DJI,plnt,0
DJI,pota,0
DJI,rice,0
DJI,sorg,0
DJI,soyb,0
DJI,spis,475.0936515927315
DJI,sugb,0
DJI,sugc,0
DJI,swpo,0
DJI,teas,0
DJI,tnut,0
DJI,toba,0
DJI,vege,32837.83192443848
DJI,whea,0
DJI,xcof,0
DJI,xfru,0
DJI,xmil,0
DJI,xoil,0
DJI,xpul,11059.946838378906
DJI,yams,0
DMA,bana,22863.30145263672
DMA,barl,0
DMA,cass,1316.5873565673828
DMA,cnut,7216.683837890625
DMA,coco,499.125
DMA,maiz,187.0581865310669
DMA,ocer,0
DMA,ofib,0
DMA,oilp,0
DMA,orts,18648.613708496094
DMA,othr,0
DMA,plnt,5653.45068359375
DMA,pota,124.39999771118164
DMA,rice,0
DMA,sorg,0
DMA,soyb,0
DMA,spis,290.6825370788574
DMA,sugb,0
DMA,sugc,4915.9924392700195
DMA,swpo,2355.6491928100586
DMA,teas,0
DMA,tnut,0
DMA,toba,0
DMA,vege,7863.258026123047
DMA,whea,0
DMA,xcof,231.1716275215149
DMA,xfru,25414.272384643555
DMA,xmil,0
DMA,xoil,0
DMA,xpul,94.71333265304565
DMA,yams,13957.182373046875
DNK,bana,0
DNK,barl,3720265.7590818405
DNK,cass,0
DNK,cnut,0
DNK,coco,0
DNK,maiz,33554.0909910202
DNK,ocer,988552.4644937515
DNK,ofib,0
DNK,oilp,0
DNK,orts,0
DNK,othr,0
DNK,plnt,0
DNK,pota,2671945.527055025
DNK,rice,0
DNK,sorg,0
DNK,soyb,0
DNK,spis,0
DNK,sugb,2506022.495994568
DNK,sugc,0
DNK,swpo,0
DNK,teas,0
DNK,tnut,0
DNK,toba,0
DNK,vege,312066.646299839
DNK,whea,4244112.283618927
DNK,xcof,0
DNK,xfru,53744.43390619755
DNK,xmil,0
DNK,xoil,1282520.7552761808
DNK,xpul,119610.82661062479
DNK,yams,0
DOM,bana,1015301.309850812
DOM,barl,0
DOM,cass,153646.46854662895
DOM,cnut,405760.0671990216
DOM,coco,67689.9011033848
DOM,maiz,55658.546657159925
DOM,ocer,0
DOM,ofib,61.09917248040438
DOM,oilp,304305.8953551054
DOM,orts,19247.431958071887
DOM,othr,78.78732452914119
DOM,plnt,1176607.9820437431
DOM,pota,85764.44690608978
DOM,rice,985624.007275492
DOM,sorg,428.540454685688
DOM,soyb,0
DOM,spis,1211.8923007249832
DOM,sugb,0
DOM,sugc,5586326.379643202
DOM,swpo,54448.62892246246
DOM,teas,0
DOM,tnut,955.4753743261099
DOM,toba,12202.50460255146
DOM,vege,813435.4081579447
DOM,whea,0
DOM,xcof,21524.183831050992
DOM,xfru,3159662.7185910568
DOM,xmil,0
DOM,xoil,6571.888322800398
DOM,xpul,75125.09929222614
DOM,yams,32505.4383161664
DZA,bana,271.69282883405685
DZA,barl,569676.6297269315
DZA,cass,0
DZA,cnut,0
DZA,coco,0
DZA,maiz,25908.00279712677
DZA,ocer,34177.56154380366
DZA,ofib,0
DZA,oilp,0
DZA,orts,0
DZA,othr,0
DZA,plnt,0
DZA,pota,4315950.810158849
DZA,rice,397.46731136739254
DZA,sorg,1749.0169739723206
DZA,soyb,0
DZA,spis,16110.404836468399
DZA,sugb,0
DZA,sugc,0
DZA,swpo,0
DZA,teas,0
DZA,tnut,66518.78722395003
DZA,toba,9734.460206195712
DZA,vege,7387163.461057395
DZA,whea,2254410.9367266297
DZA,xcof,0
DZA,xfru,6938806.285364702
DZA,xmil,0.6000000238418579
DZA,xoil,5450525.329946451
DZA,xpul,98130.96627319604
DZA,yams,0
ECU,bana,6429726.236842483
ECU,barl,16940.3942207098
ECU,cass,104782.89120189846
ECU,cnut,10277.890360116959
ECU,coco,362878.1181121692
ECU,maiz,1587479.7066790909
ECU,ocer,2184.129401408136
ECU,ofib,40476.74860739708
ECU,oilp,2029343.1826913059
ECU,orts,26324.768124103546
ECU,othr,24075.367057591677
ECU,plnt,786290.3175495267
ECU,pota,213916.8114065379
ECU,rice,1399628.3001291752
ECU,sorg,13083.227457389235
ECU,soyb,20643.831950021908
ECU,spis,3593.7816411182284
ECU,sugb,4531.014879107475
ECU,sugc,11331897.899963379
ECU,swpo,4039.031576603651
ECU,teas,1596.8484915047884
ECU,tnut,0
ECU,toba,11596.268264815211
ECU,vege,400356.6441074684
ECU,whea,11875.436591029167
ECU,xcof,4699.381632395089
ECU,xfru,1011627.3098974526
ECU,xmil,0
ECU,xoil,30467.477068923414
ECU,xpul,24788.824688248336
ECU,yams,0
EGY,bana,1333772.383296609
EGY,barl,113560.38592298329
EGY,cass,0
EGY,cnut,0
EGY,coco,0
EGY,maiz,7670433.675038338
EGY,ocer,90989.37701666355
EGY,ofib,9729.433980338275
EGY,oilp,0
EGY,orts,127217.70876517892
EGY,othr,0
EGY,plnt,0
EGY,pota,7349942.233932257
EGY,rice,5786420.382853925
EGY,sorg,843683.7394162416
EGY,soyb,30869.79084084928
EGY,spis,49895.66784121841
EGY,sugb,13016241.92230463
EGY,sugc,12315848.27266568
EGY,swpo,461283.01955628395
EGY,teas,0
EGY,tnut,15417.01095595397
EGY,toba,0
EGY,vege,15938245.282380104
EGY,whea,10076029.150514543
EGY,xcof,0
EGY,xfru,13065117.713240921
EGY,xmil,0
EGY,xoil,2705633.041387081
EGY,xpul,322907.48893756047
EGY,yams,0
ERI,bana,0.8999999761581421
ERI,barl,50508.20150247961
ERI,cass,0
ERI,cnut,0
ERI,coco,0
ERI,maiz,17875.088809542358
ERI,ocer,36355.476863734424
ERI,ofib,6
ERI,oilp,0
ERI,orts,54254.01018753648
ERI,othr,0
ERI,plnt,0
ERI,pota,159.12583230435848
ERI,rice,4.100000023841858
ERI,sorg,235178.84375019372
ERI,soyb,0
ERI,spis,640.0890498161316
ERI,sugb,0
ERI,sugc,0
ERI,swpo,0
ERI,teas,0
ERI,tnut,0
ERI,toba,0
ERI,vege,56931.15195894241
ERI,whea,18411.969612419605
ERI,xcof,0
ERI,xfru,4682.435499250889
ERI,xmil,27868.399999976158
ERI,xoil,33783.58240703493
ERI,xpul,35630.44495803118
ERI,yams,0
ESH,bana,0
ESH,barl,1982.000004529953
ESH,cass,0
ESH,cnut,0
ESH,coco,0
ESH,maiz,0
ESH,ocer,0
ESH,ofib,0
ESH,oilp,0
ESH,orts,0
ESH,othr,0
ESH,plnt,0
ESH,pota,0
ESH,rice,0
ESH,sorg,0
ESH,soyb,0
ESH,spis,0
ESH,sugb,0
ESH,sugc,0
ESH,swpo,0
ESH,teas,0
ESH,tnut,0
ESH,toba,0
ESH,vege,0
ESH,whea,0
ESH,xcof,0
ESH,xfru,0
ESH,xmil,0
ESH,xoil,0
ESH,xpul,0
ESH,yams,0
ESP,bana,376583.98371219635
ESP,barl,9000859.315878525
ESP,cass,0
ESP,cnut,0
ESP,coco,0
ESP,maiz,5067666.289371252
ESP,ocer,2988274.353318155
ESP,ofib,1659.272705078125
ESP,oilp,0
ESP,orts,0
ESP,othr,2561.4283972135745
ESP,plnt,0
ESP,pota,2230774.1632053554
ESP,rice,612077.3506612778
ESP,sorg,15926.972445804626
ESP,soyb,5490.011980116367
ESP,spis,63985.273937664926
ESP,sugb,2824219.9874259233
ESP,sugc,0
ESP,swpo,22.300000190734863
ESP,teas,0
ESP,tnut,1113954.763077259
ESP,toba,26269.84184896946
ESP,vege,15937068.929852843
ESP,whea,8468930.02030766
ESP,xcof,0
ESP,xfru,20810712.609862134
ESP,xmil,0
ESP,xoil,25224472.644923657
ESP,xpul,489993.0954542905
ESP,yams,0
EST,bana,0
EST,barl,480354.7410941124
EST,cass,0
EST,cnut,0
EST,coco,0
EST,maiz,0
EST,ocer,226884.70598474145
EST,ofib,0
EST,oilp,0
EST,orts,59.50000023841858
EST,othr,0
EST,plnt,0
EST,pota,63338.807392045856
EST,rice,0
EST,sorg,0
EST,soyb,0
EST,spis,0
EST,sugb,0
EST,sugc,0
EST,swpo,0
EST,teas,0
EST,tnut,0
EST,toba,0
EST,vege,13804.118060797453
EST,whea,773299.8462843895
EST,xcof,0
EST,xfru,4672.427694514394
EST,xmil,0
EST,xoil,226168.75079015922
EST,xpul,36669.52117846161
EST,yams,0
ETH,bana,844030.253295958
ETH,barl,2175623.9378617555
ETH,cass,26.600000381469727
ETH,cnut,0
ETH,coco,0
ETH,maiz,9736539.246839762
ETH,ocer,5971984.293171018
ETH,ofib,22008.67908319831
ETH,oilp,0
ETH,orts,11988997.33513482
ETH,othr,37401.13276529964
ETH,plnt,1.2999999523162842
ETH,pota,1272228.062313199
ETH,rice,207954.0329773575
ETH,sorg,4050434.1123696268
ETH,soyb,195941.4818416834
ETH,spis,312522.3320347816
ETH,sugb,0
ETH,sugc,3116522.365955889
ETH,swpo,1232862.825476259
ETH,teas,10738.531188964844
ETH,tnut,54109.65577659011
ETH,toba,2237.656024813652
ETH,vege,1659363.220204711
ETH,whea,5384813.293259621
ETH,xcof,415393.28476558626
ETH,xfru,611632.2125441954
ETH,xmil,951112.4316761196
ETH,xoil,1175645.354174301
ETH,xpul,3099460.5141233504
ETH,yams,53966.061695300974
FIN,bana,0
FIN,barl,1305615.755690366
FIN,cass,0
FIN,cnut,0
FIN,coco,0
FIN,maiz,0
FIN,ocer,860944.535261862
FIN,ofib,0
FIN,oilp,0
FIN,orts,0
FIN,othr,0
FIN,plnt,0
FIN,pota,571012.3792399466
FIN,rice,0
FIN,sorg,0
FIN,soyb,0
FIN,spis,0
FIN,sugb,435399.6241232157
FIN,sugc,0
FIN,swpo,0
FIN,teas,0
FIN,tnut,0
FIN,toba,0
FIN,vege,235442.63096904755
FIN,whea,812661.9678702652
FIN,xcof,0
FIN,xfru,12742.995587170124
FIN,xmil,0
FIN,xoil,33713.43020831421
FIN,xpul,17588.00801974535
FIN,yams,0
FJI,bana,6505.301012665033
FJI,barl,0
FJI,cass,91076.69078683853
FJI,cnut,376321.210665673
FJI,coco,132.56100463867188
FJI,maiz,1249.174865692854
FJI,ocer,0
FJI,ofib,0
FJI,oilp,0
FJI,orts,63348.365706294775
FJI,othr,0
FJI,plnt,0
FJI,pota,5.900000095367432
FJI,rice,12283.835739016533
FJI,sorg,25.0888070166111
FJI,soyb,0
FJI,spis,12450.68825185299
FJI,sugb,0
FJI,sugc,1630395.250427246
FJI,swpo,8910.115210652351
FJI,teas,0
FJI,tnut,0
FJI,toba,465.9208114221692
FJI,vege,53644.77499997616
FJI,whea,0
FJI,xcof,14.931023262441158
FJI,xfru,22620.702894628048
FJI,xmil,0
FJI,xoil,360.0676247999072
FJI,xpul,1805.3839087486267
FJI,yams,11323.907099246979
FLK,bana,0
FLK,barl,0
FLK,cass,0
FLK,cnut,0
FLK,coco,0
FLK,maiz,0
FLK,ocer,0
FLK,ofib,0
FLK,oilp,0
FLK,orts,0
FLK,othr,0
FLK,plnt,0
FLK,pota,0
FLK,rice,0
FLK,sorg,0
FLK,soyb,0
FLK,spis,0
FLK,sugb,0
FLK,sugc,0
FLK,swpo,0
FLK,teas,0
FLK,tnut,0
FLK,toba,0
FLK,vege,0
FLK,whea,0
FLK,xcof,0
FLK,xfru,0
FLK,xmil,0
FLK,xoil,0
FLK,xpul,0
FLK,yams,0
FRA,bana,0
FRA,barl,11820171.38613686
FRA,cass,0
FRA,cnut,0
FRA,coco,0
FRA,maiz,16548885.746137984
FRA,ocer,3593415.1355210096
FRA,ofib,124697.05620100349
FRA,oilp,0
FRA,orts,0
FRA,othr,617.3492849583272
FRA,plnt,0
FRA,pota,9629980.0515095
FRA,rice,67103.7709414959
FRA,sorg,384072.7506130934
FRA,soyb,383333.52527061105
FRA,spis,0
FRA,sugb,37749960.502613306
FRA,sugc,0
FRA,swpo,0
FRA,teas,0
FRA,tnut,49588.16418572515
