"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","68","BOL","Bolivia (Plurinational State of)","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11200.54","true","-1","N/A","0","false","11200.54","true","1709","false","18762","17076","18762","6","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101630","false","8","kg","101630","false","101630","false","0","false","215745.25",,"215745.25","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75730","false","8","kg","75730","false","75730","false","0","false","172036.56",,"172036.56","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","33241.72",,"33241.72","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5900","false","8","kg","5900","false","5900","false","0","false","10466.97",,"10466.97","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2196620","false","8","kg","2196620","false","2196620","false","0","false","3911187","3680605","3911187","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1522500","false","8","kg","1522500","false","1522500","false","0","false","2440396","2318876","2440396","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","379240","false","8","kg","379240","false","379240","false","0","false","734740","664940","734740","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","251","FRA","France","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60000","false","8","kg","60000","false","60000","false","0","false","222216","212488","222216","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15750","false","8","kg","15750","false","15750","false","0","false","41059","39156","41059","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","219130","false","8","kg","219130","false","219130","false","0","false","472776","445145","472776","0","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H5","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40019.89","true","8","kg","40003","false","40019.89","true","0","false","22337.907",,"22337.907","6","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.795","true","8","kg","0","false","7.795","true","0","false","4.351",,"4.351","6","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40012.095","true","8","kg","40003","false","40012.095","true","0","false","22333.556",,"22333.556","6","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1191876.174","true","-1","N/A","0","false","1191876.174","true","0","false","1604275.651",,"1604275.651","6","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","657755","false","8","kg","657755","false","657755","false","0","false","690138.292",,"690138.292","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","331100","false","8","kg","331100","false","331100","false","0","false","587345.584",,"587345.584","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110000","false","8","kg","110000","false","110000","false","0","false","171405.761",,"171405.761","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9000","false","8","kg","9000","false","9000","false","0","false","17960.46",,"17960.46","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84021.174","true","-1","N/A","0","false","84021.174","true","0","false","137425.554",,"137425.554","6","false","true",
"C","A","20220101","2022","52","2022","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1835979","false","-1","N/A","0","false","1835979","false","0","false","1847047.49",,"1847047.49","0","false","true",
"C","A","20220101","2022","52","2022","104","MMR","Myanmar","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","230120","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","865319","false","-1","N/A","0","false","865319","false","0","false","923091.99",,"923091.99","0","false","true",
