"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.76","false","8","kg","4.76","false","4.76","false","0","false","140.58",,"140.58","0","false","true",
"C","A","20220101","2022","52","2022","31","AZE","Azerbaijan","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","32.38",,"32.38","0","false","true",
"C","A","20220101","2022","52","2022","31","AZE","Azerbaijan","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.76","false","8","kg","2.76","false","2.76","false","0","false","108.2",,"108.2","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153398.871","false","8","kg","153398.871","false","153398.871","false","0","false","2087775.528","1974846.261","2087775.528","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","380","false","8","kg","380","false","380","false","430","false","8936.989","8776.862","8936.989","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64800","false","8","kg","64800","false","64800","false","68976","false","516457.324","495010.795","516457.324","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11590","false","8","kg","11590","false","11590","false","15829","false","84275.56","75932.586","84275.56","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","232.071","false","8","kg","232.071","false","232.071","false","57.7","false","9521.314","8925.107","9521.314","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39971.27","false","8","kg","39971.27","false","39971.27","false","0","false","463357.16","444550.28","463357.16","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24508.29","false","8","kg","24508.29","false","24508.29","false","27641.8","false","634475.105","595250.52","634475.105","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","760","false","8","kg","760","false","760","false","845","false","15920.452","15419.628","15920.452","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7200","false","8","kg","7200","false","7200","false","7920","false","115999.773","112224.761","115999.773","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2194.5","false","8","kg","2194.5","false","2194.5","false","2645","false","110719.584","110031.29","110719.584","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1762.74","false","8","kg","1762.74","false","1762.74","false","1954.74","false","128112.265","108724.432","128112.265","0","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12364.334","true","-1","N/A","0","false","12364.334","true","0","false","133919.353",,"133919.353","6","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9155","false","8","kg","9155","false","9155","false","0","false","92720.932",,"92720.932","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","16.849",,"16.849","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3065","false","8","kg","3065","false","3065","false","0","false","38187.756",,"38187.756","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","389.628",,"389.628","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","631.829",,"631.829","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","56.865",,"56.865","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88","false","8","kg","88","false","88","false","0","false","1121.497",,"1121.497","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","617.086",,"617.086","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.334","true","-1","N/A","0","false","16.334","true","0","false","176.912",,"176.912","6","true","false",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","516.52","false","8","kg","516.52","false","516.52","false","0","false","21359.03","0","21359.03","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.5","false","8","kg","16.5","false","16.5","false","0","false","447.38","0","447.38","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.02","false","8","kg","4.02","false","4.02","false","0","false","64.12","0","64.12","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","375","false","8","kg","375","false","375","false","0","false","7663.04","0","7663.04","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121","false","8","kg","121","false","121","false","0","false","13184.49","0","13184.49","0","false","true",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12550","false","8","kg","12550","false","12550","false","0","false","97339","0","97339","0","false","true",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166","false","8","kg","166","false","166","false","0","false","2986.5","0","2986.5","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9723","false","8","kg","9723","false","9723","false","0","false","72983","0","72983","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","591","PAN","Panama","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","5425","0","5425","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","21","0","21","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2532","false","8","kg","2532","false","2532","false","0","false","14971.5","0","14971.5","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","842","USA","USA","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84","false","8","kg","84","false","84","false","0","false","952","0","952","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36799.91","false","8","kg","36799.91","false","36799.91","false","0","false","338638.525",,"338638.525","0","false","true",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3522.96","false","8","kg","3522.96","false","3522.96","false","0","false","28034.229",,"28034.229","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","251","FRA","France","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9728.94","false","8","kg","9728.94","false","9728.94","false","0","false","165408.372",,"165408.372","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6414.97","false","8","kg","6414.97","false","6414.97","false","0","false","36039.884",,"36039.884","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15624.98","false","8","kg","15624.98","false","15624.98","false","0","false","93473.672",,"93473.672","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.4","false","8","kg","0.4","false","0.4","false","0","false","94.616",,"94.616","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.35","false","8","kg","1.35","false","1.35","false","0","false","305.689",,"305.689","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.45","false","8","kg","0.45","false","0.45","false","0","false","49.641",,"49.641","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","338.19","false","8","kg","338.19","false","338.19","false","0","false","4016.012",,"4016.012","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1161.27","false","8","kg","1161.27","false","1161.27","false","0","false","10983.887",,"10983.887","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.8","false","8","kg","2.8","false","2.8","false","0","false","68.143",,"68.143","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","699","IND","India","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.48","false","8","kg","2.48","false","2.48","false","0","false","87.993",,"87.993","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.59","false","8","kg","0.59","false","0.59","false","0","false","42.67",,"42.67","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.53","false","8","kg","0.53","false","0.53","false","0","false","33.719",,"33.719","0","true","false",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4948.65","false","8","kg","4948.65","false","4948.65","false","0","false",,"72830.49","72830.49","0","false","true",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","M","Import","52","BRB","Barbados","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440.65","false","8","kg","440.65","false","440.65","false","0","false",,"7028.4","7028.4","0","true","false",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false",,"626.76","626.76","0","true","false",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4473","false","8","kg","4473","false","4473","false","0","false",,"65175.33","65175.33","0","true","false",
"C","A","20220101","2022","52","2022","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131.334","true","-1","N/A","0","false","131.334","true","27","false","1199","1069","1199","6","false","true",
"C","A","20220101","2022","52","2022","68","BOL","Bolivia (Plurinational State of)","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117.533","true","-1","N/A","0","false","117.533","true","16","false","1073","952","1073","6","false","true",
"C","A","20220101","2022","52","2022","68","BOL","Bolivia (Plurinational State of)","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13.802","true","-1","N/A","0","false","13.802","true","11","false","126","117","126","6","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9332.05","false","8","kg","9332.05","false","9332.05","false","0","false","150911.6",,"150911.6","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3610","false","8","kg","3610","false","3610","false","0","false","40547.25",,"40547.25","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5722.05","false","8","kg","5722.05","false","5722.05","false","0","false","110364.35",,"110364.35","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42440","false","8","kg","42440","false","42440","false","0","false","516335","474923","516335","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10672","false","8","kg","10672","false","10672","false","0","false","179966","172022","179966","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","570","false","8","kg","570","false","570","false","0","false","6785","6710","6785","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","680","false","8","kg","680","false","680","false","0","false","54871","41739","54871","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30400","false","8","kg","30400","false","30400","false","0","false","269537","252591","269537","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","118","false","8","kg","118","false","118","false","0","false","5176","1861","5176","0","false","true",
"C","A","20220101","2022","52","2022","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.18","false","5","u","455","false","27.18","false","0","false","1756.715",,"1756.715","0","false","true",
"C","A","20220101","2022","52","2022","84","BLZ","Belize","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.18","false","5","u","455","false","27.18","false","0","false","1756.715",,"1756.715","0","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","21.756",,"21.756","0","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","21.756",,"21.756","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","583","false","8","kg","583","false","583","false","0","false","20462.957",,"20462.957","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132","false","8","kg","132","false","132","false","0","false","3525",,"3525","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","2812.689",,"2812.689","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64","false","8","kg","64","false","64","false","0","false","4828.127",,"4828.127","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","312","false","8","kg","312","false","312","false","0","false","8324.635",,"8324.635","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","972.507",,"972.507","0","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5064","false","8","kg","5064","false","5064","false","0","false",,"89159.521","89159.521","0","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76","false","8","kg","76","false","76","false","0","false",,"5480.065","5480.065","0","true","false",
