iso3c_producing,diet,fcr_type,source_ingredient,FAOSTAT_name,FAO_code,total_crop_demand_ms,total_crop_demand_ge,total_crop_demand_econ,GAEZ_category,SPAM_super,tonnes_producing_crop,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ
BEL,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,30.5825196171168,32.5853249558677,13.7094053456041,Pulses,opul,3713.148494720459,0.00823627701951607,0.008775658986490615,0.0036921241811623804
BEL,plant-dominant,efficient,linseed oil,Linseed,333,548.881802169302,885.536418100374,804.052034654789,CropsNES,ooil,635960.6511211395,8.630750993818161e-4,0.0013924390078839872,0.0012643109809346224
BEL,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,20.9182760718993,20.9182760718993,20.9182760718993,Pulses,opul,3713.148494720459,0.005633568412801685,0.005633568412801685,0.005633568412801685
BEL,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,11.996505313523,14.886945377793,25.6961548675923,Pulses,opul,3713.148494720459,0.0032308175475826606,0.004009251286060874,0.006920314365053911
BEL,plant-dominant,efficient,sunflower meal,Sunflower seed,267,79.876936519846,42.8161571095225,33.1318528260763,Sunflower,sunf,54.09358072280884,1.476643539815908,0.7915201126899859,0.6124913970079647
BEL,plant-dominant,efficient,wheat,Wheat,15,0.494896801359002,0.494896801359002,0.494896801359002,Wheat,whea,1807163.2140522003,2.7385285264262066e-7,2.7385285264262066e-7,2.7385285264262066e-7
BEL,plant-dominant,efficient,wheat gluten,Wheat,15,0.746152100510495,0.831370231030585,1.90608437568605,Wheat,whea,1807163.2140522003,4.128858393688741e-7,4.600415859320224e-7,1.0547383661114033e-6
BEL,plant-dominant,regular,canola oil,Rape or colza seed,270,0.00740272486015438,0.0116663109733441,0.0124054222322916,Rapeseed,rape,34357.09694433212,2.154642131769403e-7,3.395604405182053e-7,3.6107306308189457e-7
BEL,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,42.2015420477416,85.8216697087549,152.086589803926,CropsNES,cnut,635960.6511211395,6.635873142991504e-5,1.3494808139066352e-4,2.3914465389613567e-4
BEL,plant-dominant,regular,corn gluten meal,Maize (corn),56,0.0359222453622296,0.0452270178596176,0.0190095494333776,Maize,maiz,430406.7986488342,8.34611476282425e-8,1.0507970134672059e-7,4.416647109909468e-8
BEL,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,32.7981775106185,32.7981775106185,32.7981775106185,Pulses,opul,3713.148494720459,0.00883298299468836,0.00883298299468836,0.00883298299468836
BEL,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,39.175600915461,41.7411548215671,17.561476272448,Pulses,opul,3713.148494720459,0.010550507465877768,0.01124144506499451,0.004729537829531404
BEL,plant-dominant,regular,linseed oil,Linseed,333,561.919926538717,906.571427654721,823.151466237103,CropsNES,ooil,635960.6511211395,8.83576563342566e-4,0.001425514968664366,0.0012943433918214335
BEL,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,26.7958966590021,26.7958966590021,26.7958966590021,Pulses,opul,3713.148494720459,0.007216489374745409,0.007216489374745409,0.007216489374745409
BEL,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,15.3672853128735,19.0698816929483,32.9162646099065,Pulses,opul,3713.148494720459,0.004138613183588935,0.005135771359551824,0.008864785412355174
BEL,plant-dominant,regular,sunflower meal,Sunflower seed,267,90.7834843758879,48.6623561110427,37.6557386202837,Sunflower,sunf,54.09358072280884,1.6782672391589075,0.8995957646139695,0.6961221297817684
BEL,plant-dominant,regular,wheat,Wheat,15,0.541091825605638,0.541091825605638,0.541091825605638,Wheat,whea,1807163.2140522003,2.9941502870255325e-7,2.9941502870255325e-7,2.9941502870255325e-7
BEL,plant-dominant,regular,wheat gluten,Wheat,15,0.815799983220809,0.908972607677449,2.08400351702857,Wheat,whea,1807163.2140522003,4.5142573558231165e-7,5.029831288117362e-7,1.1531905368722125e-6
BEN,fish-dominant,efficient,corn gluten meal,Maize (corn),56,3.26744885782382e-4,4.11380097090381e-4,1.72908820029227e-4,Maize,maiz,1554211.6647081375,2.102319093350395e-10,2.6468730510244454e-10,1.1125178375346785e-10
BEN,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,1.45126002498542,1.45126002498542,1.45126002498542,Pulses,opul,198397.2038694322,7.314921766440384e-6,7.314921766440384e-6,7.314921766440384e-6
BEN,fish-dominant,efficient,soybean meal,Soya beans,236,3.14881490347511,2.38031890404181,2.65783612735873,Soybean,soyb,56918.06520700455,5.53218893162167e-5,4.1820095173384056e-5,4.669582702244852e-5
BEN,fish-dominant,regular,corn gluten meal,Maize (corn),56,4.24768351517097e-4,5.34794126217496e-4,2.24781466037995e-4,Maize,maiz,1554211.6647081375,2.7330148213555163e-10,3.440934966331783e-10,1.4462731887950815e-10
BEN,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,1.75969737367731,1.75969737367731,1.75969737367731,Pulses,opul,198397.2038694322,8.869567410009417e-6,8.869567410009417e-6,8.869567410009417e-6
BEN,fish-dominant,regular,soybean meal,Soya beans,236,4.02743316219314,3.04450264134397,3.39945588646257,Soybean,soyb,56918.06520700455,7.075843403225008e-5,5.348921524776816e-5,5.97254294238417e-5
BEN,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.00938386309295055,0.019083160469452,0.033817715366402,CropsNES,cnut,938095.1052913666,1.0003104205554914e-8,2.0342458202598646e-8,3.604934635694365e-8
BEN,plant-dominant,efficient,corn gluten meal,Maize (corn),56,5.71803550119169e-5,7.19915169908167e-5,3.02590435051147e-5,Maize,maiz,1554211.6647081375,3.679058413363195e-11,4.6320278392927807e-11,1.9469062156856857e-11
BEN,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,2.61226804497376,2.61226804497376,2.61226804497376,Pulses,opul,198397.2038694322,1.3166859179592712e-5,1.3166859179592712e-5,1.3166859179592712e-5
BEN,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,3.12020905371866,3.32454706867113,1.39871440339112,Pulses,opul,198397.2038694322,1.572708179784686e-5,1.6757025824109184e-5,7.0500711507589206e-6
BEN,plant-dominant,efficient,linseed oil,Linseed,333,0.124947558880075,0.201583680318333,0.183034559618512,CropsNES,ooil,938095.1052913666,1.3319284811881312e-7,2.148861871054346e-7,1.9511300995613083e-7
BEN,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,2.13420591909621,2.13420591909621,2.13420591909621,Pulses,opul,198397.2038694322,1.0757237891824114e-5,1.0757237891824114e-5,1.0757237891824114e-5
BEN,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,1.22395423793951,1.51885398363342,2.62167329793009,Pulses,opul,198397.2038694322,6.1692111283232115e-6,7.65562192415271e-6,1.3214265356559396e-5
BEN,plant-dominant,efficient,soy oil,Soya beans,236,0.0753233068665038,0.127659821715014,0.124561597618813,Soybean,soyb,56918.06520700455,1.3233637965830618e-6,2.2428700141287253e-6,2.1884369604939417e-6
BEN,plant-dominant,efficient,soy protein concentrate,Soya beans,236,4.76341651789371,4.10704725545651,4.18164629389485,Soybean,soyb,56918.06520700455,8.368900981735243e-5,7.215718314597738e-5,7.346782218767762e-5
BEN,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.0100510218670711,0.0204399042559966,0.0362220327891868,CropsNES,cnut,938095.1052913666,1.0714288786262575e-8,2.1788733509752288e-8,3.861232468315295e-8
BEN,plant-dominant,regular,corn gluten meal,Maize (corn),56,7.4334461515492e-5,9.35889720880617e-5,3.93367565566492e-5,Maize,maiz,1554211.6647081375,4.782775937372155e-11,6.021636191080614e-11,2.5309780803913974e-11
BEN,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,3.16745527261915,3.16745527261915,3.16745527261915,Pulses,opul,198397.2038694322,1.596522133801691e-5,1.596522133801691e-5,1.596522133801691e-5
BEN,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,3.78334935340621,4.03111547530287,1.69598419290623,Pulses,opul,198397.2038694322,1.906956993152021e-5,2.031840871081933e-5,8.548427900336637e-6
BEN,plant-dominant,regular,linseed oil,Linseed,333,0.133830879042153,0.215915551927258,0.196047655739716,CropsNES,ooil,938095.1052913666,1.4266237856617528e-7,2.3016381890213143e-7,2.0898484027248475e-7
BEN,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,2.5877902554078,2.5877902554078,2.5877902554078,Pulses,opul,198397.2038694322,1.304348148530792e-5,1.304348148530792e-5,1.304348148530792e-5
BEN,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,1.48408212237845,1.84165712552158,3.17885943082724,Pulses,opul,198397.2038694322,7.480358056634426e-6,9.28267682005034e-6,1.6022702784255412e-5
BEN,plant-dominant,regular,soy oil,Soya beans,236,0.0963408753005495,0.16328092162143,0.15931819569074,Soybean,soyb,56918.06520700455,1.6926238611619819e-6,2.8687011940338416e-6,2.799079608755459e-6
BEN,plant-dominant,regular,soy protein concentrate,Soya beans,236,6.09255933981111,5.25304243735158,5.34845695058407,Soybean,soyb,56918.06520700455,1.0704087213177685e-4,9.229130361769782e-5,9.396765211769477e-5
BFA,fish-dominant,efficient,corn gluten meal,Maize (corn),56,3.91694848472539e-4,4.93153747176793e-4,2.07279431164598e-4,Maize,maiz,1862414.433937247,2.1031562112868428e-10,2.647927003734817e-10,1.1129608286293069e-10
BFA,fish-dominant,efficient,soybean meal,Soya beans,236,5.52773224120509,4.1786405214548,4.66582092101581,Soybean,soyb,68246.52500343323,8.09965377860193e-5,6.122861964392455e-5,6.836715746012109e-5
BFA,fish-dominant,efficient,wheat,Wheat,15,6.10375734875223e-7,6.10375734875223e-7,6.10375734875223e-7,Wheat,whea,137.7781524658203,4.430134415009256e-9,4.430134415009256e-9,4.430134415009256e-9
BFA,fish-dominant,efficient,wheat gluten,Wheat,15,1.13355493619684e-6,1.26301839604427e-6,2.89572508257813e-6,Wheat,whea,137.7781524658203,8.22739248501717e-9,9.16704407367922e-9,2.1017302313561614e-8
BFA,fish-dominant,regular,corn gluten meal,Maize (corn),56,5.09203303014301e-4,6.41099871329832e-4,2.69463260513977e-4,Maize,maiz,1862414.433937247,2.7341030746728973e-10,3.442305104855268e-10,1.4468490772180967e-10
BFA,fish-dominant,regular,soybean meal,Soya beans,236,6.93166388388423,5.23993028649102,5.85084460600174,Soybean,soyb,68246.52500343323,1.0156801219601326e-4,7.677944461241681e-5,8.573102594904877e-5
BFA,fish-dominant,regular,wheat,Wheat,15,7.9348845533779e-7,7.9348845533779e-7,7.9348845533779e-7,Wheat,whea,137.7781524658203,5.759174739512034e-9,5.759174739512034e-9,5.759174739512034e-9
BFA,fish-dominant,regular,wheat gluten,Wheat,15,1.4736214170559e-6,1.64192391485755e-6,3.76444260735157e-6,Wheat,whea,137.7781524658203,1.0695610230522379e-8,1.1917157295782978e-8,2.7322493007630106e-8
BFA,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.101325923723679,0.206057872219707,0.365159978761767,CropsNES,cnut,563176.3357162648,1.7991864589766473e-7,3.658851751248325e-7,6.483936834763226e-7
BFA,plant-dominant,efficient,corn gluten meal,Maize (corn),56,6.85465984826943e-5,8.63019057559389e-5,3.62739004538046e-5,Maize,maiz,1862414.433937247,3.6805233697519736e-11,4.6338722565359373e-11,1.9476814501012847e-11
BFA,plant-dominant,efficient,linseed oil,Linseed,333,1.34917002679348,2.17667845465674,1.97638708525437,CropsNES,ooil,563176.3357162648,2.395644030528315e-6,3.865003404108545e-6,3.509357478134696e-6
BFA,plant-dominant,efficient,soy oil,Soya beans,236,0.132229770451304,0.224106317466226,0.218667397189221,Soybean,soyb,68246.52500343323,1.937531184842774e-6,3.2837762428922508e-6,3.2040810455656267e-6
BFA,plant-dominant,efficient,soy protein concentrate,Soya beans,236,8.36215905710765,7.20990538538312,7.34086370544297,Soybean,soyb,68246.52500343323,1.2252871566262137e-4,1.056450183363976e-4,1.0756391926290282e-4
BFA,plant-dominant,efficient,wheat,Wheat,15,5.66777468098422e-7,5.66777468098422e-7,5.66777468098422e-7,Wheat,whea,137.7781524658203,4.1136962425085995e-9,4.1136962425085995e-9,4.1136962425085995e-9
BFA,plant-dominant,efficient,wheat gluten,Wheat,15,8.54526028825313e-7,9.52121560094912e-7,2.18293121609736e-6,Wheat,whea,137.7781524658203,6.202188181012965e-9,6.910540917081263e-9,1.5843812513300298e-8
BFA,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.12076361199807,0.245586637806028,0.435209829546354,CropsNES,cnut,563176.3357162648,2.1443303693589888e-7,4.360741427348566e-7,7.727771959609078e-7
BFA,plant-dominant,regular,corn gluten meal,Maize (corn),56,8.91105780275027e-5,1.12192477482721e-4,4.7156070589946e-5,Maize,maiz,1862414.433937247,4.784680380677571e-11,6.024033933496741e-11,2.5319858851316707e-11
BFA,plant-dominant,regular,linseed oil,Linseed,333,1.60798579127127,2.59423790756219,2.35552397994943,CropsNES,ooil,563176.3357162648,2.8552083766555723e-6,4.606439836046661e-6,4.182569171614079e-6
BFA,plant-dominant,regular,soy oil,Soya beans,236,0.16581344468519,0.281024767327057,0.27420447184125,Soybean,soyb,68246.52500343323,2.429624727073628e-6,4.117788668550079e-6,4.01785251084148e-6
BFA,plant-dominant,regular,soy protein concentrate,Soya beans,236,10.4859775036448,9.0410748179053,9.20529388964078,Soybean,soyb,68246.52500343323,1.5364851914609996e-4,1.324767058462021e-4,1.3488296860796495e-4
BFA,plant-dominant,regular,wheat,Wheat,15,7.36810708527948e-7,7.36810708527948e-7,7.36810708527948e-7,Wheat,whea,137.7781524658203,5.3478051152611755e-9,5.3478051152611755e-9,5.3478051152611755e-9
BFA,plant-dominant,regular,wheat gluten,Wheat,15,1.11088383747291e-6,1.23775802812339e-6,2.83781058092657e-6,Wheat,whea,137.7781524658203,8.0628446353168775e-09,8.983703192205675e-9,2.0596956267290403e-8
BGD,fish-dominant,efficient,corn gluten meal,Maize (corn),56,4.92314470228679e-4,6.19836402570539e-4,2.60525926600883e-4,Maize,maiz,2341768.534500122,2.1023190933503993e-10,2.6468730510244485e-10,1.1125178375346789e-10
BGD,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.0735962866668456,0.0735962866668456,0.0735962866668456,Pulses,opul,532015.4479182996,1.3833486782163442e-7,1.3833486782163442e-7,1.3833486782163442e-7
BGD,fish-dominant,efficient,soybean meal,Soya beans,236,3.61048221965737,2.72931224717993,3.04751799478631,Soybean,soyb,82578.78395819664,4.3721668527900366e-5,3.3051010397072125e-5,3.69043699690351e-5
BGD,fish-dominant,efficient,wheat,Wheat,15,0.00465370191010376,0.00465370191010376,0.00465370191010376,Wheat,whea,1050465.171967937,4.430134415009243e-9,4.430134415009243e-9,4.430134415009243e-9
BGD,fish-dominant,efficient,wheat gluten,Wheat,15,0.00864258926162128,0.00962966052929509,0.0220779440891176,Wheat,whea,1050465.171967937,8.227392485017176e-9,9.167044073679212e-9,2.1017302313561597e-8
BGD,fish-dominant,regular,corn gluten meal,Maize (corn),56,6.40008811297282e-4,8.057873233417e-4,3.38683704581148e-4,Maize,maiz,2341768.534500122,2.7330148213555163e-10,3.44093496633178e-10,1.446273188795083e-10
BGD,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.0856044900727237,0.0856044900727237,0.0856044900727237,Pulses,opul,532015.4479182996,1.6090602332635608e-7,1.6090602332635608e-7,1.6090602332635608e-7
BGD,fish-dominant,regular,soybean meal,Soya beans,236,4.69362688555459,3.5481059213339,3.9617733932222,Soybean,soyb,82578.78395819664,5.6838169086270586e-5,4.296631351619365e-5,4.79756809597456e-5
BGD,fish-dominant,regular,wheat,Wheat,15,0.00604981248313489,0.00604981248313489,0.00604981248313489,Wheat,whea,1050465.171967937,5.759174739512017e-9,5.759174739512017e-9,5.759174739512017e-9
BGD,fish-dominant,regular,wheat gluten,Wheat,15,0.0112353660401077,0.0125185586880836,0.0287013273158528,Wheat,whea,1050465.171967937,1.0695610230522364e-8,1.1917157295782958e-8,2.732249300763e-8
BGD,plant-dominant,efficient,canola oil,Rape or colza seed,270,0.0561034755052164,0.0884161716521773,0.0940177185413758,Rapeseed,rape,359792.63445818797,1.5593280721186156e-7,2.4574202800266686e-7,2.613108483528496e-7
BGD,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.138458039329881,0.281570282584657,0.498977288763467,CropsNES,cnut,7100670.615730286,1.949929053505898e-8,3.965404083959163e-8,7.027185399334967e-8
BGD,plant-dominant,efficient,corn gluten meal,Maize (corn),56,8.61550322900188e-5,1.08471370449844e-4,4.55920371551545e-5,Maize,maiz,2341768.534500122,3.6790584133631976e-11,4.6320278392927716e-11,1.9469062156856873e-11
BGD,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.132473316000322,0.132473316000322,0.132473316000322,Pulses,opul,532015.4479182996,2.490027620789418e-7,2.490027620789418e-7,2.490027620789418e-7
BGD,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,0.158232016333718,0.168594404097777,0.0709315935289081,Pulses,opul,532015.4479182996,2.9741996581651393e-7,3.1689757272549666e-7,1.3332619157292008e-7
BGD,plant-dominant,efficient,linseed oil,Linseed,333,1.84358977216818,2.97434871558874,2.70065814082748,CropsNES,ooil,7100670.615730286,2.596360079122712e-7,4.188827896057583e-7,3.8033846195381146e-7
BGD,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,0.108229833333597,0.108229833333597,0.108229833333597,Pulses,opul,532015.4479182996,2.0343362914946336e-7,2.0343362914946336e-7,2.0343362914946336e-7
BGD,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,0.0620691574298698,0.0770241109519213,0.132950275112287,Pulses,opul,532015.4479182996,1.1666796081342665e-7,1.4477795946209013e-7,2.498992757306248e-7
BGD,plant-dominant,efficient,soy oil,Soya beans,236,0.0863669248602621,0.146376821310777,0.142824347330963,Soybean,soyb,82578.78395819664,1.0458730526230938e-6,1.7725717707937726e-6,1.729552561627259e-6
BGD,plant-dominant,efficient,soy protein concentrate,Soya beans,236,5.46181060807896,4.70920697013767,4.79474343707573,Soybean,soyb,82578.78395819664,6.614060350953896e-5,5.7026838425249555e-5,5.806265492481633e-5
BGD,plant-dominant,efficient,sunflower meal,Sunflower seed,267,9.58015541309449e-5,5.13521746291288e-5,3.97371648221289e-5,Sunflower,sunf,1.1384918689727783,8.414777192689424e-5,4.5105438192950894e-5,3.490333651480741e-5
BGD,plant-dominant,efficient,wheat,Wheat,15,0.00432129463081064,0.00432129463081064,0.00432129463081064,Wheat,whea,1050465.171967937,4.113696242508588e-9,4.113696242508588e-9,4.113696242508588e-9
BGD,plant-dominant,efficient,wheat gluten,Wheat,15,0.00651518267414527,0.00725928255285322,0.0166433732364117,Wheat,whea,1050465.171967937,6.202188181012946e-9,6.9105409170812506e-9,1.584381251330025e-8
BGD,plant-dominant,regular,canola oil,Rape or colza seed,270,0.0729345181567813,0.11494102314783,0.122223034103788,Rapeseed,rape,359792.63445818797,2.0271264937541995e-7,3.194646364034655e-7,3.3970410285870295e-7
BGD,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.167985641501992,0.341618043826168,0.605389332057122,CropsNES,cnut,7100670.615730286,2.3657714967069362e-8,4.8110673246745646e-8,8.525805023485929e-8
BGD,plant-dominant,regular,corn gluten meal,Maize (corn),56,1.12001541977024e-4,1.41012781584798e-4,5.92696483017009e-5,Maize,maiz,2341768.534500122,4.782775937372138e-11,6.021636191080637e-11,2.5309780803913954e-11
BGD,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.154088082130903,0.154088082130903,0.154088082130903,Pulses,opul,532015.4479182996,2.896308419874416e-7,2.896308419874416e-7,2.896308419874416e-7
BGD,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,0.184049653656356,0.196102801452978,0.0825050171562975,Pulses,opul,532015.4479182996,3.459479501516657e-7,3.6860358514080794e-7,1.550801155852294e-7
BGD,plant-dominant,regular,linseed oil,Linseed,333,2.23675426896895,3.60865919708981,3.27660128989397,CropsNES,ooil,7100670.615730286,3.150060592887966e-7,5.08213856462439e-7,4.6144955416397384e-7
BGD,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,0.1258889559893,0.1258889559893,0.1258889559893,Pulses,opul,532015.4479182996,2.3662650489170096e-7,2.3662650489170096e-7,2.3662650489170096e-7
BGD,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,0.0721965578926585,0.0895916090331018,0.154642863403362,Pulses,opul,532015.4479182996,1.357038750945171e-7,1.6840039022111288e-7,2.906736336481533e-7
BGD,plant-dominant,regular,soy oil,Soya beans,236,0.112277002318341,0.19028986770401,0.185671651530252,Soybean,soyb,82578.78395819664,1.3596349684100252e-6,2.304343302031903e-6,2.248418330115438e-6
BGD,plant-dominant,regular,soy protein concentrate,Soya beans,236,7.10035379050265,6.12196906117897,6.23316646819844,Soybean,soyb,82578.78395819664,8.598278456240067e-5,7.413488995282441e-5,7.548145140226112e-5
BGD,plant-dominant,regular,sunflower meal,Sunflower seed,267,1.24542020370228e-4,6.67578270178674e-5,5.16583142687676e-5,Sunflower,sunf,1.1384918689727783,1.0939210350496217e-4,5.8637069650836125e-5,4.537433746924965e-5
BGD,plant-dominant,regular,wheat,Wheat,15,0.00561768302005383,0.00561768302005383,0.00561768302005383,Wheat,whea,1050465.171967937,5.347805115261163e-9,5.347805115261163e-9,5.347805115261163e-9
BGD,plant-dominant,regular,wheat gluten,Wheat,15,0.00846973747638885,0.00943706731870918,0.0216363852073352,Wheat,whea,1050465.171967937,8.062844635316828e-9,8.983703192205619e-9,2.0596956267290317e-8
BGR,fish-dominant,efficient,corn gluten meal,Maize (corn),56,56.1644501028183,70.7124669480322,29.7214408470853,Maize,maiz,3381707.7598006725,1.6608309792602776e-5,2.0910283197327552e-5,8.788885071735817e-6
BGR,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.364053841015607,0.364053841015607,0.364053841015607,Pulses,opul,50024.92972810648,7.277448324151539e-6,7.277448324151539e-6,7.277448324151539e-6
BGR,fish-dominant,efficient,wheat,Wheat,15,0.370597297910767,0.370597297910767,0.370597297910767,Wheat,whea,6104446.506114483,6.070940216112312e-8,6.070940216112312e-8,6.070940216112312e-8
BGR,fish-dominant,efficient,wheat gluten,Wheat,15,0.688252124691424,0.766857491281634,1.75817587393979,Wheat,whea,6104446.506114483,1.1274603258494285e-7,1.256227719439454e-7,2.880156083239854e-7
BGR,fish-dominant,regular,corn gluten meal,Maize (corn),56,68.1420857035567,85.7926139090061,36.0598379531477,Maize,maiz,3381707.7598006725,2.0150199409180522e-5,2.5369612043017864e-5,1.066320348014731e-5
BGR,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.467202942108388,0.467202942108388,0.467202942108388,Pulses,opul,50024.92972810648,9.3394022669839e-6,9.3394022669839e-6,9.3394022669839e-6
BGR,fish-dominant,regular,wheat,Wheat,15,0.481776487283997,0.481776487283997,0.481776487283997,Wheat,whea,6104446.506114483,7.892222280946003e-8,7.892222280946003e-8,7.892222280946003e-8
BGR,fish-dominant,regular,wheat gluten,Wheat,15,0.894727762098852,0.996914738666125,2.28562863612173,Wheat,whea,6104446.506114483,1.4656984236042584e-7,1.6330960352712916e-7,3.744202908211815e-7
BGR,plant-dominant,efficient,canola oil,Rape or colza seed,270,0.0556396661972511,0.0876852322047072,0.0932404709184706,Rapeseed,rape,356818.21671853215,1.5593280721186153e-7,2.457420280026669e-7,2.6131084835284963e-7
BGR,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.139454725373021,0.283597157818289,0.50256916181006706,CropsNES,cnut,582020.8050466366,2.396043649364848e-7,4.872629214613122e-7,8.634900289686325e-7
BGR,plant-dominant,efficient,corn gluten meal,Maize (corn),56,9.8287787679932,12.3746817159056,5.20125214823992,Maize,maiz,3381707.7598006725,2.9064542137054847e-6,3.6592995595323115e-6,1.5380548875537657e-6
BGR,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.655296913828092,0.655296913828092,0.655296913828092,Pulses,opul,50024.92972810648,1.3099406983472757e-5,1.3099406983472757e-5,1.3099406983472757e-5
BGR,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,0.782715758183554,0.83397469037229,0.350872581254697,Pulses,opul,50024.92972810648,1.564651389692579e-5,1.6671181646932366e-5,7.013954505518464e-6
BGR,plant-dominant,efficient,linseed oil,Linseed,333,1.85686079784561,2.99575947560386,2.72009874744939,CropsNES,ooil,582020.8050466366,3.1903684228209367e-6,5.147169052425563e-6,4.673542120597273e-6
BGR,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,0.535373295611186,0.535373295611186,0.535373295611186,Pulses,opul,50024.92972810648,1.070212988845813e-5,1.070212988845813e-5,1.070212988845813e-5
BGR,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,0.30703335989268,0.381010030707043,0.657656255645219,Pulses,opul,50024.92972810648,6.137607020368756e-6,7.616403116963754e-6,1.3146570304439931e-5
BGR,plant-dominant,efficient,sunflower meal,Sunflower seed,267,80509.0608404727,43154.9925156348,33394.0492856711,Sunflower,sunf,1873177.3164127916,0.04297994649788452,0.02303839158071715,0.01782748968454413
BGR,plant-dominant,efficient,wheat,Wheat,15,0.344126062345712,0.344126062345712,0.344126062345712,Wheat,whea,6104446.506114483,5.637301629247143e-8,5.637301629247143e-8,5.637301629247143e-8
BGR,plant-dominant,efficient,wheat gluten,Wheat,15,0.518836217075074,0.578092570350771,1.32539412035461,Wheat,whea,6104446.506114483,8.499316302557238e-8,9.470024346543589e-8,2.1711945858269654e-7
BGR,plant-dominant,regular,canola oil,Rape or colza seed,270,0.0723315660564264,0.113990801866119,0.121212612194012,Rapeseed,rape,356818.21671853215,2.0271264937541993e-7,3.19464636403466e-7,3.397041028587052e-7
BGR,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.158699107901676,0.322732814028548,0.571922374267433,CropsNES,cnut,582020.8050466366,2.726691323155701e-7,5.545039133140401e-7,9.82649364607517e-7
BGR,plant-dominant,regular,corn gluten meal,Maize (corn),56,11.9248649981224,15.0137074340761,6.31047164180084,Maize,maiz,3381707.7598006725,3.5262848966065847e-6,4.439682107528136e-6,1.8660606090257773e-6
BGR,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.840965295795099,0.840965295795099,0.840965295795099,Pulses,opul,50024.92972810648,1.6810924080571035e-5,1.6810924080571035e-5,1.6810924080571035e-5
BGR,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,1.00448632553303,1.07026869404507,0.450286973514809,Pulses,opul,50024.92972810648,2.0079714874015306e-5,2.1394706596534012e-5,9.001251495248288e-6
BGR,plant-dominant,regular,linseed oil,Linseed,333,2.1131026670302,3.40916634409222,3.09546516598855,CropsNES,ooil,582020.8050466366,3.6306308102867213e-6,5.857464741005346e-6,5.318478547756578e-6
BGR,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,0.687063150159395,0.687063150159395,0.687063150159395,Pulses,opul,50024.92972810648,1.3734415098505755e-5,1.3734415098505755e-5,1.3734415098505755e-5
BGR,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,0.394026577681773,0.488963409430164,0.843993121117106,Pulses,opul,50024.92972810648,7.876604321552688e-6,9.77439472854352e-6,1.6871450408912998e-5
BGR,plant-dominant,regular,sunflower meal,Sunflower seed,267,86346.8886496753,46284.2230989215,35815.499834797,Sunflower,sunf,1873177.3164127916,0.04609648424263059,0.02470893849363797,0.019120186605390405
