iso3c_producing,diet,fcr_type,source_ingredient,FAOSTAT_name,FAO_code,total_crop_demand_ms,total_crop_demand_ge,total_crop_demand_econ,GAEZ_category,SPAM_super,tonnes_producing_crop,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ
BHR,plant-dominant,efficient,linseed oil,Linseed,333,2.0514020973715217e-5,3.309621959063686e-5,3.0050805542609452e-5,CropsNES,ooil,19508.061279296875,1.0515663591587098e-9,1.6965406821722749e-9,1.540430138719175e-9
BHR,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,1.7118360697228595e-6,3.4812147291937768e-6,6.169142109854212e-6,CropsNES,cnut,19508.061279296875,8.775018927890917e-11,1.7845006120050743e-10,3.162355306111979e-10
BHR,plant-dominant,regular,linseed oil,Linseed,333,2.2793356637461354e-5,3.677357732292985e-5,3.338978393623273e-5,CropsNES,ooil,19508.061279296875,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213059e-9
BHS,fish-dominant,efficient,corn gluten meal,Maize (corn),56,1.8844321414340368e-7,2.3725478531886712e-7,9.972151123966497e-8,Maize,maiz,775.8625574111938,2.428822119889103e-10,3.057948641193754e-10,1.2852986690375146e-10
BHS,fish-dominant,regular,corn gluten meal,Maize (corn),56,2.0938134904822628e-7,2.6361642813207455e-7,1.1080167915518328e-7,Maize,maiz,775.8625574111938,2.698691244321225e-10,3.397720712437504e-10,1.4281096322639048e-10
BHS,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,3.2755234560980925e-6,6.6611521411828064e-6,1.1804383633592566e-5,CropsNES,cnut,41475.35790729523,7.897517035101825e-11,1.6060505508045673e-10,2.8461197755007817e-10
BHS,plant-dominant,efficient,corn gluten meal,Maize (corn),56,3.2977562475095644e-8,4.1519587430801746e-8,1.7451264466941368e-8,Maize,maiz,775.8625574111938,4.25043870980593e-11,5.351410122089069e-11,2.2492726708156503e-11
BHS,plant-dominant,efficient,linseed oil,Linseed,333,4.3614091109378844e-5,7.03646319973819e-5,6.388989133456223e-5,CropsNES,ooil,41475.35790729523,1.0515663591587098e-9,1.6965406821722749e-9,1.5404301387191752e-9
BHS,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,3.6394705067756586e-6,7.401280156869785e-6,1.3115981815102852e-5,CropsNES,cnut,41475.35790729523,8.775018927890918e-11,1.7845006120050749e-10,3.16235530611198e-10
BHS,plant-dominant,regular,corn gluten meal,Maize (corn),56,3.66417360834396e-8,4.613287492311305e-8,1.9390293852157074e-8,Maize,maiz,775.8625574111938,4.722709677562144e-11,5.946011246765632e-11,2.4991918564618333e-11
BHS,plant-dominant,regular,linseed oil,Linseed,333,4.8460101232643165e-5,7.818292444153545e-5,7.09887681495136e-5,CropsNES,ooil,41475.35790729523,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213059e-9
BIH,fish-dominant,efficient,corn gluten meal,Maize (corn),56,2.934328161816492e-4,3.694393567056695e-4,1.5528053907357508e-4,Maize,maiz,1208128.0624825954,2.428822119889103e-10,3.0579486411937535e-10,1.285298669037514e-10
BIH,fish-dominant,efficient,soybean meal,Soya beans,236,2.3688543001821105,1.7587728882647409,1.9790838587283783,Soybean,soyb,34361.29845190048,6.893960376666419e-5,5.118470394029785e-5,5.759630595737623e-5
BIH,fish-dominant,efficient,wheat,Wheat,15,0.02203794400626187,0.02203794400626187,0.02203794400626187,Wheat,whea,313382.6828889847,7.032278811037167e-8,7.032278811037167e-8,7.032278811037167e-8
BIH,fish-dominant,efficient,wheat gluten,Wheat,15,0.040927610297343486,0.045601958106333315,0.10455171066135274,Wheat,whea,313382.6828889847,1.3059946363354745e-7,1.455152457243074e-7,3.3362312715406175e-7
BIH,fish-dominant,regular,corn gluten meal,Maize (corn),56,3.2603646242405465e-4,4.1048817411741057e-4,1.7253393230397233e-4,Maize,maiz,1208128.0624825954,2.698691244321225e-10,3.397720712437504e-10,1.4281096322639048e-10
BIH,fish-dominant,regular,soybean meal,Soya beans,236,2.6466022135082192,1.9687339780444753,2.213523945226295,Soybean,soyb,34361.29845190048,7.702276493459574e-5,5.729509846085537e-5,6.441910070205358e-5
BIH,fish-dominant,regular,wheat,Wheat,15,0.024486604451402084,0.024486604451402084,0.024486604451402084,Wheat,whea,313382.6828889847,7.813643123374633e-8,7.813643123374633e-8,7.813643123374633e-8
BIH,fish-dominant,regular,wheat gluten,Wheat,15,0.04547512255260387,0.05066884234037035,0.11616856740150305,Wheat,whea,313382.6828889847,1.4511051514838606e-7,1.6168360636034156e-7,3.7069236350451303e-7
BIH,plant-dominant,efficient,canola oil,Rape or colza seed,270,0.1351015020546418,0.3648524469589266,0.6879178963895403,Rapeseed,rape,2125.1913816928864,6.357145206707104e-5,1.7167980733494797e-4,3.2369691610623704e-4
BIH,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,7.266858281335932e-5,1.4777988693769024e-4,2.6188419687283595e-4,CropsNES,cnut,435810.5852921605,1.6674350111217113e-10,3.3909200906311386e-10,6.009128867241096e-10
BIH,plant-dominant,efficient,corn gluten meal,Maize (corn),56,5.135074283178861e-5,6.465188742349217e-5,2.717409433787564e-5,Maize,maiz,1208128.0624825954,4.2504387098059296e-11,5.351410122089069e-11,2.24927267081565e-11
BIH,plant-dominant,efficient,linseed oil,Linseed,333,9.675931905512148e-4,0.0015610628823047486,0.0014174185963280505,CropsNES,ooil,435810.5852921605,2.220214981475394e-9,3.5819755990053264e-9,3.2523730358174654e-9
BIH,plant-dominant,efficient,soy oil,Soya beans,236,0.04205288421878867,0.07127227846604321,0.06954254480694752,Soybean,soyb,34361.29845190048,1.2238444445763597e-6,2.074202130801644e-6,2.023862541291748e-6
BIH,plant-dominant,efficient,soy protein concentrate,Soya beans,236,3.650628614342432,3.129560597511973,3.188782098641063,Soybean,soyb,34361.29845190048,1.0624245237567616e-4,9.107806568755788e-5,9.280155996155889e-5
BIH,plant-dominant,efficient,sunflower meal,Sunflower seed,267,0.30145645442567287,0.16158865721098778,0.12503998421397416,Sunflower,sunf,3059.812424659729,9.85212204500401e-5,5.280998792890302e-5,4.0865244943202497e-5
BIH,plant-dominant,efficient,wheat,Wheat,15,0.02046380514867174,0.02046380514867174,0.02046380514867174,Wheat,whea,313382.6828889847,6.529973181677371e-8,6.529973181677371e-8,6.529973181677371e-8
BIH,plant-dominant,efficient,wheat gluten,Wheat,15,0.030853121608766625,0.034376860726312804,0.07881590496009667,Wheat,whea,313382.6828889847,9.845190335452037e-8,1.0969610831524712e-7,2.5150051123921576e-7
BIH,plant-dominant,regular,canola oil,Rape or colza seed,270,0.1501127800607131,0.9314461396727383,1.2904077501511977,Rapeseed,rape,2125.1913816928864,7.063494674119004e-5,4.382881220470442e-4,6.071960206818097e-4
BIH,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,8.074286979262147e-5,1.6419987437521136e-4,2.909824409698177e-4,CropsNES,cnut,435810.5852921605,1.8527055679130127e-10,3.767688989590153e-10,6.676809852490106e-10
BIH,plant-dominant,regular,corn gluten meal,Maize (corn),56,5.705638092420957e-5,7.183543047054686e-5,3.0193438153195157e-5,Maize,maiz,1208128.0624825954,4.722709677562145e-11,5.946011246765632e-11,2.4991918564618336e-11
BIH,plant-dominant,regular,linseed oil,Linseed,333,0.001075103545056905,0.0017345143136719427,0.0015749095514756115,CropsNES,ooil,435810.5852921605,2.4669055349726594e-9,3.979972887783696e-9,3.613747817574961e-9
BIH,plant-dominant,regular,soy oil,Soya beans,236,0.046725426909765194,0.0791914205178258,0.07726949422994167,Soybean,soyb,34361.29845190048,1.3598271606403996e-6,2.304669034224049e-6,2.248736156990831e-6
BIH,plant-dominant,regular,soy protein concentrate,Soya beans,236,4.070795895908576,3.491831432763622,3.5576331006848334,Soybean,soyb,34361.29845190048,1.184703745001646e-4,1.0162105595781097e-4,1.0353604959558986e-4
BIH,plant-dominant,regular,sunflower meal,Sunflower seed,267,0.33495161602852536,0.17954295245665305,0.13893331579330462,Sunflower,sunf,3059.812424659729,1.0946802272226675e-4,5.8677764365447795e-5,4.540582771466944e-5
BIH,plant-dominant,regular,wheat,Wheat,15,0.022737561276301933,0.022737561276301933,0.022737561276301933,Wheat,whea,313382.6828889847,7.255525757419302e-8,7.255525757419302e-8,7.255525757419302e-8
BIH,plant-dominant,regular,wheat gluten,Wheat,15,0.034281246231962915,0.038196511918125335,0.08757322773344076,Wheat,whea,313382.6828889847,1.0939100372724486e-7,1.2188456479471902e-7,2.794450124880175e-7
BLR,fish-dominant,efficient,corn gluten meal,Maize (corn),56,0.002456932121929611,0.0030933398466014396,0.001300174088654887,Maize,maiz,1124415.3879668417,2.1850751494714198e-9,2.7510650242832324e-9,1.1563111840774882e-9
BLR,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.0061242161694141555,0.0061242161694141555,0.0061242161694141555,Pulses,opul,325601.40780600905,1.8808936394596055e-8,1.8808936394596055e-8,1.8808936394596055e-8
BLR,fish-dominant,efficient,soybean meal,Soya beans,236,0.0076131683800953545,0.005652451541522302,0.006360500370862691,Soybean,soyb,110.43243598937988,6.893960376666419e-5,5.118470394029785e-5,5.7596305957376244e-5
BLR,fish-dominant,efficient,wheat,Wheat,15,0.24862863131426668,0.24862863131426668,0.24862863131426668,Wheat,whea,2534089.8460845947,9.811358176523264e-8,9.811358176523264e-8,9.811358176523264e-8
BLR,fish-dominant,efficient,wheat gluten,Wheat,15,0.4617388867264954,0.5144741463181234,1.179536018237965,Wheat,whea,2534089.8460845947,1.8221093756400353e-7,2.0302127294856335e-7,4.654673235285869e-7
BLR,fish-dominant,regular,corn gluten meal,Maize (corn),56,0.0027299245799217897,0.0034370442740015994,0.0014446378762832076,Maize,maiz,1124415.3879668417,2.427861277190466e-9,3.0567389158702583e-9,1.2847902045305424e-9
BLR,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.006804684632682393,0.006804684632682393,0.006804684632682393,Pulses,opul,325601.40780600905,2.089881821621783e-8,2.089881821621783e-8,2.089881821621783e-8
BLR,fish-dominant,regular,soybean meal,Soya beans,236,0.008505811558364797,0.0063272372932836295,0.0071139582147729495,Soybean,soyb,110.43243598937988,7.702276493459574e-5,5.729509846085538e-5,6.441910070205358e-5
BLR,fish-dominant,regular,wheat,Wheat,15,0.27625403479362953,0.27625403479362953,0.27625403479362953,Wheat,whea,2534089.8460845947,1.0901509085025844e-7,1.0901509085025844e-7,1.0901509085025844e-7
BLR,fish-dominant,regular,wheat gluten,Wheat,15,0.5130432074738835,0.5716379403534703,1.3105955758199608,Wheat,whea,2534089.8460845947,2.0245659729333716e-7,2.2557919216507033e-7,5.17185915031763e-7
BLR,plant-dominant,efficient,canola oil,Rape or colza seed,270,26169.993147628553,41291.099500627955,44002.90549008445,Rapeseed,rape,679013.3143649101,0.038541207652320754,0.06081044160267763,0.06480418654417834
BLR,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,24.424767264093454,49.67056195436859,88.02236552750178,CropsNES,cnut,744476.3613820672,3.280798226924307e-5,6.671878991853917e-5,1.1823392936760885e-4
BLR,plant-dominant,efficient,corn gluten meal,Maize (corn),56,4.29963121337682e-4,5.413344731552519e-4,2.2753046551460523e-4,Maize,maiz,1124415.3879668417,3.823881511574985e-10,4.814363792495657e-10,2.0235445721356044e-10
BLR,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,4.3105467515055915,4.3105467515055915,4.3105467515055915,Pulses,opul,325601.40780600905,1.3238722708698434e-5,1.3238722708698434e-5,1.3238722708698434e-5
BLR,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,9.02442598256366,11.508433948432344,0.0059024773081077795,Pulses,opul,325601.40780600905,2.7716176178023e-5,3.5345160286558055e-5,1.8127923180308953e-8
BLR,plant-dominant,efficient,linseed oil,Linseed,333,325.21947684371713,524.691635762833,476.41109803982766,CropsNES,ooil,744476.3613820672,4.3684325482137593e-4,7.047794436196476e-4,6.399277703799816e-4
BLR,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,0.8379711961176622,0.8379711961176622,0.8379711961176622,Pulses,opul,325601.40780600905,2.573610482104916e-6,2.573610482104916e-6,2.573610482104916e-6
BLR,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,0.0051650015886625395,0.006409457964392218,4.378865176539614,Pulses,opul,325601.40780600905,1.5862958405081004e-8,1.9684982345687296e-8,1.3448544974192834e-5
BLR,plant-dominant,efficient,soy oil,Soya beans,236,1.3515212328663704e-4,2.2905919403878793e-4,2.2350007054250468e-4,Soybean,soyb,110.43243598937988,1.2238444445763599e-6,2.074202130801644e-6,2.0238625412917484e-6
BLR,plant-dominant,efficient,soy protein concentrate,Soya beans,236,0.0117326128213316,0.01005797265907777,0.01024830233016945,Soybean,soyb,110.43243598937988,1.0624245237567617e-4,9.107806568755786e-5,9.280155996155887e-5
BLR,plant-dominant,efficient,sunflower meal,Sunflower seed,267,0.40421413310356163,0.21666949914324168,0.16766245366558064,Sunflower,sunf,3529.5405687185703,1.1452315825068275e-4,6.13874511214091e-5,4.750262828865909e-5
BLR,plant-dominant,efficient,wheat,Wheat,15,0.23086944336324763,0.23086944336324763,0.23086944336324763,Wheat,whea,2534089.8460845947,9.110546878200174e-8,9.110546878200174e-8,9.110546878200174e-8
BLR,plant-dominant,efficient,wheat gluten,Wheat,15,0.34808008383997335,0.3878343564552006,0.8891886906716966,Wheat,whea,2534089.8460845947,1.373590144713257e-7,1.5304680576122463e-7,3.5089075158308855e-7
BLR,plant-dominant,regular,canola oil,Rape or colza seed,270,29077.770164031725,46047.07749888674,49060.19526494951,Rapeseed,rape,679013.3143649101,0.04282356405813417,0.06781469011687224,0.07225218449631748
BLR,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,27.138630293437167,55.18951328263176,97.80262836389086,CropsNES,cnut,744476.3613820672,3.645331363249229e-5,7.413198879837685e-5,1.313710326306765e-4
BLR,plant-dominant,regular,corn gluten meal,Maize (corn),56,4.777368014863132e-4,6.014827479502798e-4,2.528116283495613e-4,Maize,maiz,1124415.3879668417,4.2487572350833157e-10,5.349293102772951e-10,2.248382857928449e-10
BLR,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,6.418896195848267,6.418896195848267,6.418896195848267,Pulses,opul,325601.40780600905,1.9713969417701653e-5,1.9713969417701653e-5,1.9713969417701653e-5
BLR,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,13.238915688323225,15.998924539288428,0.006558308120119754,Pulses,opul,325601.40780600905,4.0659884665519854e-5,4.913653367500324e-5,2.0142136867009944e-8
BLR,plant-dominant,regular,linseed oil,Linseed,333,361.3549742707968,582.9907064031479,529.3456644886975,CropsNES,ooil,744476.3613820672,4.853813942459732e-4,7.830882706884975e-4,7.110308559777574e-4
BLR,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,2.560478912083901,2.560478912083901,2.560478912083901,Pulses,opul,325601.40780600905,7.863844721486633e-6,7.863844721486633e-6,7.863844721486633e-6
BLR,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,0.005738890654069487,0.007121619960435796,6.505155948026494,Pulses,opul,325601.40780600905,1.762550933897889e-8,2.1872202606319214e-8,1.997889380104345e-5
BLR,plant-dominant,regular,soy oil,Soya beans,236,1.5016902587404113e-4,2.5451021559865324e-4,2.483334117138941e-4,Soybean,soyb,110.43243598937988,1.3598271606403996e-6,2.304669034224049e-6,2.2487361569908312e-6
BLR,plant-dominant,regular,soy protein concentrate,Soya beans,236,0.013082972048627293,0.01122226075723415,0.011433738169558238,Soybean,soyb,110.43243598937988,1.1847037450016463e-4,1.0162105595781096e-4,1.0353604959558986e-4
BLR,plant-dominant,regular,sunflower meal,Sunflower seed,267,0.4491268145595128,0.24074388793693516,0.18629161518397844,Sunflower,sunf,3529.5405687185703,1.2724795361186968e-4,6.820827902378786e-5,5.278069809851008e-5
BLR,plant-dominant,regular,wheat,Wheat,15,0.2565216037369417,0.2565216037369417,0.2565216037369417,Wheat,whea,2534089.8460845947,1.0122829864666855e-7,1.0122829864666855e-7,1.0122829864666855e-7
BLR,plant-dominant,regular,wheat gluten,Wheat,15,0.3867556487110814,0.4309270627280006,0.9879874340796627,Wheat,whea,2534089.8460845947,1.5262112719036185e-7,1.7005200640136067e-7,3.8987861287009833e-7
BLZ,fish-dominant,efficient,corn gluten meal,Maize (corn),56,1.8918991727409515e-5,2.3819490349597654e-5,1.0011665608464344e-5,Maize,maiz,77893.69000095129,2.428822119889103e-10,3.0579486411937545e-10,1.2852986690375144e-10
BLZ,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.8632742859913184,0.8632742859913184,0.8632742859913184,Pulses,opul,9530.80639373837,9.057725551517652e-5,9.057725551517652e-5,9.057725551517652e-5
BLZ,fish-dominant,efficient,soybean meal,Soya beans,236,0.6383975211651854,0.47398282455549373,0.5333558207835312,Soybean,soyb,9260.243550658226,6.893960376666417e-5,5.1184703940297834e-5,5.7596305957376224e-5
BLZ,fish-dominant,regular,corn gluten meal,Maize (corn),56,2.1021101919343906e-5,2.6466100388441836e-5,1.1124072898293715e-5,Maize,maiz,77893.69000095129,2.6986912443212257e-10,3.397720712437505e-10,1.4281096322639048e-10
BLZ,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.9591936511014649,0.9591936511014649,0.9591936511014649,Pulses,opul,9530.80639373837,1.006413950168628e-4,1.006413950168628e-4,1.006413950168628e-4
BLZ,fish-dominant,regular,soybean meal,Soya beans,236,0.7132495622394548,0.5305665660064639,0.5965365618153944,Soybean,soyb,9260.243550658226,7.702276493459575e-5,5.729509846085536e-5,6.441910070205357e-5
BLZ,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,8.880834935357038e-6,1.806019509187512e-5,3.200489447523171e-5,CropsNES,cnut,112450.97536206244,7.897517035101825e-11,1.6060505508045673e-10,2.8461197755007817e-10
BLZ,plant-dominant,efficient,corn gluten meal,Maize (corn),56,3.3108235522966653e-6,4.168410811179589e-6,1.7520414814812601e-6,Maize,maiz,77893.69000095129,4.250438709805931e-11,5.35141012208907e-11,2.24927267081565e-11
BLZ,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,1.679746742025117,1.679746742025117,1.679746742025117,Pulses,opul,9530.80639373837,1.7624392655050586e-4,1.7624392655050586e-4,1.7624392655050586e-4
BLZ,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,2.1198118056966297,2.314046314140991,0.8320178032226673,Pulses,opul,9530.80639373837,2.2241683632240412e-4,2.4279648736347142e-4,8.729773419479944e-5
BLZ,plant-dominant,efficient,linseed oil,Linseed,333,1.1824966274532978e-4,1.907776544516911e-4,1.732228715760884e-4,CropsNES,ooil,112450.97536206244,1.0515663591587098e-9,1.696540682172275e-9,1.5404301387191752e-9
BLZ,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,1.2937859680320574,1.2937859680320574,1.2937859680320574,Pulses,opul,9530.80639373837,1.3574779662737247e-4,1.3574779662737247e-4,1.3574779662737247e-4
BLZ,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,0.7280626508360516,0.9034821918004509,1.687340020208282,Pulses,opul,9530.80639373837,7.63904564585826e-5,9.479598624456669e-5,1.7704063544054832e-4
BLZ,plant-dominant,efficient,soy oil,Soya beans,236,0.011333097624897134,0.019207616904517475,0.018741460045415676,Soybean,soyb,9260.243550658226,1.2238444445763599e-6,2.074202130801644e-6,2.023862541291748e-6
BLZ,plant-dominant,efficient,soy protein concentrate,Soya beans,236,0.9838309844179688,0.8434050703896341,0.8593650471250482,Soybean,soyb,9260.243550658226,1.0624245237567615e-4,9.107806568755788e-5,9.280155996155887e-5
BLZ,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,9.86759437261893e-6,2.0066883435416798e-5,3.556099386136856e-5,CropsNES,cnut,112450.97536206244,8.775018927890917e-11,1.7845006120050746e-10,3.1623553061119794e-10
BLZ,plant-dominant,regular,corn gluten meal,Maize (corn),56,3.6786928358851833e-6,4.631567567977321e-6,1.9467127572014002e-6,Maize,maiz,77893.69000095129,4.722709677562145e-11,5.946011246765632e-11,2.4991918564618336e-11
BLZ,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,1.914080069092332,1.914080069092332,1.914080069092332,Pulses,opul,9530.80639373837,2.0083086257526546e-4,2.0083086257526546e-4,2.0083086257526546e-4
BLZ,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,2.449359596037856,2.66517571653159,0.9244642258029635,Pulses,opul,9530.80639373837,2.5699395149261e-4,2.7963800820490694e-4,9.699748243866604e-5
BLZ,plant-dominant,regular,linseed oil,Linseed,333,1.3138851416147755e-4,2.1197517161299014e-4,1.924698573067649e-4,CropsNES,ooil,112450.97536206244,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213059e-9
BLZ,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,1.4852347646555992,1.4852347646555992,1.4852347646555992,Pulses,opul,9530.80639373837,1.558351626606728e-4,1.558351626606728e-4,1.558351626606728e-4
BLZ,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,0.8089585009289462,1.0038691020005008,1.9228200152029902,Pulses,opul,9530.80639373837,8.487828495398066e-5,1.053288736050741e-4,2.017478832081051e-4
BLZ,plant-dominant,regular,soy oil,Soya beans,236,0.012592330694330148,0.02134179656057497,0.020823844494906308,Soybean,soyb,9260.243550658226,1.3598271606403996e-6,2.304669034224049e-6,2.2487361569908312e-6
BLZ,plant-dominant,regular,soy protein concentrate,Soya beans,236,1.0970645214092138,0.9410357280443976,0.9587690355281911,Soybean,soyb,9260.243550658226,1.1847037450016459e-4,1.0162105595781096e-4,1.0353604959558985e-4
BOL,fish-dominant,efficient,corn gluten meal,Maize (corn),56,0.2819535199159807,0.3549866316048852,0.14920585616825607,Maize,maiz,1069177.582347827,2.6371065440488727e-7,3.320184013074455e-7,1.395519870895648e-7
BOL,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,42.26349694864646,42.26349694864646,42.26349694864646,Pulses,opul,123518.81522293577,3.4216242175223445e-4,3.4216242175223445e-4,3.4216242175223445e-4
BOL,fish-dominant,efficient,soybean meal,Soya beans,236,22071.599971982807,16681.98018891089,18628.26529388868,Soybean,soyb,3067496.189951122,0.007195314551420682,0.00543830510484732,0.006072791664717766
BOL,fish-dominant,efficient,wheat,Wheat,15,0.0015275951304102129,0.0015275951304102129,0.0015275951304102129,Wheat,whea,294717.2120048967,5.183257265560832e-9,5.183257265560832e-9,5.183257265560832e-9
BOL,fish-dominant,efficient,wheat gluten,Wheat,15,0.002836962385047538,0.003160972235913281,0.007247168067808825,Wheat,whea,294717.2120048967,9.626049207470115e-9,1.0725441566204696e-8,2.459024370686709e-8
BOL,fish-dominant,regular,corn gluten meal,Maize (corn),56,0.31328168879553414,0.3944295906720946,0.16578428463139563,Maize,maiz,1069177.582347827,2.9301183822765254e-7,3.689093347860505e-7,1.550577634328498e-7
BOL,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,46.959441054051624,46.959441054051624,46.959441054051624,Pulses,opul,123518.81522293577,3.801804686135938e-4,3.801804686135938e-4,3.801804686135938e-4
BOL,fish-dominant,regular,soybean meal,Soya beans,236,24525.298149189515,18536.83172355405,20699.370729084923,Soybean,soyb,3067496.189951122,0.007995217151216838,0.006042984432801991,0.006747969499324709
BOL,fish-dominant,regular,wheat,Wheat,15,0.0016973279226780143,0.0016973279226780143,0.0016973279226780143,Wheat,whea,294717.2120048967,5.759174739512035e-9,5.759174739512035e-9,5.759174739512035e-9
BOL,fish-dominant,regular,wheat gluten,Wheat,15,0.0031521804278305983,0.003512191373236979,0.00805240896423203,Wheat,whea,294717.2120048967,1.0695610230522353e-8,1.1917157295782997e-8,2.7322493007630106e-8
BOL,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.006739720749974049,0.013705994143037933,0.024288713050692114,CropsNES,cnut,801443.0123137533,8.409482204500833e-9,1.710164532281459e-8,3.030622599175328e-8
BOL,plant-dominant,efficient,corn gluten meal,Maize (corn),56,0.04934186598529663,0.06212266053085491,0.026111024829444815,Maize,maiz,1069177.582347827,4.614936452085527e-8,5.8103220228802967e-8,2.4421597740673845e-8
BOL,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,77.70534398803672,77.70534398803672,77.70534398803672,Pulses,opul,123518.81522293577,6.290972257772101e-4,6.290972257772101e-4,6.290972257772101e-4
BOL,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,94.28499267990047,101.17770658626283,40.73326688671271,Pulses,opul,123518.81522293577,7.633249437320787e-4,8.191278907885404e-4,3.2977378234396387e-4
BOL,plant-dominant,efficient,linseed oil,Linseed,333,0.08974040295571506,0.14478234599546114,0.13145991232011528,CropsNES,ooil,801443.0123137533,1.1197352971689895e-7,1.8065207852705187e-7,1.6402902052959773e-7
BOL,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,62.466674157458755,62.466674157458755,62.466674157458755,Pulses,opul,123518.81522293577,5.057259822701047e-4,5.057259822701047e-4,5.057259822701047e-4
BOL,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,35.6439130892199,44.23196367127605,78.00514507395499,Pulses,opul,123518.81522293577,2.885707171404386e-4,3.5809899561814104e-4,6.315243951552289e-4
BOL,plant-dominant,efficient,soy oil,Soya beans,236,526.6737698312265,892.6198590535862,870.9565328878896,Soybean,soyb,3067496.189951122,1.716950037481933e-4,2.909929805219446e-4,2.839307627312057e-4
BOL,plant-dominant,efficient,soy protein concentrate,Soya beans,236,33395.13166150029,28791.879641397994,29315.057971099,Soybean,soyb,3067496.189951122,0.01088677200998656,0.009386117490778945,0.009556672985326874
BOL,plant-dominant,efficient,sunflower meal,Sunflower seed,267,28587.534420163727,15323.676876409743,11857.715434966962,Sunflower,sunf,163221.97231711727,0.17514513526783135,0.09388243910346826,0.0726477891832424
BOL,plant-dominant,efficient,wheat,Wheat,15,0.001418481192523769,0.001418481192523769,0.001418481192523769,Wheat,whea,294717.2120048967,4.813024603735057e-9,4.813024603735057e-9,4.813024603735057e-9
BOL,plant-dominant,efficient,wheat gluten,Wheat,15,0.002138633182574298,0.0023828867624577045,0.0054632497741943465,Wheat,whea,294717.2120048967,7.256560171785165e-9,8.08533287298508e-9,1.853726064056135e-8
BOL,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.007488578611082277,0.015228882381153257,0.026987458945213462,CropsNES,cnut,801443.0123137533,9.343869116112036e-9,1.9001828136460652e-8,3.3673584435281424e-8
BOL,plant-dominant,regular,corn gluten meal,Maize (corn),56,0.05482429553921848,0.06902517836761655,0.029012249810494238,Maize,maiz,1069177.582347827,5.12770716898392e-8,6.455913358755884e-8,2.7135108600748714e-8
BOL,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,86.95739352803048,86.95739352803048,86.95739352803048,Pulses,opul,123518.81522293577,7.040011950493813e-4,7.040011950493813e-4,7.040011950493813e-4
BOL,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,105.9795090430761,113.63808005014542,45.25918542968079,Pulses,opul,123518.81522293577,8.580029597255815e-4,9.200062342327615e-4,3.664153137155154e-4
BOL,plant-dominant,regular,linseed oil,Linseed,333,0.0997115588396834,0.16086927332829015,0.1460665692445725,CropsNES,ooil,801443.0123137533,1.244150330187766e-7,2.007245316967243e-7,1.8225446725510855e-7
BOL,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,70.02553816072164,70.02553816072164,70.02553816072164,Pulses,opul,123518.81522293577,5.66922035597042e-4,5.66922035597042e-4,5.66922035597042e-4
