Adelomyia melanogenys
Adelophis copei
Adelophis foxi
Adelophryne adiastola
Adelophryne gutturosa
Adelophryne pachydactyla
Adelotus brevis
Adelphicos daryi
Adelphicos latifasciatum
Adelphicos quadrivirgatum
Adelphicos veraepacis
Adelphobates castaneoticus
Adelphobates galactonotus
Adelphobates quinquevittatus
Adenomera andreae
Adenomera araucaria
Adenomera bokermanni
Adenomera diptyx
Adenomera heyeri
Adenomera hylaedactyla
Adenomera lutzi
Adenomera marmorata
Adenomera nana
Adenomus kandianus
Adenomus kelaartii
Adolfus africanus
Adolfus alleni
Adolfus jacksoni
Aechmophorus clarkii
Aegithalos annamensis
Aegithalos bonvaloti
Aegithalos concinnus
Aegithalos fuliginosus
Aegithalos iouschistos
Aegithalos iredalei
Aegithalos niveogularis
Aegithina lafresnayei
Aegithina viridissima
Aegolius acadicus
Aegolius funereus
Aegolius harrisii
Aegolius ridgwayi
Aegotheles affinis
Aegotheles albertisi
Aegotheles archboldi
Aegotheles bennettii
Aegotheles cristatus
Aegotheles insignis
Aegotheles tatei
Aegotheles wallacii
Aegypius monachus
Aeluroglena cucullata
Aeluroscalabotes felinus
Aepeomys lugens
Aepeomys reigi
Aepyceros melampus
Aepypodius arfakianus
Aepypodius bruijnii
Aepyprymnus rufescens
Aeretes melanopterus
Aerodramus fuciphagus
Aerodramus hirundinaceus
Aerodramus infuscatus
Aerodramus maximus
Aerodramus mearnsi
Aerodramus nuditarsus
Aerodramus orientalis
Aerodramus papuensis
Aerodramus salangana
Aerodramus terraereginae
Aerodramus unicolor
Aerodramus vanikorensis
Aerodramus vulcanorum
Aerodramus whiteheadi
Aeromys tephromelas
Aeromys thomasi
Aeronautes andecolus
Aeronautes montivagus
Aeronautes saxatalis
Aethalops aequalis
Aethalops alecto
Aethomyias arfakianus
Aethomyias nigrorufus
Aethomyias papuensis
Aethomyias perspicillatus
Aethomyias rufescens
Aethomyias spilodera
Aethomys bocagei
Aethomys hindei
Aethomys ineptus
Aethomys kaiseri
Aethomys nyikae
Aethomys silindensis
Aethomys stannarius
Aethomys thomasi
Aethopyga bella
Aethopyga boltoni
Aethopyga christinae
Aethopyga eximia
Aethopyga flagrans
Aethopyga gouldiae
Aethopyga guimarasensis
Aethopyga ignicauda
Aethopyga latouchii
Aethopyga linaraborae
Aethopyga magnifica
Aethopyga mystacalis
Aethopyga primigenia
Aethopyga saturata
Aethopyga shelleyi
Aethopyga siparaja
Aethopyga temminckii
Aethopyga vigorsii
Afrixalus aureus
Afrixalus brachycnemis
Afrixalus crotalus
Afrixalus delicatus
Afrixalus dorsalis
Afrixalus dorsimaculatus
Afrixalus equatorialis
Afrixalus fornasini
Afrixalus knysnae
Afrixalus lacteus
Afrixalus laevis
Afrixalus leucostictus
Afrixalus morerei
Afrixalus nigeriensis
Afrixalus orophilus
Afrixalus osorioi
Afrixalus paradorsalis
Afrixalus quadrivittatus
Afrixalus septentrionalis
Afrixalus spinifrons
Afrixalus stuhlmanni
Afrixalus sylvaticus
Afrixalus uluguruensis
Afrixalus upembae
Afrixalus vibekensis
Afrixalus vittiger
Afrixalus weidholzi
Afrixalus wittei
Afroedura africana
Afroedura amatolica
Afroedura bogerti
Afroedura broadleyi
Afroedura gorongosa
Afroedura haackei
Afroedura halli
Afroedura karroica
Afroedura langi
Afroedura loveridgei
Afroedura major
Afroedura marleyi
Afroedura multiporis
Afroedura namaquensis
Afroedura nivaria
Afroedura pienaari
Afroedura pondolia
Afroedura tembulica
Afroedura transvaalica
Afroedura waterbergensis
Afrogecko ansorgii
Afrogecko porphyreus
Afropavo congensis
Afrotis afra
Afrotis afraoides
Afrotyphlops anomalus
Afrotyphlops bibronii
Afrotyphlops blanfordii
Afrotyphlops brevis
Afrotyphlops calabresii
Afrotyphlops chirioi
Afrotyphlops cuneirostris
Afrotyphlops fornasinii
Afrotyphlops gierrai
Afrotyphlops liberiensis
Afrotyphlops lineolatus
Afrotyphlops mucruso
Afrotyphlops nigrocandidus
Afrotyphlops obtusus
Afrotyphlops punctatus
Afrotyphlops rondoensis
Afrotyphlops schlegelii
Afrotyphlops schmidti
Afrotyphlops steinhausi
Afrotyphlops usambaricus
Agalychnis buckleyi
Agalychnis callidryas
Agalychnis dacnicolor
Agalychnis hulli
Agalychnis lemur
Agalychnis medinae
Agalychnis psilopygion
Agalychnis saltator
Agalychnis spurrelli
Agalychnis terranova
Agama aculeata
Agama agama
Agama anchietae
Agama armata
Agama bibronii
Agama boensis
Agama bottegi
Agama boueti
Agama boulengeri
Agama cristata
Agama doriae
Agama etoshae
Agama finchi
Agama gracilimembris
Agama hartmanni
Agama hispida
Agama insularis
Agama kirkii
Agama lanzai
Agama lebretoni
Agama lionotus
Agama lucyae
Agama mossambica
Agama mucosoensis
Agama mwanzae
Agama paragama
Agama persimilis
Agama planiceps
Agama robecchii
Agama rueppelli
Agama sankaranica
Agama somalica
Agama spinosa
Agama tassiliensis
Agama weidholzi
Agamia agami
Agamura persica
Agapornis personatus
Agapornis pullarius
Agapornis roseicollis
Agapornis swindernianus
Agapornis taranta
Agelastes meleagrides
Agelastes niger
Agkistrodon contortrix
Agkistrodon piscivorus
Agkistrodon taylori
Aglaeactis castelnaudii
Aglaeactis cupripennis
Aglaeactis pamela
Aglaiocercus berlepschi
Aglaiocercus coelestis
Aglaiocercus kingii
Aglyptodactylus australis
Aglyptodactylus chorus
Aglyptodactylus laticeps
Aglyptodactylus madagascariensis
Aglyptodactylus securifer
Agraphospiza rubescens
Agricola infuscatus
Agriornis lividus
Ahaetulla fasciolata
Ahaetulla fronticincta
Ahaetulla laudankia
Ahaetulla mycterizans
Ahaetulla nasuta
Ahaetulla pulverulenta
Ailuroedus buccoides
Ailuroedus crassirostris
Ailuroedus melanotis
Ailuropoda melanoleuca
Ailurops melanotis
Ailurus fulgens
Aimophila notosticta
Aimophila rufescens
Aimophila ruficeps
Aix galericulata
Aix sponsa
Akletos goeldii
Akletos melanoceps
Akodon aerosus
Akodon affinis
Akodon azarae
Akodon boliviensis
Akodon budini
Akodon caenosus
Akodon cursor
Akodon dayi
Akodon dolores
Akodon fumeus
Akodon iniscatus
Akodon kofordi
Akodon lindberghi
Akodon lutescens
Akodon molinae
Akodon mollis
Akodon montensis
Akodon mystax
Akodon paranaensis
Akodon pervalens
Akodon philipmyersi
Akodon polopi
Akodon reigi
Akodon sanctipaulensis
Akodon serrensis
Akodon siberiae
Akodon simulator
Akodon spegazzinii
Akodon subfuscus
Akodon surdus
Akodon sylvanus
Akodon torques
Akodon varius
Alaemon alaudipes
Alaemon hamertoni
Alaudala somalica
Alcalus baluensis
Alcalus mariae
Alcalus rajae
Alcalus sariba
Alcalus tasanae
Alcedo euryzona
Alcedo hercules
Alcedo peninsulae
Alcelaphus buselaphus
Alces alces
Alcippe grotei
Alcippe morrisonia
Alcippe peracensis
Alcippe poioicephala
Alcippe pyrrhoptera
Alcurus striatus
Aleadryas rufinucha
Alectoris chukar
Alectoris graeca
Alectoris magna
Alectroenas madagascariensis
Alectrurus risora
Alectrurus tricolor
Alectura lathami
Alethe castanea
Alethe diademata
Alexandresaurus camacan
Alexandromys evoronensis
Alexandromys fortis
Alexandromys kikuchii
Alexandromys limnophilus
Alexandromys maximowiczii
Alexandromys mongolicus
Alexandromys oeconomus
Alexandromys sachalinensis
Alexteroon hypsiphonus
Alexteroon jynx
Alexteroon obstetricans
Algyroides marchi
Algyroides moreoticus
Alionycteris paucidentata
Alipiopsitta xanthops
Alisterus amboinensis
Alisterus chloropterus
Allactaga balikunica
Allactaga bullata
Allactaga firouzi
Allactaga hotsoni
Allactaga major
Allactaga severtzovi
Allactaga sibirica
Allactodipus bobrinskii
Allenia fusca
Allenopithecus nigroviridis
Alligator mississippiensis
Alligator sinensis
Allobates algorei
Allobates amissibilis
Allobates brunneus
Allobates caeruleodactylus
Allobates conspicuus
Allobates crombiei
Allobates femoralis
Allobates fratisenescus
Allobates fuscellus
Allobates gasconi
Allobates goianus
Allobates granti
Allobates humilis
Allobates ignotus
Allobates insperatus
Allobates juanii
Allobates kingsburyi
Allobates mandelorum
Allobates marchesianus
Allobates masniger
Allobates melanolaemus
Allobates myersi
Allobates niputidea
Allobates olfersioides
Allobates paleovarzensis
Allobates peruvianus
Allobates pittieri
Allobates spumaponens
Allobates subfolionidificans
Allobates sumtuosus
Allobates talamancae
Allobates trilineatus
Allobates vanzolinius
Allobates zaparo
Allocebus trichotis
Allochrocebus lhoesti
Allochrocebus preussi
Allochrocebus solatus
Allocricetulus curtatus
Allopaa hazarensis
Allophryne ruthveni
Alluaudina bellyi
Alluaudina mocquardi
Alophoixus bres
Alophoixus griseiceps
Alophoixus ochraceus
Alophoixus pallidus
Alophoixus ruficrissus
Alopochelidon fucata
Alopochen aegyptiaca
Alopoglossus angulatus
Alopoglossus atriventris
Alopoglossus buckleyi
Alopoglossus copii
Alopoglossus festae
Alopoglossus lehmanni
Alouatta arctoidea
Alouatta belzebul
Alouatta caraya
Alouatta discolor
Alouatta guariba
Alouatta juara
Alouatta nigerrima
Alouatta palliata
Alouatta pigra
Alouatta puruensis
Alouatta sara
Alouatta ululata
Alsodes australis
Alsodes barrioi
Alsodes coppingeri
Alsodes gargola
Alsodes hugoi
Alsodes igneus
Alsodes kaweshkari
Alsodes montanus
Alsodes neuquensis
Alsodes nodosus
Alsodes norae
Alsodes valdiviensis
Alsodes verrucosus
Alsophylax laevis
Alsophylax loricatus
Alsophylax pipiens
Alsophylax przewalskii
Alsophylax tadjikiensis
Alticola albicaudus
Alticola argentatus
Alticola barakshin
Alticola macrotis
Alticola montosa
Alticola olchonensis
Alticola roylei
Alticola semicanus
Alticola stoliczkanus
Alticola strelzowi
Alticola tuvinicus
Altiphrynoides malcolmi
Altiphylax levitoni
Altiphylax stoliczkai
Alytes cisternasii
Alytes dickhilleni
Alytes maurus
Alytes muletensis
Amadina fasciata
Amalocichla incerta
Amalocichla sclateriana
Amalosia jacovae
Amalosia lesueurii
Amalosia rhombifer
Amapasaurus tetradactylus
Amastridium veliferum
Amaurolimnas concolor
Amaurornis marginalis
Amaurornis olivacea
Amaurospiza relicta
Amazilia boucardi
Amazilia franciae
Amazilia luciae
Amazilia rutila
Amazilia yucatanensis
Amazona aestiva
Amazona amazonica
Amazona auropalliata
Amazona autumnalis
Amazona barbadensis
Amazona bodini
Amazona brasiliensis
Amazona dufresniana
Amazona farinosa
Amazona festiva
Amazona finschi
Amazona guatemalae
Amazona kawalli
Amazona lilacina
Amazona mercenarius
Amazona ochrocephala
Amazona oratrix
Amazona rhodocorytha
Amazona tucumana
Amazona viridigenalis
Amazona vittata
Amazona xantholora
Amazonetta brasiliensis
Amazophrynella bokermanni
Amazophrynella minuta
Amblycercus holosericeus
Amblyodipsas concolor
Amblyodipsas katangensis
Amblyodipsas microphthalma
Amblyodipsas polylepis
Amblyodipsas rodhaini
Amblyodipsas teitana
Amblyodipsas unicolor
Amblyodipsas ventrimaculata
Amblyornis flavifrons
Amblyornis inornata
Amblyornis macgregoriae
Amblyornis subalaris
Amblyramphus holosericeus
Amblysomus corriae
Amblysomus hottentotus
Ambystoma altamirani
Ambystoma annulatum
Ambystoma barbouri
Ambystoma bishopi
Ambystoma californiense
Ambystoma cingulatum
Ambystoma flavipiperatum
Ambystoma gracile
Ambystoma granulosum
Ambystoma jeffersonianum
Ambystoma laterale
Ambystoma mabeei
Ambystoma macrodactylum
Ambystoma maculatum
Ambystoma mavortium
Ambystoma opacum
Ambystoma ordinarium
Ambystoma rivulare
Ambystoma rosaceum
Ambystoma silvense
Ambystoma talpoideum
Ambystoma tigrinum
Ambystoma velasci
Ameerega bassleri
Ameerega berohoka
Ameerega boehmei
Ameerega boliviana
Ameerega braccata
Ameerega cainarachi
Ameerega flavopicta
Ameerega hahneli
Ameerega ignipedis
Ameerega macero
Ameerega parvula
Ameerega pepperi
Ameerega petersi
Ameerega picta
Ameerega pongoensis
Ameerega pulchripecta
Ameerega rubriventris
Ameerega shihuemoy
Ameerega silverstonei
Ameerega simulans
Ameerega trivittata
Ameerega yoshina
Ameerega yungicola
Ameiva nodam
Ameiva pantherina
Ameiva parecis
Ameivula abaetensis
Ameivula abalosi
Ameivula confusioniba
Ameivula jalapensis
Ameivula littoralis
Ameivula mumbuca
Ameivula nativo
Ameivula ocellifera
Ameivula pyrrhogularis
Ameivula venetacauda
Amerotyphlops amoipira
Amerotyphlops brongersmianus
Amerotyphlops costaricensis
Amerotyphlops lehneri
Amerotyphlops microstomus
Amerotyphlops minuisquamus
Amerotyphlops paucisquamus
Amerotyphlops reticulatus
Amerotyphlops stadelmani
Amerotyphlops yonenagae
Ametrida centurio
Amietia angolensis
Amietia chapini
Amietia delalandii
Amietia desaegeri
Amietia dracomontana
Amietia hymenopus
Amietia johnstoni
Amietia moyerorum
Amietia nutti
Amietia ruwenzorica
Amietia tenuoplicata
Amietia vandijki
Amietia vertebralis
Ammodillus imbellis
Ammodorcas clarkei
Ammodramus aurifrons
Ammodramus savannarum
Ammomanes cinctura
Ammomanes deserti
Ammomanes phoenicura
Ammomanopsis grayi
Ammonastes pelzelni
Ammoperdix griseogularis
Ammoperdix heyi
Ammospermophilus harrisii
Ammospermophilus interpres
Ammospermophilus leucurus
Ammospermophilus nelsoni
Ammospiza caudacuta
Ammospiza leconteii
Ammotragus lervia
Amnirana albolabris
Amnirana amnicola
Amnirana asperrima
Amnirana darlingi
Amnirana galamensis
Amnirana lemairei
Amnirana lepus
Amnirana longipes
Amnirana occidentalis
Amnirana parkeriana
Amolops albispinus
Amolops aniqiaoensis
Amolops archotaphus
Amolops assamensis
Amolops bellulus
Amolops chunganensis
Amolops compotrix
Amolops cremnobatus
Amolops cucae
Amolops daiyunensis
Amolops formosus
Amolops gerbillus
Amolops granulosus
Amolops hainanensis
Amolops hongkongensis
Amolops iriodes
Amolops jaunsari
Amolops jinjiangensis
Amolops lifanensis
Amolops loloensis
Amolops mantzorum
Amolops marmoratus
Amolops medogensis
Amolops minutus
Amolops monticola
Amolops nyingchiensis
Amolops panhai
Amolops spinapectoralis
Amolops splendissimus
Amolops torrentis
Amolops tuberodepressus
Amolops viridimaculatus
Amolops vitreus
Amolops wuyiensis
Amolops xinduqiao
Amorphochilus schnablii
Ampeliceps coronatus
Ampelioides tschudii
Ampelion rufaxilla
Ampelornis griseiceps
Amphibolurus burnsi
Amphibolurus muricatus
Amphibolurus norrisi
Amphiesmoides ornaticeps
Amphiglossus alluaudi
Amphiglossus andranovahensis
Amphiglossus anosyensis
Amphiglossus ardouini
Amphiglossus astrolabi
Amphiglossus crenni
Amphiglossus decaryi
Amphiglossus frontoparietalis
Amphiglossus gastrostictus
Amphiglossus macrocercus
Amphiglossus mandokava
Amphiglossus melanurus
Amphiglossus meva
Amphiglossus ornaticeps
Amphiglossus punctatus
Amphiglossus reticulatus
Amphiglossus spilostichus
Amphiglossus splendidus
Amphiglossus stylus
Amphiglossus tsaratananensis
Amphisbaena absaberi
Amphisbaena acrobeles
Amphisbaena albocingulata
Amphisbaena anaemariae
Amphisbaena angustifrons
Amphisbaena anomala
Amphisbaena arda
Amphisbaena barbouri
Amphisbaena bedai
Amphisbaena bilabialata
Amphisbaena bolivica
Amphisbaena borelli
Amphisbaena brasiliana
Amphisbaena brevis
Amphisbaena caiari
Amphisbaena carlgansi
Amphisbaena carli
Amphisbaena crisae
Amphisbaena cuiabana
Amphisbaena darwini
Amphisbaena dubia
Amphisbaena fuliginosa
Amphisbaena gracilis
Amphisbaena hastata
Amphisbaena heterozonata
Amphisbaena hiata
Amphisbaena hogei
Amphisbaena hyporissor
Amphisbaena innocens
Amphisbaena kingii
Amphisbaena kraoh
Amphisbaena leeseri
Amphisbaena leucocephala
Amphisbaena lumbricalis
Amphisbaena maranhensis
Amphisbaena medemi
Amphisbaena mertensii
Amphisbaena miringoera
Amphisbaena mitchelli
Amphisbaena munoai
Amphisbaena nigricauda
Amphisbaena occidentalis
Amphisbaena pericensis
Amphisbaena plumbea
Amphisbaena pretrei
Amphisbaena prunicolor
Amphisbaena roberti
Amphisbaena sanctaeritae
Amphisbaena saxosa
Amphisbaena schmidti
Amphisbaena silvestrii
Amphisbaena slateri
Amphisbaena slevini
Amphisbaena steindachneri
Amphisbaena stejnegeri
Amphisbaena talisiae
Amphisbaena trachura
Amphisbaena uroxena
Amphisbaena vanzolini
Amphisbaena vermicularis
Amphispiza bilineata
Amphispiza quinquestriata
Amphiuma means
Amphiuma pholeter
Amphiuma tridactylum
Amplorhinus multimaculatus
Amytornis barbatus
Amytornis dorotheae
Amytornis housei
Amytornis merrotsyi
Amytornis modestus
Amytornis purnelli
Amytornis striatus
Amytornis textilis
Amytornis woodwardi
Anabacerthia amaurotis
Anabacerthia lichtensteini
Anabacerthia ruficaudata
Anabacerthia striaticollis
Anabacerthia variegaticeps
Anabazenops dorsalis
Anabazenops fuscus
Anadia antioquensis
Anadia bitaeniata
Anadia blakei
Anadia bogotensis
Anadia brevifrontalis
Anadia escalerae
Anadia hobarti
Anadia marmorata
Anadia ocellata
Anadia pamplonensis
Anadia pariaensis
Anadia pulchella
Anadia rhombifera
Anadia steyeri
Anadia vittata
Anairetes alpinus
Anairetes flavirostris
Anairetes nigrocristatus
Anairetes parulus
Anaplectes jubaensis
Anaplectes leuconotos
Anaplectes rubriceps
Anas albogularis
Anas andium
Anas carolinensis
Anas flavirostris
Anas gibberifrons
Anas platyrhynchos
Anastomus lamelligerus
Anathana ellioti
Anatololacerta anatolica
Anatololacerta danfordi
Anaxyrus americanus
Anaxyrus baxteri
Anaxyrus californicus
Anaxyrus canorus
Anaxyrus compactilis
Anaxyrus debilis
Anaxyrus hemiophrys
Anaxyrus houstonensis
Anaxyrus kelloggi
Anaxyrus mexicanus
Anaxyrus microscaphus
Anaxyrus punctatus
Anaxyrus quercicus
Anaxyrus retiformis
Anaxyrus terrestris
Anaxyrus woodhousii
Ancistrops strigilatus
Andalgalomys olrogi
Andalgalomys pearsoni
Andigena cucullata
Andigena hypoglauca
Andigena laminirostris
Andinobates bombetes
Andinobates daleswansoni
Andinobates fulguritus
Andinobates minutus
Andinobates opisthomelas
Andinobates victimatus
Andinobates virolinensis
Andinomys edax
Andinosaura crypta
Andinosaura hyposticta
Andinosaura kiziriani
Andinosaura laevis
Andinosaura oculata
Andinosaura vespertina
Andinosaura vieta
Andrias davidianus
Andrias japonicus
Androdon aequatorialis
Androphobus viridis
Aneides ferreus
Aneides hardii
Aneides lugubris
Aneides vagrans
Anelytropsis papillosus
Anepischetosia maccoyi
Anguis fragilis
Anguis incomptus
Anhima cornuta
Anhinga anhinga
Anhydrophryne hewitti
Anhydrophryne ngongoniensis
Anhydrophryne rattrayi
Anilios affinis
Anilios ammodytes
Anilios australis
Anilios bicolor
Anilios bituberculatus
Anilios broomi
Anilios centralis
Anilios chamodracaena
Anilios diversus
Anilios endoterus
Anilios grypus
Anilios guentheri
Anilios hamatus
Anilios howi
Anilios kimberleyensis
Anilios leptosomus
Anilios ligatus
Anilios minimus
Anilios nigrescens
Anilios pinguis
Anilios proximus
Anilios robertsi
Anilios silvia
Anilios torresianus
Anilios tovelli
Anilios troglodytes
Anilios unguirostris
Anilios waitii
Anilios wiedii
Anilios yirrikalae
Anilios zonula
Anisognathus flavinucha
Anisognathus igniventris
Anisognathus lacrymosus
Anisognathus lunulatus
Anisognathus melanogenys
Anisognathus notabilis
Anisognathus somptuosus
Anisolepis grilli
Anisolepis longicauda
Anisolepis undulatus
Anisomys imitator
Anniella pulchra
Anodonthyla boulengerii
Anodonthyla emilei
Anodonthyla hutchisoni
Anodonthyla moramora
Anodonthyla nigrigularis
Anodonthyla pollicaris
Anodonthyla rouxae
Anodorhynchus hyacinthinus
Anodorhynchus leari
Anolis adleri
Anolis aequatorialis
Anolis ahli
Anolis alayoni
Anolis allisoni
Anolis altae
Anolis alumina
Anolis alvarezdeltoroi
Anolis anatoloros
Anolis anchicayae
Anolis anfiloquioi
Anolis angusticeps
Anolis annectens
Anolis anoriensis
Anolis antioquiae
Anolis apletophallus
Anolis aquaticus
Anolis armouri
Anolis auratus
Anolis barahonae
Anolis barbatus
Anolis barkeri
Anolis bartschi
Anolis beckeri
Anolis benedikti
Anolis binotatus
Anolis biporcatus
Anolis bitectus
Anolis bombiceps
Anolis brasiliensis
Anolis breedlovei
Anolis brunneus
Anolis calimae
Anolis callainus
Anolis campbelli
Anolis capito
Anolis casildae
Anolis centralis
Anolis charlesmyersi
Anolis chloris
Anolis chlorocyanus
Anolis chrysolepis
Anolis clivicola
Anolis cobanensis
Anolis compressicauda
Anolis confusus
Anolis cooki
Anolis cristifer
Anolis cryptolimifrons
Anolis cupeyalensis
Anolis cuscoensis
Anolis cyanopleurus
Anolis cymbops
Anolis danieli
Anolis datzorum
Anolis duellmani
Anolis dunni
Anolis etheridgei
Anolis eulaemus
Anolis euskalerriari
Anolis fasciatus
Anolis festae
Anolis fitchi
Anolis forbesi
Anolis fortunensis
Anolis fowleri
Anolis fraseri
Anolis frenatus
Anolis fugitivus
Anolis fungosus
Anolis fuscoauratus
Anolis gadovi
Anolis gaigei
Anolis gemmosus
Anolis gracilipes
Anolis granuliceps
Anolis guafe
Anolis guamuhaya
Anolis guazuma
Anolis haguei
Anolis heterodermus
Anolis heteropholidotus
Anolis hobartsmithi
Anolis humilis
Anolis ibanezi
Anolis incredulus
Anolis inexpectatus
Anolis insignis
Anolis insolitus
Anolis isolepis
Anolis jacare
Anolis johnmeyeri
Anolis jubar
Anolis kemptoni
Anolis koopmani
Anolis kreutzi
Anolis kunayalae
Anolis laeviventris
Anolis lamari
Anolis latifrons
Anolis leachii
Anolis lemurinus
Anolis limifrons
Anolis liogaster
Anolis lionotus
Anolis longitibialis
Anolis loveridgei
Anolis lucius
Anolis lynchi
Anolis lyra
Anolis macrolepis
Anolis macrophallus
Anolis maculigula
Anolis maculiventris
Anolis magnaphallus
Anolis marcanoi
Anolis mariarum
Anolis megalopithecus
Anolis megapholidotus
Anolis menta
Anolis meridionalis
Anolis mestrei
Anolis microlepidotus
Anolis microtus
Anolis milleri
Anolis mirus
Anolis monticola
Anolis nasofrontalis
Anolis naufragus
Anolis neblininus
Anolis nebulosus
Anolis nicefori
